log2fc,sem,stat
AAAS,0.11193666558659388,0.18156298508510646,0.6165169928998705
AAGAB,0.6689465177202436,0.15680729108117064,4.2660421789568845
AAMP,0.26317663447974127,1.2484769427316456,0.21079815371192634
AARS1,0.1132878143901479,0.11996683896642352,0.9443260768240718
AARS2,0.5746086972483866,0.37351328180737475,1.53838892814719
AARSD1,0.3353039054250573,0.22502158135576913,1.4900966538623994
AASDHPPT,0.49800490369306516,0.2699826669352583,1.8445810219827425
ABCA1,-0.16350200361646117,0.5860321602804602,-0.2789983463334388
ABCB7,-0.09600687876386971,0.14876477306341027,-0.6453603012787661
ABCC10,0.3644354173171429,0.3808509749142591,0.9568976878664631
ABCC9,0.07579051000566395,0.41404267297539804,0.18304999690253507
ABCD3,0.269601502819782,0.18840691621604505,1.430953322916403
ABCD4,0.756294729469289,0.30088251945395306,2.5135881301506853
ABCE1,-0.21105197828080335,0.10652383008780117,-1.9812653948590278
ABCF1,-0.09173899731475998,0.11214628086837829,-0.8180297786462528
ABHD11,-0.2544608832031088,0.23153028044172475,-1.0990393252996364
ABHD14B,-0.07298443426961754,0.619964694736395,-0.1177235331128816
ABI1,-0.23522097320106639,0.5218174044573092,-0.4507725713857638
ABRACL,-0.015357785645356614,0.3823899866993691,-0.040162625015154337
ACAA1,-0.6496729639495982,0.21328294128750114,-3.0460615369789563
ACAA2,-0.15917886265511072,0.16616377014370767,-0.9579637156610251
ACACA,0.27165311100442935,0.1034320342846579,2.6263924216824934
ACACB,0.1504772598768369,0.14624142910048155,1.0289646429360653
ACAD8,-0.1831635960720419,0.2601408096937082,-0.7040940492485596
ACAD9,0.11063005109053492,0.14352515258798124,0.7708060161978818
ACADM,0.024709636923237355,0.3263346128612201,0.07571871309202984
ACADS,-0.15489862512665553,0.28970173415085376,-0.5346831132394829
ACADVL,0.20576340861876474,0.19981485360560472,1.0297703344161857
ACAP2,0.25849623551777867,0.2980140016488087,0.8673962769789612
ACAT1,-0.04704021064152997,0.15625226768157696,-0.30105297887511095
ACAT2,-0.05136930445825527,0.1678453325524772,-0.30605143245311606
ACBD7,0.29964930344871377,0.8560786458991675,0.35002543853197304
ACIN1,0.4979358390277291,0.1522560936227249,3.270383648890687
ACLY,0.20232831047556132,0.2793861066618105,0.724188875721277
ACO1,-0.2463331231225503,0.21386780461851826,-1.1518008685876833
ACO2,0.09296061305155234,0.18035552597863075,0.515429802037597
ACOT1,0.2606956846956052,0.21075177186231348,1.236979800416201
ACOT13,0.11716535931921257,0.18784204528636483,0.6237440565587656
ACOT2,0.15803350363466961,0.21122088786552243,0.748190698522603
ACOT7,-0.1446641319071169,0.18753029710426122,-0.7714173877018282
ACOT9,0.09785335944802398,0.08742784309193505,1.1192470955176825
ACP1,-0.09018371708558703,0.22995317357524736,-0.39218296352877385
ACP2,0.971521928679465,0.7063293314102144,1.375451769417225
ACP6,0.11273247625662819,0.4243681036304537,0.2656478545211244
ACSF2,0.19029640936917147,0.21906180057059751,0.8686882371709724
ACSL1,0.5638427945241951,0.3926242136283901,1.4360876760847445
ACSL3,0.20278227013953654,0.21321882916355003,0.9510523575007154
ACSL4,0.36678406913292605,0.11598256023438334,3.1624070756130105
ACTA1,-0.3259846837883913,0.15479016278646926,-2.105978040982374
ACTA2,-0.3259846837883913,0.15479016278646926,-2.105978040982374
ACTB,0.2722491215135996,0.4214909057141614,0.6459193254770442
ACTBL2,0.11705910549069287,0.1989151835202307,0.5884875323194589
ACTC1,-0.3259846837883913,0.15479016278646926,-2.105978040982374
ACTG1,0.2722491215135996,0.4214909057141614,0.6459193254770442
ACTG2,-0.3259846837883913,0.15479016278646926,-2.105978040982374
ACTL6A,0.16547684265895057,0.06379769570230037,2.5937746001221784
ACTL6B,0.4248971866896447,0.27242571211426525,1.559680925093544
ACTN1,-0.195014172128122,0.24131838277511522,-0.8081198368955417
ACTN2,-0.11276465691357984,0.38854352839946726,-0.2902239998130785
ACTN3,-0.008799145981218004,0.11564915140241094,-0.07608482962923468
ACTN4,-0.14788087749918333,0.15745831179084377,-0.9391747937423436
ACTR10,0.12187723508012027,0.574491622019679,0.2121479764172182
ACTR1A,0.07704900485914479,0.13304006091142884,0.5791413829135271
ACTR1B,-0.20732162732860004,0.09637865782022931,-2.1511155272083946
ACTR2,0.04017159086730615,0.16105863466948134,0.2494221495776667
ACTR3,0.01137518969578366,0.07489070376335843,0.15189054347422448
ACTR3B,-0.057452924440358544,0.1495124342921271,-0.384268537345217
ACTR5,-0.019491443128174524,0.1521928800752684,-0.12807066348001858
ACY1,-0.21806770994479763,0.41168523580333943,-0.5296952403922686
ADA,0.1690081432787025,0.39990505389352193,0.42262067366546047
ADAM10,0.020278356807175157,0.23773877169293767,0.08529680145469327
ADAM9,0.07883380080547653,0.11536946298113691,0.6833160072727908
ADAR,0.3363362170686379,0.1960894327056114,1.7152184716326793
ADH5,0.09217224860323014,0.3579552890863648,0.2574965405274163
ADK,0.1567647493434876,0.23454195079173543,0.6683868229726156
ADPGK,0.4750835584094695,0.22676735897049904,2.0950262002710662
ADRM1,-0.127625889285774,0.19214812595973302,-0.664205745688717
ADSL,0.17190379109434417,0.18172852137977707,0.9459373233720362
ADSS2,-0.1785297628632918,0.27590378237990976,-0.6470725458104182
AFDN,-0.11767408184086747,0.2199673948068183,-0.5349614743776561
AFG3L2,0.4350618438546512,0.2474707421740109,1.7580334549153862
AGK,-0.4569240448929115,0.6474584541329184,-0.7057194820397054
AGL,0.19561561257197368,0.204996536843895,0.9542386207281888
AGPAT2,0.24969490547740136,0.38532174407572506,0.6480166492455465
AGPS,0.1918387690895038,0.1296805925655984,1.479317493035536
AGR2,0.005930737891109317,0.21627060561189695,0.02742276452377525
AGRN,-0.5363818206494813,0.10333285041802093,-5.190816071361735
AHCY,-0.4925916552007443,0.1874025786657721,-2.6285212226416026
AHCYL1,-0.4338824007797655,0.3638749282355034,-1.1923943286879952
AHCYL2,-0.02214442780539727,0.18699266195836614,-0.11842404709083033
AHNAK,-0.18138628213189634,0.20115223193539875,-0.901736363482905
AHSA1,-0.03969798632662247,0.18025900228186498,-0.22022748281136081
AIFM1,0.16933856805456315,0.12043475954105967,1.4060605816780891
AIMP1,0.42558168254828743,0.1820205313888592,2.338097132784965
AIMP2,0.49011442356339074,0.4623734146948147,1.0599969807669116
AIP,-0.27749311906940477,0.14927831344899226,-1.8588977371064883
AK2,-0.16670016994183356,0.2679191389800933,-0.6222032908004366
AK3,-0.3297420387260779,0.30555997364034515,-1.0791401596146093
AK4,-0.09493460065771231,0.2899433418650647,-0.32742466182201024
AK6,-0.14455168944916252,0.568800300780193,-0.2541343407359115
AKAP1,-0.20611628889959022,0.6827183222419034,-0.3019053131938039
AKAP12,0.5613770718988995,0.2645020415089364,2.1223922080009086
AKAP8,0.10601927464073313,0.31437331317606415,0.3372400588638936
AKR1A1,-0.17838685059125936,0.2092733301299704,-0.8524108183325184
AKR1B1,-0.1672319542461551,0.3620644049708334,-0.4618845485781092
AKR1B10,0.17246777183826723,0.22657665746433012,0.7611894966074286
AKR1B15,0.14765694825449316,0.406525335873334,0.3632170869185393
AKR1C1,0.03211401901363331,0.15785380471156166,0.20344152662214032
AKR1C2,-0.10946239829246807,0.2165598753342148,-0.5054602018196389
AKR1C3,0.03441360451379438,0.25098464925127706,0.13711437976965948
AKR1C4,-0.044164722421129454,0.16649047725725657,-0.2652687598035251
AKR7A2,0.004622538570885126,0.3356702469675921,0.013771070306780623
ALB,0.1122060432344405,0.15380751818094154,0.7295224873366696
ALCAM,0.21787332075897936,0.11738984961747521,1.8559809171656498
ALDH18A1,0.14099884965092713,0.277893436994644,0.5073845974046687
ALDH1A2,-0.37158309116926347,0.14288346550889305,-2.600602454915514
ALDH1A3,-0.027206570757098092,0.1635481972675118,-0.16635200639110054
ALDH1B1,-0.04245021837669327,0.2248799363410173,-0.18876836710021117
ALDH2,-0.228398149613934,0.2591824007732455,-0.8812255343438842
ALDH3A2,-0.26332077717318114,0.237294277023695,-1.1096802690563299
ALDH3B1,-0.26332077717318114,0.237294277023695,-1.1096802690563299
ALDH3B2,-0.26332077717318114,0.237294277023695,-1.1096802690563299
ALDH4A1,-0.26332077717318114,0.237294277023695,-1.1096802690563299
ALDH5A1,-0.06877702032546296,0.19110578220403107,-0.3598897926177569
ALDH6A1,0.8425933767099174,0.1385591616658534,6.08110908423291
ALDH7A1,-0.040382882935539044,0.08842923030609125,-0.45666894075360237
ALDH9A1,0.031149804485561816,0.2025194609899925,0.15381141315155428
ALDOA,-0.39855693937681735,0.4452701666307099,-0.8950901480614246
ALDOB,-0.3098386809938063,0.18868678035801434,-1.6420794313513554
ALDOC,-0.25470268531172024,0.21498204796684728,-1.1847625777153186
ALYREF,0.11771174714768051,0.20176076683556746,0.583422381833105
AMFR,-1.1341518937806612,1.3235296334824755,-0.8569146206394163
ANKHD1,-0.21489624165958077,0.2602946956174505,-0.8255882477736278
ANKLE2,-1.5451146546423722,0.6259929054826068,-2.468262245641861
ANKRD17,0.26721770382905063,0.7078097235067815,0.3775275966896073
ANKRD26,-0.21624702005318852,0.3257423121777207,-0.663859167105092
ANKRD36,0.7015697073120215,0.38203512815744656,1.836401041693963
ANLN,0.028506293520802473,0.21876055867459468,0.13030819492102985
ANP32A,0.06525633114785023,0.12350679619566439,0.5283622695909669
ANP32B,-0.15228824633731364,0.3148898477374255,-0.48362386857356204
ANP32C,-0.8390589225124216,0.6049723556676567,-1.3869376255819548
ANP32E,-0.2225421987394789,0.2421725210737677,-0.9189407524551093
ANXA1,0.0961790628282273,0.11513689570664054,0.8353452838721981
ANXA10,-0.48154574030576214,0.2717550606184087,-1.7719844451468596
ANXA11,-0.25963130126965694,0.43915427999918544,-0.5912074937995333
ANXA2,0.11887603096466748,0.1629984910311419,0.7293075550126134
ANXA2P2,0.11672512825722947,0.07324475435871407,1.5936312337887233
ANXA3,-0.09307221695881651,0.25729015733215527,-0.3617402932311265
ANXA4,-0.011083963108010408,0.0941560344484939,-0.1177190944046572
ANXA5,-0.2057898295847025,0.12871497240492205,-1.5988025770406264
ANXA6,0.20116454129853167,0.13180642633955952,1.5262119373473633
ANXA7,0.023470100689117146,0.1014119173141609,0.23143335922157782
AP1B1,0.08858470402199714,0.11033163624366908,0.8028948635036689
AP1G1,0.06792255801316216,0.20797277919139168,0.32659350073239574
AP1M2,0.23841402074511464,0.3517805541726813,0.677735076362642
AP2A1,-0.20126642637941927,0.20978018314192654,-0.9594158197643136
AP2A2,0.04482332713589088,0.08892250250373894,0.504071813925909
AP2B1,0.497639543805775,0.3572912133033958,1.3928121523190151
AP2M1,0.20302448392651584,0.08348582174982659,2.431843870865864
AP3B1,0.2279254626756284,0.333395368987226,0.6836491561595787
AP3D1,-0.1734394239670216,0.3183284161315176,-0.5448443028578542
AP3S1,0.012752966380947584,0.35301284321668003,0.036126069138849394
APEH,-0.6068244930276094,0.4448624603238054,-1.3640721507180344
APEX1,0.1593866964425068,0.17960633448919391,0.887422467007122
API5,0.36680657469695177,0.16944313195806754,2.1647768809403627
APLP2,0.5333650314467953,0.44239485156289765,1.2056311902421946
APMAP,0.09358177724895711,0.3840406287898747,0.2436767629087488
APOBEC3C,-0.15631082672233632,0.32912206316926773,-0.4749326897660627
APOL2,-0.33048069935667357,0.41769388877500746,-0.7912030992981283
APPL1,0.5072885203544821,0.3502492519656629,1.4483643220006497
APPL2,-0.8812334164075892,0.6143650091511308,-1.4343808701364535
APRT,-0.21145900566051878,0.3541031435540866,-0.5971678295146793
AQR,0.08325740481010513,0.3503018894028266,0.2376732964587696
ARCN1,0.2577365610561593,0.0919129039873693,2.804139025914985
ARF1,-0.17624524365623984,0.19483712280404725,-0.9045773265369672
ARF3,-0.11197252753293441,0.13907491588463033,-0.8051238199260985
ARF4,-0.12433878380461394,0.2060912814075699,-0.6033189902813951
ARF5,-0.21441308156090244,0.1204622777142428,-1.7799188727738244
ARF6,0.5508857728379475,0.37448875238909685,1.4710342281937823
ARFGAP1,-0.7705912462808655,0.21900789999358483,-3.5185545649423497
ARFGEF1,-0.6997089292938448,0.6588504626013507,-1.062014780305643
ARFIP1,0.2256073191242507,0.2956588943169877,0.7630662343016411
ARFIP2,0.6264036789637224,0.38477544059672014,1.6279720919616871
ARHGAP1,0.17122728155627698,0.2348409793594097,0.7291201136332519
ARHGAP17,0.24532006228340464,0.09675280789912091,2.5355342920816004
ARHGAP18,0.18913332310460618,0.22992325852166268,0.822593261424166
ARHGDIA,-0.12004069735579037,0.09391021265162397,-1.2782496596094604
ARHGDIB,-0.35049547710485385,0.24467054689050396,-1.432520103295102
ARHGEF1,0.12185276536076728,0.10594564720813196,1.1501441406213275
ARHGEF2,0.29088805279670993,0.18327097386325045,1.5872019811154552
ARHGEF6,0.3411078567034167,0.1363375201406736,2.5019367841769475
ARL1,-0.1521929821030561,0.24521897404108386,-0.620641133901644
ARL6IP1,0.6858819538235394,0.45684594178831955,1.5013418990626477
ARL6IP4,0.208476575606376,0.39330437583606614,0.5300642159477815
ARL6IP5,-0.367699741158372,0.1339988799781382,-2.744050854890443
ARL8A,-0.18914571089335652,0.5462089818920157,-0.3462881738747207
ARL8B,0.24607941017471902,0.2736423665275386,0.8992737977580466
ARMC1,0.2375575051449168,0.3811709440871842,0.6232308858530962
ARMC6,-0.0243266465940728,0.35717677044138463,-0.06810814310239412
ARPC1A,-0.10573767917376031,0.20850701957054063,-0.5071180787656306
ARPC1B,-0.054568147530186906,0.1351104441701107,-0.40387808555704935
ARPC2,0.15765814837918768,0.11161136151320446,1.4125636157617838
ARPC3,0.06535823885690206,0.27112889979227106,0.24105965430825385
ARPC4,-0.047153601690940405,0.11584348935377467,-0.4070457645395843
ARPC5,-0.2940962307897337,0.18611019996180084,-1.580226289854597
ARPC5L,0.2145715185854158,0.411204802984872,0.5218118004164211
ARSJ,-0.1951320438374573,0.4940487017673242,-0.3949651990571491
ASAH1,-0.3456204990238625,0.17421951359239576,-1.98382197204658
ASCC2,2.565348529010727,0.7049559189316232,3.6390197743123727
ASCC3,-0.03606974332261359,0.27822737820785076,-0.1296412436294014
ASF1B,-0.6852507538414905,0.3820346617008301,-1.7936873863505813
ASH1L,-0.6852507538414905,0.3820346617008301,-1.7936873863505813
ASH2L,-0.1841212729637114,0.6636318646029121,-0.2774448949552496
ASL,0.5808312467421679,1.164062112458458,0.4989692908357552
ASNS,-0.044179170619703,0.181903003366206,-0.24287213406125996
ASPH,0.01786778750911111,0.1839219714595259,0.09714873849665709
ATAD1,0.45327642683603386,0.36982737865965587,1.225643240581099
ATAD2,0.013224858190284294,0.36625118327526995,0.03610871116379343
ATAD3A,0.029229210347573087,0.7213747498714115,0.04051875998263501
ATAD3B,0.029229210347573087,0.7213747498714115,0.04051875998263501
ATAD3C,0.28117040837200946,0.28192052388489836,0.9973392660365688
ATIC,-0.17469196553130928,0.2896406358204432,-0.6031334831056164
ATL2,0.16992160085246866,0.4114869133581211,0.4129453339493794
ATL3,0.3065263401933578,0.20699746326735252,1.4808217229090213
ATOX1,-0.02845706200151099,0.5863383552522232,-0.04853351609459305
ATP12A,-0.18412836580407443,0.2927652905187393,-0.6289282635855659
ATP13A3,0.056913262971139744,0.14029293249740984,0.40567448379618487
ATP1A1,0.2812914509796691,0.2257675801524946,1.2459337642263382
ATP1A2,-0.06832855789666326,0.08704252271921868,-0.7850020399463509
ATP1A3,0.008851204920869549,0.06865314361142172,0.1289264330118306
ATP1A4,0.14110608406235414,0.08889254553923025,1.5873781452245723
ATP1B1,0.13453583964848193,0.15739052513446988,0.8547899534202482
ATP1B3,0.4656734899224766,0.1814196537874852,2.566830440917752
ATP1B4,-0.10332645327816081,0.8592955790922743,-0.1202455310980545
ATP2A1,0.5464281643145661,0.3122094182065457,1.750197567560471
ATP2A2,0.24250652582769305,0.11784765865526342,2.0577967232857026
ATP2A3,0.1761134381969427,0.19573296416926125,0.8997638131339366
ATP2C1,0.33724277960800464,0.18614135608214297,1.8117563270527675
ATP4A,-1.0285852559413762,0.29538478577169397,-3.4821876599168538
ATP5F1A,0.20105493327617552,0.11238950760894005,1.7889119505332058
ATP5F1B,0.1095494250199529,0.20816267114585058,0.5262683478114881
ATP5F1C,0.14309481597180707,0.14106294286008197,1.01440401760043
ATP5F1D,0.2723964134380559,0.10800806017463782,2.5220007932520883
ATP5F1E,-0.4289854700226279,0.2787518478581809,-1.5389511255935442
ATP5F1EP2,-0.24708658274797202,0.39981387939153124,-0.6180040150782363
ATP5ME,0.28858352141169874,0.29580544628310756,0.9755855581357453
ATP5MF,0.24346853352136932,0.22710799364336964,1.0720385910488506
ATP5MG,0.12093541182408885,0.20711775607688512,0.5838968812466077
ATP5PB,0.4190125208715578,0.1919303017874243,2.183149387925427
ATP5PD,0.035747465966455394,0.16136877123546958,0.22152654254454618
ATP5PF,0.23250023311446455,0.23258279281357724,0.9996450309237671
