ICL103_Mock_7hr_433,ICL103_Mock_7hr_434,ICL103_Mock_7hr_435,ICL103_Mock_7hr_436,ICL103_Mock_7hr_437,ICL103_VN1203_7hr_438,ICL103_VN1203_7hr_439,ICL103_VN1203_7hr_440,ICL103_VN1203_7hr_441,ICL103_VN1203_7hr_442
HIBADH,10.756198568597,11.1256650760554,11.2886526594118,11.412919682515,11.7269332984614,10.8598770000024,11.7819661067844,11.6116264882928,11.4974831796479,11.4067290981039
HIBCH,12.6117535908099,12.5553392216176,12.5824864302293,12.6135042776663,12.558383003853,12.3850404642731,12.5063056807955,12.4578357761559,12.4236211291827,12.4518739774935
HMGCL,7.29483722326139,7.91976864308583,8.12504494334111,8.14721875839442,8.69055224183721,7.95100533347712,8.41917567203978,7.78491663298875,8.77186473454213,8.06356216259497
HMGCLL1,8.404682439729896,8.411536942853475,7.98739772575077,8.009588224282265,7.725354173944595,8.419346894022986,8.542292315144605,8.48887725195533,8.12981581024893,8.524351122152705
KDSR,10.978998723886196,10.868817369562045,10.960549420006021,11.00529520061035,10.831355162896049,11.20961136010545,11.0529437206821,11.2365998133204,11.1226205846916,11.1650327614423
OXCT1,10.5069127852552,10.4492693022235,10.2620083205161,10.1718553572023,10.3414720162197,9.5373659765246,9.83729747132852,10.2136035807759,10.1349371229298,9.88714740123775
OXCT2,6.38105495102858,6.32252127404421,6.34763677068761,6.3959098519735,6.35543860773034,6.54891697324238,6.48953831185626,6.37376337900395,6.3819998163154,6.36249419055715
OXSM,12.9003123139088,12.8434607826063,12.8256666101084,12.8915212107022,12.6734385162052,12.6207593229492,12.1518703364741,12.409135282403,12.0830258664166,12.4418431344792
HOGA1,7.47467523384443,7.35017620746187,7.69081884778219,7.66951676646889,7.73218059682611,7.47576473467696,7.45602253913768,7.46406178529601,7.4734580742336,7.48226463998892
HPD,6.65145508600238,6.52923024261523,6.93406797346609,6.66749492838678,6.66073089021642,6.58711263646744,6.79468922201894,6.69732776222171,6.77332509234475,6.73742206152898
HPDL,11.8072650372616,11.6589973797816,11.73941612995,11.866252090291,11.6107300880044,11.4690686918059,11.2213258103932,11.2188878595593,11.1398324433598,11.4423823456225
NT5M,7.66405138379674,7.50019158991227,7.64667344013505,7.93368150423254,7.5985187333369,8.56387222866075,7.62718647279935,8.09806062264972,7.74854506767061,7.98252007641924
XRN1,12.2369685959099,12.1531052247202,12.1720695522887,12.1158194548962,11.9894272622711,11.6710040855363,11.63970324169,11.9624143049652,11.6586613449866,11.7217074139685
XRN2,8.28088886528951,8.10828055763283,7.80285553468932,7.66402915486708,8.2328041736471,7.81518475879195,8.26206476598942,8.14010909119355,8.35427158191325,8.22604592065055
NT5DC1,9.449280646349564,9.594476286211354,9.36756004431016,9.252344266740806,9.62673860884766,9.161967047011315,9.92940840340831,9.84343493868868,9.972809427015985,9.54663158121506
NT5DC2,8.63713613335279,9.36014728503404,9.12062713645594,9.04947700065687,10.1921196074737,8.50327862061365,9.95835588924707,9.23576685851936,10.2373647077469,9.12121488772806
NT5C1A,6.73558268332673,6.72854257351311,6.60420215559913,6.57125741350591,6.5580342118125,6.62541422341503,6.76080975681292,6.73070915711034,6.80432936463998,6.7600612371859
NT5C1B,6.791357172265055,6.774396987191816,6.682498958159815,6.63622974232999,6.703218809233849,6.761056638410405,6.68662384381567,6.8109157245627845,6.727511556537035,6.7563023962082855
NT5C2,6.98504867492827,7.05489611865708,7.08637862751646,7.036508756795445,7.557267025593216,6.86650675831688,7.3644495184910195,7.09392432931439,7.398849008916255,6.980013186796815
NT5C3B,6.65145508600238,6.78736021380121,6.73210933233158,6.74272943918086,7.58234091241541,6.8426796023411,7.15019817197074,7.27100927424524,7.47795671020928,6.87883145952726
MTHFS,14.7185040372162,14.6802272229602,14.7015443103022,14.6330377021118,14.4826779020509,14.7368431176797,14.574019799297,14.6563374903516,14.4816420909236,14.6187488884515
ATIC,12.9324232847015,12.9462675242953,13.0429832391158,12.9620823783064,13.2171017275594,12.5722365421161,13.0730973872909,12.8579424615165,12.9883937553419,12.7836975533724
HTR1A,7.59557858179811,7.54371401578226,7.42995916790353,7.20828148533998,7.23648967357103,7.57717953251676,7.60480151219508,7.51540677271385,7.61065043829728,7.69646588092433
HTR1B,8.2683852498082,8.39527312795595,7.79241639507914,7.49428737207889,7.40907324496613,8.76368362332646,7.79439474104593,7.624103959855,7.56944697562638,7.69646588092433
HTR1D,9.88939858337418,9.68903606613969,9.93627242903821,9.99354932838072,9.58887450514719,10.0987687555631,9.55644494709412,10.054560087938,9.38541576617767,9.82439050380939
HTR1E,7.10420818409542,7.05986486115671,6.99876812035786,6.88625872220875,6.8109100673855,6.91183823479097,6.88724927670465,6.93285078103989,6.90577782218236,6.99869761436518
HTR1F,9.06126406226382,8.66513028774067,8.92528213133036,8.72415639217045,8.55479871258665,8.57745885665599,8.82977594640317,9.09123132849119,8.37286737321937,8.58892665029199
HTR2A,6.72414253869511,6.6340105318267,6.52028072780951,6.4160456158923,6.49442075231009,6.51031267018795,6.57757135091366,6.57173144546096,6.5581299037048,6.53728532889621
HTR2B,6.77417009619329,6.85703284493206,6.82611776800756,6.87867821922065,6.88743969000682,6.73210933233158,6.82730928505333,6.83603167230043,6.82802372321311,6.87883145952726
HTR2C,6.32565471904904,6.25815645204363,6.34763677068761,6.31528867635427,6.39376980884304,6.30763582400354,6.44560323865279,6.30214201837065,6.31752377268996,6.26553355022738
HTR3B,6.8931929755472,6.83540014953794,6.74495890595793,6.76105917707844,6.71784611513572,6.8247855145991,6.82241669520339,6.88702074756337,6.79758325609775,6.86386291186487
HTR3C,7.29483722326139,7.24217394804463,6.9675089827771,7.12501978267414,7.02963931285438,7.09420898133871,7.36368259945776,7.12018433635571,7.06027028911445,7.02744514772417
HTR3D,7.05844496540246,7.08541187677227,7.22894002952676,7.0969450127263,7.02963931285438,7.34205365278156,7.48060937462184,7.39267388841268,7.30332603576706,7.4946373934943
HTR3E,8.05016023185449,7.98407257861314,7.68006408829157,7.65860995037773,7.50068955278244,7.72351549330175,8.24561631199501,7.8058623412117,7.69757503527331,7.79673928414985
HTR5A,6.37289339345056,6.31383384522546,6.36501144849286,6.30741293578923,6.31866493836514,7.59962065283965,6.92987626963449,7.40186145913747,7.07153883214918,7.18924011138033
HTR6,9.30882681819431,9.40688180257899,8.95985903695306,8.36505056618306,8.19518232171421,10.3253372141516,9.05390081840289,9.1757309308691,9.08185824051533,9.26267557344949
HTR7P1,9.388313209050995,9.21011450496211,9.10292785522442,9.09238306888132,8.855679682898696,9.185925834636759,9.351418301794599,9.389312569743431,9.17617093138828,9.475600772582446
MTR,8.433541846494913,8.432908101014954,8.659233527452804,8.480329722457096,8.627473381754747,7.624162241637701,7.891738754318543,7.880035089554506,8.016622193554122,7.787863895701935
OPLAH,8.38850636768067,8.16304168020609,8.36541971512289,8.56578244827333,8.04850661666942,8.52322060050751,7.75442881148037,7.86828518226061,7.69757503527331,7.99191664545045
PFKFB2,7.10420818409542,7.16742039086891,7.2072445525739,7.13176930326145,7.45770022363036,7.04487450108798,7.54846635875517,7.70287985036207,7.75700852139094,7.21302743392314
PFKFB3,9.425642547029295,9.391880909046126,9.4115912606894,9.306864001529306,9.38627007454815,8.452448722551065,9.081565449114425,9.026764572730185,8.965493211329996,8.93019592374481
PFKFB4,7.60024810426232,7.93288838902436,7.96236479987679,7.80369671819253,8.21261824442252,7.72351549330175,7.61841897162117,7.42719557899198,8.08069617390391,7.65123016806995
PGLS,12.7178568207568,12.7988157441604,12.7608950427215,12.9600537302976,12.7652715590919,13.3968386900005,13.1988112072454,13.1127233158509,13.1059164595054,13.1908328827241
PTS,13.5798070464509,13.5949614848786,13.5405857523586,13.5504760847413,13.3664074054122,13.6976054720826,13.8744307577077,14.1011251036995,13.8588089455509,13.8199232051528
DHCR7,13.6950228240597,13.6956760553172,13.6557345896658,13.6148074374072,13.6008027586752,12.916795909623,13.1436659829803,13.0158666666141,13.2332627538029,13.0503245920102
AKAP10,6.60373867519897,6.64778064695096,6.61878575371163,6.64932342955519,6.9833572112331,6.36847184530503,6.52332272017915,6.46217225892061,6.54456248385137,6.41333522817224
AKAP11,9.379973360344385,9.297968730592135,9.312564545442426,9.260106857485166,9.42321355376202,8.901638721911874,9.09050820049062,9.120297685276705,9.206072083083551,9.134586756698164
AKAP14,6.70403851149034,6.64778064695096,6.59736018350258,6.66749492838678,6.63414670424731,6.74961025372412,6.78727858041202,6.88110974366183,6.88305381314756,6.78164095689662
AKAP17A,13.8185127607495,13.7765697526375,13.632846688278,13.8412625920927,13.4730848153829,13.705151616241,13.3356344011178,13.5541502134544,13.2376887133165,13.4873374376452
AKAP3,6.74142381272326,6.6410740440422,6.61184336567358,6.63073909449951,6.61805157496868,6.60670237941595,6.6662377948711,6.62158138886947,6.72145347436262,6.63201242036778
AKAP4,6.95275748801593,6.920566356572335,6.889133574216425,6.885508509647895,6.83357948295407,6.93589293656273,7.01662583997048,6.9653463566903095,6.98523234601981,7.062802963694599
AKAP5,6.713368392209235,6.68136666432056,6.79735936564232,6.844809991155035,6.846965555967265,6.714804642782051,6.585445750157395,6.6721159014784455,6.602990902006145,6.591498187262845
AKAP6,6.39633807530678,6.33152920159145,6.34763677068761,6.36705732483597,6.41338812264874,6.33281248564658,6.34219757735708,6.37376337900395,6.37267578035728,6.36249419055715
AKAP8,12.7450555290196,12.4865636642132,12.5916768662188,12.6983991547276,12.3092787617434,12.9942669939561,12.0344664310442,12.421155523106,12.0462506713419,12.4991892046982
AKAP8L,6.52854670672478,6.57201578988989,6.55616697686622,6.70473022099364,7.07217553533176,6.66246008875256,6.6662377948711,6.44942545628427,6.87232283318516,6.52126271620332
AKAP9,9.4307649736003,9.327784735661195,9.552215327211025,9.397868447911994,9.32980883863787,8.973442476629975,8.66454544852462,8.791919978572635,8.64274318136465,8.72215869828303
AKIP1,10.6814247870404,10.5939196949627,10.7059483878607,10.8337286283758,10.460669062609,11.2162790403069,10.7726661980282,10.781175934055,10.5583044907272,10.8858935370798
A1BG-AS1,6.48134905070957,6.48185355881209,6.45649548976403,6.44916749004344,6.41338812264874,6.47351690337475,6.57021401311247,6.44314536245103,6.61522642141971,6.58829989683978
TNIP2P1,6.45333974490183,6.37752454476827,6.46417885577294,6.50154180432058,6.84122550554119,6.51031267018795,6.66010691592913,6.52037895680255,6.79210782185699,6.64566589652581
A2M-AS1,8.57969208495174,8.42231928877589,8.55022414452715,8.66973262709596,8.25839782983654,9.22317851163017,8.4839468099401,8.60750392608412,8.38850636768067,8.69636339807978
AAR2,12.2654974305736,12.3007042777902,12.3584928546614,12.3950902099348,12.3990388362399,12.0728324100742,12.1577313511876,11.9521651229203,12.1644272848757,12.1104787705033
ABI3,8.76068593686003,9.37308659148939,8.48615723311252,8.73500708648554,8.78779014939791,8.94366361352215,8.68512810787697,9.00248249566138,8.68673095757086,8.93423511894244
ABO,6.85796593331706,6.78164095689662,6.82611776800756,6.85376780088488,6.81877354171167,7.272805564225,6.85111479487749,6.99410477982337,6.78666618271359,6.90838949253609
ABRACL,15.1924334005101,15.016985277503,15.0495975270278,15.1683838925435,14.6764642700184,15.5686651263152,15.183662704523,15.3320898365264,15.0729492427985,15.3209201223853
SDHAF3,11.5815721375383,11.3996109739246,11.3729493034606,11.3189868131737,11.2474261359988,11.6416165106743,11.7849485962192,12.0239812157445,11.8058830821197,11.8039917623564
ACTR3BP2,8.22072439010154,8.19003714864828,8.20446481900047,8.27776845537205,8.07217318935678,8.86176368360609,8.82207055538859,8.74733983832794,8.60864143970982,8.9784024247756
ACTR3BP5,10.9755168356281,11.1860361214539,10.3891679589168,10.2751535890763,10.0192315644315,10.7520900292932,10.6327529537464,10.680999265751,10.7557162640677,10.5867682361864
ACVR2B-AS1,7.35724766455679,7.25936073694741,7.0846963599059,7.08266889470247,7.08300146136856,7.36897124112739,7.55912617831018,7.56890980461105,7.31416204685407,7.56992160271971
ADAM10,12.501364309154749,12.419339725716249,12.4407926423439,12.46937985328665,12.3213368554615,12.39707549613605,11.9814174129835,12.15459884810565,11.9132973242224,12.1882316178996
ADAM11,7.52079149553932,7.463335598844945,7.51476935026869,7.586225797720299,7.42491321160804,7.7187222067704,7.320039999014205,7.6017545137475295,7.27087383686348,7.480788700848075
ADAM18,6.41757578818476,6.36271334109551,6.3392433456317,6.3959098519735,6.48447415962712,6.40907441713174,6.37790399152752,6.37376337900395,6.40405521934882,6.36249419055715
ADAM19,10.97351370165892,11.07589399849535,10.92636406743317,11.01392414094779,11.02581043358062,10.52933526404094,10.927362839967126,10.863025114022964,10.890041472492136,10.85907110583928
ADAM2,6.32565471904904,6.37752454476827,6.3723862952274,6.35653771588132,6.2663386534518,6.40907441713174,6.36052199191711,6.37376337900395,6.3819998163154,6.34490116373774
ADAM20,6.6970670757462,6.70977122663613,6.70695449231361,6.7149091226045,6.66073089021642,6.767894939005,6.63228512975868,6.67594079955942,6.6281890665,6.74563127605027
ADAM21,7.546170475007109,7.4746562057538295,7.19794722378424,7.1384871642839105,7.12247990013788,7.36908639407211,7.504695970029485,7.50116382914309,7.34517693815682,7.51930707446377
ADAM23,7.016204561169315,7.07892131072075,7.21024467936936,7.151112280895905,7.1733419536443055,7.045354781642085,7.14902738627855,7.0322103366586,7.10236348222201,7.07740490432974
ADAM30,6.38105495102858,6.30544403309544,6.38156730487717,6.30073307405532,6.41338812264874,6.42380081778563,6.36901735070014,6.40139711691854,6.37267578035728,6.38706899781367
ADAM32,6.79192221153953,6.736672796578985,6.8540535185767055,6.9605302919715655,6.885539824511555,7.989356448259365,7.511152441356265,7.69386938199842,7.480580443573006,7.781649379528336
ADAM33,9.58599577884678,9.59568591976199,9.24428789701617,9.25175680718481,9.15873490401318,9.90896529867367,10.4113131381621,10.1281303781098,10.133847575004,10.4299745815226
ADAM5,6.42534372759902,6.37010659187019,6.4127281117823,6.36705732483597,6.35543860773034,6.42380081778563,6.36052199191711,6.5432095498958,6.39748174790172,6.32677292502968
ADAM6,6.39633807530678,6.37010659187019,6.45649548976403,6.4160456158923,6.46499544560887,6.30763582400354,6.4684616386833,6.48504425949705,6.3819998163154,6.42919281905915
ADAM7,7.58095232409864,7.77803523299576,7.26087760732895,7.42533454485339,7.22827869835718,7.6990002252596,8.00066931109155,8.02493865896197,7.78508016264109,8.13892600241166
ADAM8,12.3829798843615,12.4460506572038,12.3100176428084,12.5187281002561,12.3427566293986,12.343164498731,11.577643534588,11.7645885528894,11.7299533244316,11.985643565812
ADAM9,12.1658644008574,11.9719269296023,12.0888540085414,12.1166095150488,11.8925778539767,12.1867850719117,11.7873816861649,12.3447705560073,11.7908187975671,12.0554217785326
ADAMTS1,6.851212929901616,6.90274714369096,7.09264442023895,6.959743965984655,7.288470990883235,6.53249520186158,6.71192696752483,6.6148521268305505,6.748585813471285,6.54261545682496
ADAMTS10,8.60488714010432,8.55417812136024,8.17723054169868,7.57407742004555,7.91143997633078,8.73476370368532,8.34882843096241,7.9672781178333,8.12319972553438,8.612518306375
ADAMTS12,6.48134905070957,6.52224403732267,6.38156730487717,6.40634227437771,6.46499544560887,6.35620757172318,6.49641738527946,6.49681681274906,6.48953831185626,6.47534218253653
ADAMTS13,8.75434820172615,8.75784342935296,8.80467698008472,8.99621858764606,8.7947647329026,9.665678983103,8.90212676621599,8.95792506908204,9.10781638242868,9.23229418109958
ADAMTS15,6.7481011501833,6.73456695807543,6.74495890595793,6.72501662293525,6.68632382748415,6.97925144314451,6.90000573359691,6.88702074756337,6.84736659658925,6.98396280631097
ADAMTS16,6.96572355116802,6.86758723421034,6.85015706442687,6.72501662293525,6.76064345267657,6.66246008875256,6.87530280784839,6.892737760646,6.82241669520339,6.93550043346326
ADAMTS17,7.65668891284065,7.38941870905144,7.39161114881246,7.400064243949,7.17220838051225,7.07732245138286,7.21675801713615,7.28897125395425,7.10276568822863,7.21302743392314
ADAMTS19,8.44199472582194,8.51664880493336,7.91225277686225,7.34265341162208,7.61313113934505,8.07742998070771,7.49186005167826,6.82643560211896,8.14058448704269,8.38089314272607
ADAMTS20,6.43957618030813,6.34758140970068,6.4426271412666,6.38642469813226,6.42327559104647,6.43957618030813,6.37790399152752,6.34064754386864,6.3819998163154,6.36249419055715
ADAMTS3,7.13056150973349,7.11237072550321,7.12946716224791,7.19198451224293,7.11305480088112,6.66246008875256,6.88724927670465,6.94761888777676,6.859442090144,6.81082975575996
ADAMTS4,6.61115176289022,6.64778064695096,6.5131526663229,6.57125741350591,6.56732566308133,6.54891697324238,6.45313393921014,6.49681681274906,6.47483539186908,6.53728532889621
ADAMTS5,6.90424044482986,6.85703284493206,6.61184336567358,6.73439760098639,6.43399235599107,6.71486620435932,6.49641738527946,6.48504425949705,6.58645598799302,6.99869761436518
ADAMTS6,7.849532107128784,7.790528797449333,7.932227813527667,7.956274436202977,7.763428672029214,7.898863340289503,7.8301701302521876,7.960463954329747,7.821214444992326,7.926629527513047
ADAMTS7,8.276471427946914,8.3286772016534,8.11457780403957,8.275763584940716,8.009286286725942,8.430041235460662,8.299798829704102,8.169798019373948,8.169876214227152,8.26882880716669
ADAMTS8,6.92574653030079,6.89539115832609,7.07618694905276,7.18037635642894,6.91168846077974,6.94564522173312,6.74751385000753,6.81499408325275,6.65414342190918,6.8338392906612
ADAMTSL1,7.490830934609335,7.490384937015525,7.18867297572318,7.2601328450703555,7.12774041014354,7.429174320224475,7.191131758174645,7.474790463541435,7.027825016736905,7.075215476450889
ADAMTSL2,6.985068177199291,6.98591097823564,6.927018953532904,6.888300138352367,6.8308660103068535,6.880979442331309,6.747334041212532,6.78439760714571,6.790912258362873,6.78943284890011
ADAMTSL3,7.157004120979675,7.116874356527995,6.941646519813855,6.86930791961914,6.858402343774205,6.7703009193416,6.91684945528195,6.856897366722309,6.83805590505405,6.85114082510081
ADAMTSL4,6.45428181653639,6.46598565020939,6.6002005652496,6.54971359775769,6.73861472616652,6.40702460777244,6.46485532432079,6.43805958493752,6.49477284301467,6.43279310915278
ADAMTSL5,10.558803924986515,10.704112254247114,10.5776541481996,10.56082027146034,10.56180868574315,10.71416680331853,10.43686833416564,10.394611275744115,10.565316011653106,10.615115732610445
ADARB2-AS1,7.53716926838275,7.48295480444416,7.49044137395439,7.61860250467581,7.66402915486708,7.52531830419278,7.4217636418215,7.52480429050584,7.40472707577462,7.51789337843384
ADD3-AS1,7.09910214811173,6.98532791915008,7.17559103925645,7.28819266807412,7.10832788660704,7.50019158991227,6.99364494506965,7.12018433635571,6.96095458776942,7.10547497582786
ADNP2,7.75574010073036,7.64857087826758,7.90727219634255,8.07116043668337,8.02575463776361,7.04487450108798,7.10564611317028,7.20381945241561,7.15859693583901,7.21302743392314
ADPGK,8.386756773351115,8.516727120311256,8.457675681810885,8.33966105007431,8.894170251384535,8.004869970925975,8.45120685795022,8.312805606122446,8.709055198717175,8.244947956617585
ADPRM,8.03404298144191,7.9662793111297,8.20206858514087,8.03708694960058,8.24997056077193,7.55267493547287,8.03428376588845,7.93052812703685,8.0484725587769,7.75986732306758
ADPRH,10.1885174986935,10.0110289282357,10.1721326588937,10.3645047283452,9.5329168394754,11.2099171001269,9.8804352192229,10.3194656731712,9.72694773246259,10.3424340355039
ARF1,6.69094941614674,6.99562472838083,6.72552794804174,6.74272943918086,7.72793237377433,7.14082145639032,7.27365077049212,6.79550116788222,7.67029162313433,6.96868044121529
ARF3,12.3010902617475,12.3629793350212,12.2607712181615,12.1372729086875,12.4398938087779,11.894937984119,12.4680429119208,12.0037589571724,12.6296223958982,12.1168044247889
ARF4,15.2978807721993,15.1520760387904,15.1348170374562,15.0558069033888,15.2597507962142,14.7101972827558,14.9674395525285,15.2784219550083,15.0918482481423,15.0432432800927
ARF5,14.5197171648693,14.5246101102219,14.3939860553514,14.6823217881778,14.3037512210342,15.2416759257892,14.7610803728188,14.9144843414333,14.6984597527635,14.8926758498308
ARF6,10.617998822097,10.5353591175257,10.3752274522837,10.0213737700134,10.8972656356741,9.25640987165301,10.9645780881709,10.8237665601263,10.9937013774402,10.0395618562368
ARFGAP2,12.8392035098324,12.8219928777147,12.7194466776693,12.8133638186031,12.8884480952332,12.1566021307685,12.1223462892865,12.1211667544124,12.2250422200958,12.1651047924885
ARFGAP3,12.3344981194047,12.3742121531331,12.3079919214098,12.1949256677428,12.3843938451124,11.0890195339126,11.8337246559524,11.9240998249748,11.8588425213805,11.536633565173
ARFGEF1,10.5861261830808,10.5154002330475,10.3437142723717,10.4216683973169,10.2275104239653,9.40053582335929,9.74817464494837,9.76292914526714,9.85698636241336,9.61342416406894
ARFGEF2,13.070657424369,13.1007904146473,13.1920970257101,13.1659156415177,13.1127233158509,12.5483956428923,12.9007769360306,13.1026060291163,12.868178422522,12.8795746034841
ARFIP2,10.8965941517578,11.335689654231,11.4430172593825,11.4226258302904,12.1658644008574,10.9128460485637,11.5543843217926,10.9669878234071,11.7782562584988,11.1890825341609
ARFRP1,10.351713299067075,10.284913707526865,10.354989837824805,10.584022410906355,10.236224674576036,10.268249475192,9.41699473375519,9.519561693935826,9.369152951645216,9.747059444394676
ARL1,12.9886744516573,12.9116216905744,13.0606038753154,12.967391513725,13.051522046646,13.2768030302529,13.3007831146009,13.2765840582462,13.3848872460716,13.2934943469066
ARL10,6.73558268332673,6.75573538344282,6.76286649496729,6.75067851307557,6.68632382748415,6.91183823479097,6.75368964774027,6.988731499403,6.74734600603504,6.84165795769991
ARL11,6.3052180451586,6.42398335876779,6.46417885577294,6.40634227437771,6.39376980884304,6.38264800518572,6.40310141183696,6.40798780405794,6.40405521934882,6.37835429172381
ARL13B,8.03296646997189,8.18085348756627,8.29415689839007,8.06972005436419,8.72599568566417,7.15200934969786,8.18973331035776,8.48391396750776,8.30265931623035,7.48907309306477
ARL14,11.2485976627966,11.5082242834571,11.617027673351,11.4701989829075,11.4247396560209,10.5072845377922,11.456690582773,11.2243250686417,11.3918218036877,11.0640433840533
ARL14EP,10.1624192633742,10.2040114059123,10.3015112081305,10.1379873925296,10.1471023370811,9.45883588125771,9.96107984135474,10.1399215620082,9.70871317626072,9.76806612131279
ARL14EPL,6.78756427706773,6.77540527972791,6.74495890595793,6.77043728198972,6.91168846077974,6.73210933233158,6.73304202809147,6.75002916915733,6.83476835021274,6.73742206152898
ARL15,6.6781437489292,6.79381543157082,6.88343572348739,6.86202240999675,6.86828200689003,6.51031267018795,6.57757135091366,6.62158138886947,6.6281890665,6.49111700421946
ARL16,9.01975249423697,9.62156281187558,9.90344347432518,9.99564650379312,10.5040786665684,10.4187406627103,10.5613833226275,9.83179306750421,10.7581052602348,10.2652970080159
ARL17A,11.7882614898224,11.5984473662894,11.5507716539929,11.274704966238,11.3373057919204,11.2627474291975,11.6340999447182,11.6046365439863,11.5664042431544,11.656600200309
ARL17B,8.5636044996824,8.604859419807696,8.767957338316736,8.75047392969324,8.744127019629785,8.73938291239848,8.767489358190435,8.714621445909374,8.816485229386425,8.71057741571338
