ICL103_Mock_12hr_629,ICL103_Mock_12hr_630,ICL103_Mock_12hr_631,ICL103_Mock_12hr_632,ICL103_Mock_12hr_633,ICL103_VN1203_12hr_634,ICL103_VN1203_12hr_635,ICL103_VN1203_12hr_636,ICL103_VN1203_12hr_637,ICL103_VN1203_12hr_638
OAS2,8.33496971358144,8.57548177777392,8.47074691787137,8.64391382938731,8.53124648851318,10.2301051771688,10.1339996764601,9.64228978092904,10.1809131186587,9.9666953009229
OAS3,7.977698182387945,8.06447536204703,7.9918534604572145,7.87850152533707,7.885958068122015,7.886611133983665,7.855382124975344,7.927857536899415,7.80396026637208,7.861552409409985
OASL,8.6500513094749,9.10817244226202,8.84883051163801,8.99874154246135,9.02134887038853,12.4702342984713,11.9503229936582,11.8527301040334,11.4681682766698,11.6952535087154
DECR2,8.468493992508584,8.673060754439696,8.53434107892626,8.69094020667773,8.658197973604974,8.908823921665011,8.489574645252201,8.431311247839675,8.41168320282476,8.4305378053478
ADO,11.632037475318,11.4878408962162,11.5695464340684,11.5884446143354,11.7348783424448,11.6760611248911,12.0523595400132,11.935577780238,12.0587671106537,12.1325293982628
HACL1,11.93123828884,12.3650665306062,12.073669287394,12.4305171320656,12.1456442340051,11.8716982626302,11.7072311058477,11.3940680860812,11.7235141267116,11.4170583841644
OGFOD1,11.1842896525255,11.3270763964769,11.2772720971843,11.2618186987659,11.3094187394351,10.5812060704966,10.3865236849814,10.4463387113606,10.4669435291984,10.4656788748159
OGFOD2,8.469841911078586,8.864901379729819,8.62160281210129,8.876245465818226,8.764309704428785,8.628763482665384,8.306086839565616,8.03937750940406,8.242918256725694,8.089620888387284
DHCR24,14.4008730895697,14.3178536605678,14.4340489932684,14.2188033818356,14.3983812084543,12.7412797033679,12.6683667187709,12.7788507144963,12.553675448042,12.6924503748361
BPNT1,7.66814383250451,7.68071332121509,7.667508695431765,7.6497413625180055,7.59779100174158,7.52974640890754,8.533555274510146,8.40965036245664,8.74482868456224,8.963744002449872
PAPSS1,11.9173156038685,10.8501066757946,11.4773338395807,10.3368410898107,10.9229012332339,10.2635160670166,10.7373717717708,11.0962760432565,10.8709736976123,11.2978755742065
PAPSS2,10.6258542740793,10.3045862961082,10.4413358202324,10.1002844432243,10.0817446898134,9.8633029642415,10.1188071229841,10.2260813041636,10.1777961654036,10.2272208420944
HMGCR,14.1657101946551,14.2131795988371,14.1188056382826,14.2931401132372,14.2475834892169,11.7486456491437,11.7804379434004,11.5384732171456,11.8750804283584,11.6598587214408
HMGCS2,6.86595083212063,6.88479125182573,6.95859596128943,6.90363782855977,6.93162772940535,7.16038134459364,7.04142422683851,6.97560709068884,6.9885129587704,6.94793047499353
HAAO,7.220495647040945,7.4111829053277,7.32656522989815,7.422733925281385,7.30727474274359,7.69829965934032,7.397051649597895,7.282003470889995,7.381395200758989,7.26285020929145
BDH2,7.13445683888579,7.16511150915876,6.9013393067053,7.01726898132805,6.96700455462186,7.1447632525721,7.25014781503727,7.1775898709824,7.30499718128465,7.52214852775007
HIBADH,12.8392035098324,11.2565488686903,11.6753141747053,10.7792584580329,11.7245692050925,11.8321539299776,11.8784910847269,12.5054235632853,11.9983651537975,12.6953639373018
HIBCH,12.7260248935094,12.4743710384214,12.5251564401562,12.4582476302981,12.5251564401562,12.2494075145822,12.3183941227108,12.354858482464,12.3481450771493,12.3218572507881
HMGCL,8.52746328336697,9.00525258468807,8.66723630256471,8.97683314007999,9.07651975179124,8.75566201321655,7.95216558646862,8.04669030337645,7.69265057564077,7.69293384963473
HMGCLL1,7.38659597611788,7.470443025654205,7.686457835575659,7.716903531266199,7.78387200826709,8.139104422157981,7.90219980185717,7.469752228425575,7.842205531361315,7.672732830418894
KDSR,11.062592639039451,11.03996952432775,11.020760193447,10.98601012213275,10.95439742486475,11.636603943901001,11.8621197286025,11.9675784335142,12.0748278033365,11.9868221849669
OXCT1,10.4320284074872,10.3945956457288,10.3373600368589,10.3055838869747,10.2881652453978,10.3999298974682,10.6127831485371,10.5759473908893,10.7028332697882,10.6898465299974
OXCT2,6.42717851669849,6.52126271620332,6.38932584253442,6.43420091476706,6.47270508130638,6.38540043170092,6.34263748362183,6.30996267535151,6.37830009704083,6.36748943059748
OXSM,12.2138366500888,12.6211200458191,12.1968725178602,12.6346108139296,12.4103250933588,11.1510416352638,10.9257570191254,10.5112000775727,10.830989044976,10.6647735212845
HOGA1,7.47419356428033,7.52380021185147,7.20391119400678,7.40376894165151,7.33103329431329,7.15000772224502,7.01350929897981,7.06178610432087,7.03708818140826,7.00679146034724
HPD,6.63228512975868,6.60889021797587,6.67673424890137,6.70865095300836,6.72401460160389,6.87363060300645,6.69480581762144,6.7118371414318,6.63580219360844,6.62749017770143
HPDL,10.7560265180793,11.3005341169122,10.8811923706125,11.2826207441772,10.9916724880115,9.92520359336759,9.49473412955115,9.35236236574085,9.36474094103423,9.14152467044202
NT5M,7.22406519904351,7.46942911758057,7.13460693401811,7.36376471854512,7.21819900801058,8.0481660015584,7.75428614090172,7.58149379715248,7.8574203268872,7.60487099254408
XRN1,12.6160099922645,12.4022106302291,12.5692471008804,12.4561149737309,12.5761296729346,11.4646870106588,11.6893668013095,11.5490303827219,11.8274265030058,11.7634244749588
XRN2,9.07073627051764,8.64599775854019,9.04869399262882,8.17670946880391,8.62941575159098,8.10549250978681,8.33996797426975,8.75889905405525,8.4781322894182,8.86765569460072
NT5DC1,10.37817643216695,10.11932355124765,10.392466943339251,10.065277863083349,10.17555985149685,10.4456222836796,10.5932180406517,10.7798621595669,10.53551230892755,10.78434366777965
NT5DC2,10.5159449755387,10.3798824819139,10.4931841637019,9.92271341748187,10.3073491040664,10.6307470103453,10.5592518439417,11.2776208162732,10.3823662898617,10.9133159943059
NT5C1A,6.46540366550726,6.49571812115087,6.6314213731179,6.61906097456603,6.61915270318463,6.70114552093415,6.60035982971231,6.55211477177126,6.61906097456603,6.66388319461257
NT5C1B,6.5582286678824,6.557448971178545,6.549038812432725,6.60561820477627,6.614146473351235,6.67275718933041,6.5844684825290205,6.563131260423625,6.6309210670161,6.57498584428242
NT5C2,7.917592248352445,7.893355443693196,7.86732661064652,7.666430061902171,7.8429619297537405,7.46254326714778,7.679922604828075,7.83679710385531,7.7018179578833745,7.8891050731484995
NT5C3B,7.80490688952309,8.11259327090082,7.80690312913139,7.60184184667208,7.91494185197923,8.18291204371726,7.92821629837184,8.53380389937741,7.57373700759377,7.90331582115514
MTHFS,14.0599803767382,14.3788438126686,14.1539600544027,14.383093693013,14.2302908189561,14.0890173540613,13.7176889884002,13.55316785967,13.7551175841348,13.5182822264017
ATIC,12.979443364955,13.2734994749822,13.1476171181624,13.2332627538029,13.2268352881592,12.9095119895966,12.5255510492391,12.3956877112757,12.3866241731059,12.4010041025263
HTR1A,7.06992906609338,7.10770694364849,7.26407817696783,7.24187612534605,7.32595759687131,7.99280187251845,7.6670278849601,7.42459011752125,7.7633230123246,7.60902017159578
HTR1B,7.4255705835003,7.59304992556961,8.21437488118055,6.90988995878419,8.03646891066965,6.76420830556167,8.11428216972334,8.08002989985479,7.94436960416323,8.03168189596155
HTR1D,8.76683240435326,9.03024549948829,8.68431277327786,9.02272943907135,8.85433930021932,9.88907530903989,9.64532344120458,9.57467649831992,9.98062096257959,9.72203030499905
HTR1E,6.81018710175718,6.90520081223017,6.68120023035821,7.00880711361165,6.71430815097838,6.6395826223012,6.82730928505333,6.87603225862206,6.68632382748415,6.68240052226148
HTR1F,8.59329865599087,8.63765152470246,8.42192733144742,8.34782495528106,8.46692545399212,8.87530155395795,8.927293916821,8.54013512972683,8.86008766390026,8.96702872855593
HTR2A,6.48316445389869,6.57139963944734,6.55774709804709,6.61906097456603,6.55631069796921,6.48255957298693,6.51080715247177,6.4891870510058,6.5598512732978,6.52628254921664
HTR2B,6.71140698640917,6.67382279877677,7.06127983387183,7.0920328553974,6.93436289582889,6.9169604800772,6.84697501635566,6.99364494506965,6.84869717494138,6.88637305167439
HTR2C,6.35817927527868,6.30095645535097,6.31304999267812,6.33359412324031,6.25783664821314,6.33443101981737,6.35751994174036,6.33802002026977,6.31293928428854,6.3556587123476
HTR3B,6.72401460160389,6.73109115786738,6.64451742719822,6.61906097456603,6.59461047844986,6.80408731468649,6.58316825513038,6.54697386621168,6.58330931175028,6.55480152211075
HTR3C,6.83344402103662,6.88903297293352,6.81573517616659,6.79734007156151,6.88473346293987,6.93399423345421,7.04065018161783,7.10433924859263,6.99307879332843,6.90928995953806
HTR3D,6.92669279450662,6.96586781953199,7.21681863279054,7.24892233136334,7.12495518459489,7.30572635108863,7.01810401052482,6.9556466259953,6.99307879332843,6.89726539680106
HTR3E,7.26099518501258,7.36856207843982,7.23009247422149,7.30448390517638,7.37451235047024,7.60156332094913,7.48692144512242,7.52555369989695,7.44206981591,7.34210922628962
HTR5A,6.31528867635427,6.28646897886844,6.34736201411593,6.33359412324031,6.28203267288908,7.98063186176063,7.84916240163075,8.04669030337645,7.82690007729207,7.86809222383403
HTR6,7.98846156148866,8.21621382317992,9.03524667631288,7.92681740713078,8.30242364281401,11.1285495765087,10.2870472950126,10.0305225471956,10.0833695404285,10.2200296616292
HTR7P1,8.6976583463866,8.831701836236611,9.19663207966856,9.382282690811074,9.18581760038871,9.545031394040993,9.058508342280055,8.90204872832298,9.041664521473395,8.88739260748143
MTR,8.63700283457306,8.665899313184283,8.614939943640337,8.6677959898583,8.65413265548208,7.321961916706139,7.381421704014514,7.35804314301111,7.3579179197630795,7.315763704716697
OPLAH,7.79192823956278,8.00700271697612,7.68444745320985,8.00713288998466,7.86585005390887,7.30160195541919,7.04535242869577,6.92170372228957,6.95317463826868,6.88290102069932
PFKFB2,8.80078342797944,8.05340355911097,8.23358158474873,7.65806555275485,7.98659383277242,8.52430703919541,9.6555289452039,10.4471203299596,10.1389669788472,10.4943940802996
PFKFB3,9.78252367565671,9.463886115822485,9.40947158145954,9.29609139116622,9.561782150390846,8.560348721640409,8.623213743263594,8.64760825044357,8.652518110577665,8.864783223700165
PFKFB4,8.4128401108837,8.69458621056927,8.61393289099462,8.53907256566113,8.8661252393776,7.65402685919991,7.90565120404397,7.99614567033467,7.7458297168511,7.82926820365239
PGLS,12.2273240769574,12.6858920818039,12.3540767735446,12.7298739866496,12.4949997247174,13.353932288495,12.7663008475677,12.5892323874155,12.7948984531419,12.4956548407077
PTS,12.8554400677039,13.0065855292955,12.8929504070437,12.9609813369707,12.9634614505911,14.2139945072413,14.0269598321,14.003939910413,14.1726266301521,14.0091921017589
DHCR7,14.0312008361134,14.0140732132306,13.9941013486601,13.9571948908943,13.8891309507279,12.7404379696429,12.5029106819797,12.388116154098,12.3629793350212,12.3977394235234
AKAP10,7.61688033269756,7.33751839908688,7.27039615599267,6.7825560024656,7.23268980050379,6.42180470588653,6.51080715247177,6.67207759173126,6.5598512732978,6.66019607164283
AKAP11,9.65047029871767,9.44422935866139,9.562655886674724,9.42080255349388,9.55583723051148,8.905746369876445,8.877038546728624,8.755100408468614,8.87492076714844,8.797008858205665
AKAP14,6.49201853977074,6.83864713977378,6.61805157496868,6.61906097456603,6.70321667550758,7.20047117858775,6.97478230437539,7.02284155234844,7.09496767856693,6.99371569841833
AKAP17A,13.3398402396951,13.248920594438,13.2310043455643,13.3392339411324,13.3162548114554,12.9351889659787,12.7327448093552,12.7122479159009,12.8355770828547,12.7737004268123
AKAP3,6.57030890056307,6.5546096898913,6.63534875624596,6.60771974844948,6.64003473111597,6.5685767743276,6.5397822552556,6.55211477177126,6.66557178828443,6.51021375339085
AKAP4,6.70345428507109,6.7107087149515205,6.91954553029363,6.9155185033714694,6.90652575222141,6.955464633487406,6.762401487125255,6.707846914836355,6.74799802897782,6.74916267029658
AKAP5,6.8939332091996555,6.854244880098105,6.74340742534483,6.770469815107575,6.77956557931602,6.60222294050625,6.715819735182031,6.786529336765675,6.784662575976469,6.843610849834375
AKAP6,6.51903629359509,6.42848757848295,6.40384694139331,6.38653052446175,6.37922107214382,6.36836270901208,6.35751994174036,6.33802002026977,6.31293928428854,6.37709094138594
AKAP8,11.9124467832353,12.2169954551506,12.0292932105467,12.4768138664177,12.099877409319,11.5677771948058,11.4359169029388,11.0798925689647,11.4696792543607,11.2056111692412
AKAP8L,7.19437410072543,7.57496740698102,7.18693485756505,7.22202619298109,7.55197839606744,7.37923111489863,6.89981697172301,7.03650448541879,6.72337474591194,6.80461170493513
AKAP9,9.633506986966555,9.485444587920385,9.509118937508159,9.372155726505046,9.565070248591715,8.310563809462055,8.196168211056325,8.21380827595236,8.3499929601108,8.280754861221325
AKIP1,10.3401129995493,10.5071358482723,10.211176502301,10.5380294027098,10.3009184878293,10.9794722649284,10.4522324536164,10.4116243012193,10.4911092235171,10.3910087543886
A1BG-AS1,6.42717851669849,6.46076642669196,6.51834790964375,6.38653052446175,6.48584931943221,6.7483527770889,6.60633224909145,6.66195565210121,6.57776015433444,6.58018829648398
TNIP2P1,6.83344402103662,7.14082145639032,6.86758723421034,6.76632202311788,7.03636711085893,6.80408731468649,6.57653249020489,6.64075781066438,6.58330931175028,6.61165897067973
A2M-AS1,8.13708633457419,8.20682643360695,8.14580152215358,8.37784907341758,8.15767057711326,8.43170739481682,7.94694502926458,7.73854292064468,7.96267206735184,7.88423398997526
AAR2,11.8655998334002,12.0616934631695,12.021948932509,12.1711587596556,12.0351293715584,11.0331667435026,11.0643339526607,10.9749121674623,10.9084876847416,10.8443606895081
ABI3,7.97665638786092,8.10910439261488,8.53634649824002,8.559183387064,8.35719692685308,8.7484256716129,7.99882983933136,7.97767108464309,8.197726375104,8.07479195983071
ABO,6.69326000346937,6.66046350573082,6.62669225562623,6.61906097456603,6.66097583225996,6.91168846077974,7.79978998784241,7.19737425359754,7.1893945636867,7.10672596293539
ABRACL,14.5404204863273,14.7732730922208,14.6706413041248,14.8763555977424,14.4453890601733,15.0445453457903,15.016985277503,14.8914199504612,15.0270122873185,14.9766093674207
SDHAF3,11.5442755545302,11.464171675321,11.4548286877056,11.3591654021949,11.4364277880971,12.3890141329211,12.472371587742,12.5243301646323,12.5743655366846,12.483467487732
ACTR3BP2,7.71712940374473,7.81259840939822,8.31176517732989,8.30272350394023,8.15245375175504,8.78429912303349,8.50772623767756,8.40962625174401,8.42184845725336,8.47980229161698
ACTR3BP5,9.52480786920282,9.27479579033326,8.78842712897336,9.44125221970105,8.65901040567199,8.82032684957778,10.3795982383431,10.451408639363,10.2625440295714,10.7451410972437
ACVR2B-AS1,7.09117342118083,6.98137714037509,7.26722819807264,7.27916214757641,7.16516049394055,7.4436402136872,7.64644844125656,7.86383667892576,7.95705384535905,7.74687952383501
ADAM10,12.40102459555785,12.342055003748051,12.34547896519465,12.45206236113655,12.35171563365245,11.80751556028465,11.706159822481649,11.47543745497935,11.7276152255852,11.612321389873749
ADAM11,7.173025444739094,7.31182025070531,7.1954285686275945,7.43523645435898,7.2561319748122,7.37289921598158,7.336869385051225,7.27695447076565,7.442670217431781,7.192758540994335
ADAM18,6.40033013367554,6.37429778155281,6.40384694139331,6.37730788961723,6.33309181554526,6.41456824846455,6.42691655331023,6.45953772433223,6.4005436155789,6.39665917327129
ADAM19,10.916824521909291,10.926605872908905,10.91071482550448,10.904368495384546,10.924268205971806,10.460626070332895,10.35328885594315,10.502706403752654,10.42219157266866,10.54829415545552
ADAM2,6.34351707796598,6.42054221909809,6.36161772617146,6.38653052446175,6.4114575703276,6.39208964138622,6.45629012938742,6.47713840051821,6.5717788400911,6.48584931943221
ADAM20,6.74856243265701,6.7125251228082,6.59414390586017,6.58968096902188,6.60512866930732,6.38540043170092,6.4881327552851,6.45953772433223,6.50714396388812,6.47815018801096
ADAM21,7.095818952532995,7.140246422291705,7.12987163879784,7.14772602294905,6.983671374316155,6.80968916292302,6.909109825964065,6.92121806374845,6.926419343039219,6.968845184066435
ADAM23,7.41606953178918,7.32664969689384,7.262232316101985,7.197926753542715,7.254469696130635,7.22975158861504,7.327448162114935,7.428715945036795,7.263992780646055,7.32599925185532
ADAM30,6.34351707796598,6.39758870375453,6.38932584253442,6.28865810609264,6.37184685110458,6.61495046801006,6.5166748525256,6.56316045871242,6.53582837397097,6.56344649727882
ADAM32,6.905974192753581,6.850859759135725,6.682842137248585,6.735647614518999,6.735621640712385,8.081498107443725,7.956830996813775,8.08576094142185,8.100773345855774,8.061636856458165
ADAM33,8.64312606150817,8.53534009704471,9.52445977948035,9.43461461442098,9.316902515059,10.108915892616,10.0332513403908,9.85552353493796,9.98062096257959,9.87711480739888
ADAM5,6.32889219295976,6.38900638718262,6.31980485504999,6.30107081102348,6.4114575703276,6.46339613999193,6.4881327552851,6.38486104814283,6.4380170965082,6.46988647988
ADAM6,6.45539242688665,6.38900638718262,6.4742270079936,6.46723922416667,6.43884882158445,6.44921908698186,6.42691655331023,6.44304174014324,6.40772288074143,6.43222270677206
ADAM7,7.01457450339465,7.12789147289236,7.86016681690801,7.84092955225738,7.73835291691487,7.95429634269755,7.53755757256146,7.59253613185554,7.66155871046215,7.64294117611063
ADAM8,12.2690093491884,12.5626326449228,12.3528792835014,12.6892456081796,12.4590773916228,11.4395461195193,10.8581827824608,10.5810559787159,10.798529805095,10.6935888878009
ADAM9,11.8431427187747,11.7347182821378,11.7901467972255,11.8183107325972,11.7931683368313,12.1867850719117,12.5385356990758,12.4154707323016,12.6756990347899,12.5902723819139
ADAMTS1,7.986643174792706,7.693366195789615,7.69114748400775,7.220030305870405,7.5537115370498995,6.777258085564705,7.21131716921953,7.6168215634746,7.459079197757886,7.58874270592843
ADAMTS10,7.59796034314106,7.70525067567065,8.01862378866074,8.36832983515014,8.05559875982,9.08345892891255,8.52943239831443,8.12679598269875,8.63420264437366,8.11684940752161
ADAMTS12,6.61795977630982,6.63037508059322,6.55774709804709,6.53436996150955,6.5107082695727,6.58037675776164,6.55741205975397,6.76925950238732,6.55317135841331,6.75861120365808
ADAMTS13,8.54465146818606,8.69344440351526,8.44857195525228,8.79818373699162,8.73314012123869,8.89004165596783,8.43901889164427,8.30219661734286,8.42941895091343,8.17766658064892
ADAMTS15,6.68076084166192,6.73606932881141,6.740918091544,6.7825560024656,6.77184060514677,6.99772653184842,6.75619423180643,6.76925950238732,6.74868821137499,6.70294261151141
ADAMTS16,6.53573119130771,6.7125251228082,6.77936452747296,6.71482328483735,6.76719147808614,6.70704079952487,6.6238150893991,6.63114850038912,6.61906097456603,6.69628473357341
ADAMTS17,6.98767442710282,7.07864208509813,6.97149776350449,7.04998329478584,7.01270651897346,6.95382940164439,6.76565922935853,6.74100239071894,6.76913550449017,6.7546502522851
ADAMTS19,7.59072163009177,7.59722403119018,8.18291204371726,7.34426350574092,8.01218621569717,7.41778846374584,8.10981848419025,7.70001961198095,8.26153994866582,8.17766658064892
ADAMTS20,6.36705732483597,6.42054221909809,6.38932584253442,6.37032179104542,6.41725931296907,6.4005436155789,6.38760728726125,6.37676567416147,6.38642469813226,6.38706899781367
ADAMTS3,7.46568504741017,7.3024590240546,7.13460693401811,7.18235067277813,7.25449901283086,7.09766935675764,7.28551981717596,7.44335530798173,7.3492262214588,7.44414192868031
ADAMTS4,6.57030890056307,6.56344649727882,6.52297959038034,6.5604246011149,6.5107082695727,6.4426271412666,6.46978475200588,6.4891870510058,6.51285647927167,6.47351690337475
ADAMTS5,6.61795977630982,6.48612500095123,6.45380271031459,6.4114575703276,6.4114575703276,6.42919281905915,6.51080715247177,6.65172414518422,6.54129945948145,6.50654905896604
ADAMTS6,7.724144328677256,7.857935550702862,7.696743590487304,7.8171352713471505,7.754188533527753,8.318026051944393,8.25369583520811,8.414955563374697,8.278735008715177,8.2819202413206
ADAMTS7,7.81911001439649,7.892338735774738,7.985830672567506,8.027212549663405,7.845705243938085,8.09500480638542,8.31672700432621,8.22176043585182,8.187071537943154,8.148446036463982
ADAMTS8,6.68741782380953,6.82287527373055,6.69339069700711,6.79734007156151,6.62527722421833,6.68996725683419,6.49392062301501,6.60274284216366,6.60688740897477,6.48235789031382
ADAMTSL1,6.92830645593015,6.94971836940511,6.78785012152639,6.851898122328546,6.855105197338736,6.852134416154575,7.1410408454026,7.059700058348,7.076377504938225,7.06218358457497
ADAMTSL2,6.845561048554167,6.829210173319477,6.771065845752328,6.741626136782436,6.78356395122887,6.7195617793480436,6.86251208466006,6.8059488852864405,6.7986368762400735,6.7546862372057275
ADAMTSL3,6.75091997591522,6.677610610773005,6.698237735409595,6.72072426055421,6.74747767313867,6.92990666270404,6.67462891458694,6.677279520715015,6.727388431766465,6.719861916600889
ADAMTSL4,6.95251599878626,6.8283252952704,6.74420722172856,6.72519660457796,6.77489776789935,6.43782571784139,6.4282730276673,6.4785868781363,6.4300351277176,6.44117246088729
ADAMTSL5,10.34284561716803,10.484702653653825,10.46834535576149,10.55342167837361,10.382377200294929,10.590258015750841,10.661130653821331,10.50319203125736,10.41953940545881,10.32622164859251
ADARB2-AS1,7.3018877015417,7.26524913201423,7.38116862268352,7.46619506206074,7.35713767565284,7.3136982994797,7.28992228865326,7.01848657077573,7.14426755793816,7.0198608251242
ADD3-AS1,7.17381920820879,7.30551027484659,7.06426577590713,7.25607375021898,7.1963428289766,7.16897389677924,7.14324734869321,6.93443661700034,7.01162380386732,6.90348746314073
ADNP2,8.97631458129109,8.03225032436971,8.24326722544385,7.78049119459633,8.20531097462828,6.84846245615101,6.89028768498058,7.06979483780909,6.92390339743486,7.32601379386901
ADPGK,10.27210905661053,9.270728803879475,9.696948432163985,8.892739326229036,9.33577651312298,8.65892272570595,9.024130015411604,9.56840584319287,9.121215556970741,9.786766177160594
ADPRM,8.8947507358663,8.61617248207407,8.6248171559873,8.55403714567738,8.48449870374488,8.39319463342705,8.19462148537744,8.38944054062451,8.23358158474873,8.33764895466159
ADPRH,8.88574276766006,9.37697033860276,9.00186906451484,9.57704751946989,9.26144215361115,9.37452486738663,9.21941091444598,8.79644254701364,9.294909462171,8.91757162942784
ARF1,8.40674241802881,8.30302330275391,8.33489990172677,7.61993242152242,8.13246449641362,8.01115553696664,8.25483170047147,9.01676070708952,8.12171544816372,8.85758184557111
ARF3,12.9846629675174,12.8938866227448,12.8973441659659,12.7755096849885,12.9017210493753,12.6019619250839,12.4146221063684,12.4636134116252,12.326994287892,12.481718677978
ARF4,15.21033502145,15.0010474133569,15.0529728217244,14.9415144178824,14.9821089305089,15.0843684729703,15.4008748040241,15.5042902010462,15.5266204979562,15.574803924827
ARF5,14.1778593019087,14.3482469684298,14.0896867317681,14.3658733403426,14.3433036158673,15.0667981290584,14.3788438126686,14.6215642689082,14.888356430393,14.729927304205
ARF6,12.7648402048518,12.1577313511876,12.7005911295774,11.7626591460084,12.4114775118523,10.772996027323,11.5447011885959,11.7057478573758,11.6824920261471,11.8026672451176
ARFGAP2,13.0434959699433,13.1277080076237,13.0568332508075,13.1427949002986,13.1535963373116,11.1673684343725,10.8301399000707,10.617694754908,10.8338521316344,10.7486668903727
ARFGAP3,12.9081436906036,12.8048819442766,12.9457327555204,12.7459785826396,12.8416168924372,11.2928061352614,11.4549732311036,11.2195346009426,11.499708182169,11.2560457114636
ARFGEF1,10.9385511981954,10.5159449755387,10.7505704866975,10.4589089629514,10.6735965873518,8.9829769084489,9.18383828575506,8.95691175407229,9.27187966869247,9.2375000704924
ARFGEF2,13.0601689810301,13.0096381380168,13.1496243568701,13.017669432814,13.191497623629,12.7450555290196,13.0854794861759,13.0940475472512,13.2085656624973,13.0392626232458
ARFIP2,11.7533741797469,12.0495290410251,12.0057731568779,12.0243124361765,12.0222502724956,11.0689625221672,10.5810559787159,10.7706418946503,10.1307490977044,10.4123553945144
ARFRP1,9.616024374724276,9.92076035570139,9.715198112164849,9.981469644273995,9.933844348310766,8.356571518905245,8.075746164247384,7.791472621509185,8.040314788004245,7.903753301281331
ARL1,13.0736110337337,13.0704331177223,13.1107063420685,13.0891636576414,13.0940475472512,13.8816008011599,13.7652606966013,13.6694247404095,13.7479770935733,13.783065868113
ARL10,6.65369571357363,6.66046350573082,6.64451742719822,6.64269881568813,6.58874447745442,6.77532296705141,6.65226211253244,6.61906097456603,6.60688740897477,6.49786459563053
ARL11,6.30741293578923,6.34384983430032,6.37562652849614,6.38653052446175,6.3556587123476,6.36836270901208,6.41446254407701,6.32755034068631,6.41407549672758,6.41456824846455
ARL13B,10.0564615569024,8.75688457995595,9.47275031854333,8.16779633136636,8.90282452661472,7.94435011908819,9.71132631627649,10.3365811351037,10.2418097708131,10.5577321742843
ARL14,12.2514727462437,12.0430973095562,11.8759431450146,11.854816710401,12.1041529075017,11.2083727131728,11.1442154297923,11.2300046661592,11.1145388541956,11.1790336343445
ARL14EP,9.99092112219962,9.86833054323183,9.8388576187313,9.69024567273897,9.94796399162923,9.46701985417928,9.70373872357799,9.64808665592211,9.70217124384764,9.65656704315976
ARL14EPL,7.26421859462991,7.03812966197902,6.96352166917735,6.88564881199338,7.03239335371545,7.13979880643912,7.01350929897981,7.18110853861532,7.01162380386732,7.17205207718137
ARL15,7.55919789352446,6.96088220931232,6.94666894116445,6.70351951163409,7.01726898132805,6.49457075801844,6.57030890056307,6.5857051664605,6.47075085928425,6.68891889120713
ARL16,9.78479272271221,10.4281865524615,10.0372702833364,10.3627191679481,10.4145629731487,11.4153548242772,10.6350393734008,10.7777365427923,10.129523028799,10.3495291798534
ARL17A,11.1404077593673,11.1076946283871,11.3011881612886,11.2924538778788,11.1728603859587,11.7480507063487,11.5466466385596,11.2982157688891,11.5525288376769,11.6014248515871
ARL17B,9.000537246873705,8.958425196096226,8.910151152503726,8.963479152584814,8.917488145865661,9.36563966274023,8.942351684091964,9.13156494998372,8.96699293896869,9.071664712821491
