ICL103_Mock_24hr_1021,ICL103_Mock_24hr_1022,ICL103_Mock_24hr_1023,ICL103_Mock_24hr_1024,ICL103_Mock_24hr_1025,ICL103_VN1203_24hr_1026,ICL103_VN1203_24hr_1027,ICL103_VN1203_24hr_1028,ICL103_VN1203_24hr_1029,ICL103_VN1203_24hr_1030
ABRACL,15.2270251904925,15.1705106383741,15.2007015094354,15.3821190147415,15.7949990975484,15.4400036668303,15.4108038444003,15.3502273963341,15.4640913615128,15.5853432473707
SDHAF3,11.4867054958362,11.2438705173389,11.4257134678696,11.2331245559672,11.777020945185,12.5318714760473,12.7372496855223,12.6495491865642,12.7236273159544,12.706302790308
ACTR3BP2,8.0092543534101,7.92162925826537,8.50782434641454,8.65785794454651,8.9881304229755,9.22929075191771,9.26313019682824,8.38432090115003,9.60151555526526,9.38373173434083
ACTR3BP5,10.3583245895191,10.5699938805704,10.7334898816257,10.7790583566078,10.9652096532487,11.0193429499115,10.2955213443421,10.0461131261193,10.3511171107082,10.4439558314313
ACVR2B-AS1,7.26687695723865,7.24957426899941,7.24638370526661,7.32775481592609,7.5713922896659,7.31007820208161,6.756778009647,6.84399552812729,6.64549712981204,6.6656161982894
ADAM10,12.76460014656655,12.76774942860065,12.8008946921633,12.8249488421574,13.18037373649125,11.19430279449845,11.36089571004395,10.7703043328803,11.466254693337849,11.62717422996215
ADAM11,7.495205713531025,7.596240521221819,7.357006882734895,8.04726103767276,7.88149002252903,7.769287953226574,7.768074573506905,7.35204790612147,7.915684660236071,8.223991839811859
ADAM18,6.36139877763056,6.37676567416147,6.36052199191711,6.28970645871379,6.37032179104542,6.41762852739362,6.4476703843818,6.43666502149175,6.44870303991196,6.50253657026786
ADAM19,9.923131424640175,9.859420673872835,10.020594280171245,9.94236910625169,9.88364756105452,10.463765037873484,10.424943844703126,10.293567330155101,10.50929561121052,10.469115539312215
ADAM2,6.43697726441003,6.40342100627782,6.40336774516655,6.43749752724263,6.56978694237852,6.35620757172318,6.37300214023288,6.548483550339,6.46148283412436,6.40405521934882
ADAM20,6.70673870169375,6.69264994370007,6.6309210670161,6.63455514440825,6.80120629444631,6.55273921195163,6.60614714831359,6.57201578988989,6.69040385110327,6.6656161982894
ADAM21,7.2340061406933405,7.22802604063699,7.205511507076805,7.192862570543005,7.293119561279001,7.2524048605290945,7.258148916069305,7.124827583570955,7.342129468619335,7.518420203172065
ADAM23,7.11867747940217,7.036176844812,7.07073427662664,7.09211550765071,6.929108835370535,7.068949108096525,7.137781098876875,7.034116872105115,6.93061268406556,6.895765901799935
ADAM30,6.40809398388989,6.32342241658493,6.37676567416147,6.43749752724263,6.39355538678912,6.55273921195163,6.60614714831359,6.87959741700202,6.66055263941138,6.77903615110276
ADAM32,6.929399559282965,6.927959646188285,6.85167267406532,6.859516452711845,7.008239090315749,8.733445256207965,8.78867070121956,8.34346277939638,8.870160438365074,8.96191705967378
ADAM33,9.22388720222336,9.35954580097552,9.60439832060313,9.72582590032342,9.99887844202473,10.7096598775497,9.60471540132226,9.13526991935749,10.0133329587826,10.1602320092732
ADAM5,6.38825328335281,6.35097055815787,6.43002965107922,6.36271334109551,6.37032179104542,6.40997588386578,6.4321182881036,6.34978736013767,6.42206760865353,6.36424575463582
ADAM6,6.45333974490183,6.48114719805889,6.6309210670161,6.46252732339504,6.39355538678912,6.4012904430449,6.26494703975273,6.34064754386864,6.38846855967569,6.37343714386513
ADAM7,7.76011690630484,7.8901357398536,7.5818703542343,7.6531760257767,8.06485470125312,7.81776649727777,7.25476472122214,7.09939807187378,7.41778846374584,7.48060937462184
ADAM8,12.8238483242169,13.1241018942301,13.2035294124006,13.4453331928636,13.2145778896053,11.4784023742761,11.2120548036606,10.4647636905649,11.4268307381982,11.681081278053
ADAM9,12.8823884417674,12.6608605005733,11.8927604516072,11.9060914769132,12.5302688127821,12.0098959007269,12.1190673067754,11.3371402515719,12.2136582158992,12.4158866078623
ADAMTS1,7.006186754254295,6.94536658867834,7.14866993386339,6.811324139129735,6.80720168858183,6.77468746973566,7.449239963240395,7.911157981572686,6.783857683930665,6.5757511499331205
ADAMTS10,8.29242314669626,8.56754056234031,8.6703296777155,9.02725552897696,9.39440087218794,10.5614847593089,8.49099398300995,7.87249753638828,8.69164181603026,8.95299504595348
ADAMTS12,6.50084502000337,6.46988647988,6.45629012938742,6.44952862986655,6.4587690951733,6.71106277002336,6.4936204607512,6.63580219360844,6.50273545253467,6.6656161982894
ADAMTS13,9.59688936121618,9.93644267805528,9.7820423417148,10.3050993281274,10.1551076737358,8.67346062348945,8.62155398065911,8.65582900422114,8.9187735176668,9.10679511280747
ADAMTS15,6.81765488821231,6.77051987388254,6.86663444278301,6.87768176028162,7.176904571289,7.18985782141829,6.72649332405058,6.74277153649716,6.71968644346944,6.90921494208401
ADAMTS16,6.56542279397645,6.83212542810711,6.70455732470701,6.64701609469488,6.68518519069169,6.535050730213,6.66690349414557,6.64519322231008,6.77733827690165,6.69386980537742
ADAMTS17,7.0991350315274,7.14733878294037,6.9002828992782,6.98717700181302,7.47037005867536,6.71106277002336,6.93091122777099,6.75218492443061,6.88454269209898,6.92448517955574
ADAMTS19,8.2760272950332,8.38206323276744,8.19494460873233,8.56594900802823,8.52358441379563,8.78750543467551,7.09949669964055,7.88259784230594,7.63395046449073,7.704040403181
ADAMTS20,6.40150378290522,6.35097055815787,6.41251646647213,6.40150378290522,6.39355538678912,6.34802412473976,6.33258913763609,6.32290310494622,6.32565471904904,6.45138340161304
ADAMTS3,7.23417494391607,7.17097756927126,7.04102681053585,6.87768176028162,7.02884546176407,7.94696329987187,8.56514821467887,8.29596358914728,8.63221109510645,8.40640628111342
ADAMTS4,6.65405389135629,6.65903661739075,6.61644425451639,6.64701609469488,6.74487483765906,6.49957590194839,6.60614714831359,6.68422102630571,6.6751910298366,6.59824456924811
ADAMTS5,6.66352744915583,6.62404364566695,6.6309210670161,6.7026396542166,6.77379933482236,6.60824340942818,6.54158986492389,6.50169107147273,6.41087689455925,6.55602324144433
ADAMTS6,7.661585430431053,7.733799998485391,7.627133141391584,7.624945777486107,8.018187343199743,9.055163780909973,9.151392201006985,8.83924512464485,9.339050727050592,9.219977604380956
ADAMTS7,8.094741293579002,8.172446792678851,8.268942613596888,8.353539865273195,8.345317837953107,8.79071518501907,8.406984363638912,8.029011212241489,8.404623839105527,8.48710152983287
ADAMTS8,6.8290153678581,7.00158553627935,6.80592232712331,6.87768176028162,7.07884219201257,6.54465907345901,6.62130664845687,6.56109320264884,6.64549712981204,6.55602324144433
ADAMTSL1,7.23436602623185,7.23551665741001,7.25424237182945,7.349327142533835,7.65956961018248,7.373297570884819,7.2055671004592945,7.0992899716432945,7.228768395178834,7.1575203147067405
ADAMTSL2,6.8994627974156595,6.954882785194041,6.922274342179224,7.043665012456653,7.082541801113947,6.854678579999846,6.856838173724726,6.802099631545026,6.893528442284187,7.010856741706394
ADAMTSL3,7.02137573914401,7.03915684477001,6.85516579412357,6.93301806281172,6.914097606287211,6.668541572510614,6.579925778755855,6.76638249262766,6.719177212690045,6.808398975767496
ADAMTSL4,6.76411447946834,6.74120003489151,6.72246099173101,6.60252475607032,6.46304802794064,6.37873699228043,6.40233154774225,6.37648974625861,6.39363200706005,6.36543947838016
ADAMTSL5,10.351471309994771,10.54911109303449,10.19950896728034,10.435283246965225,10.088296530603454,11.053465397580535,11.012766704888456,10.48511557283739,11.052064840440234,11.116471266576095
ADARB2-AS1,7.0669028333104,7.16486018230821,7.17603190063596,7.18930189428714,7.44309625396208,6.97395767685834,7.55152925726898,7.17876598241145,7.36100867123726,7.41784119520515
ADD3-AS1,7.6398331249307,7.74913194828799,7.76119793500564,8.03044563487722,8.57734165356094,7.24229305991151,7.34570551228495,7.1639801933817,7.54016674174896,7.63657355799231
ADNP2,7.69587891947621,7.55912617831018,7.53968222240545,7.49835722980801,8.02227536235961,6.59024256345252,6.60614714831359,6.91466321729785,6.71968644346944,6.52893733831677
ADPGK,8.602304135417995,8.4199758731335,8.44885948635799,8.15537610416403,8.115240807470615,8.100547721468866,8.242212835539775,8.493898406348356,8.014166226562816,7.738231557034915
ADPRM,8.63461106869998,8.10746763319275,8.74675328509685,9.17720522594591,7.44309625396208,8.4281106323092,8.61333589246908,8.60902100748047,8.31517236753008,7.81344859211946
ADPRH,10.0600736121095,10.4301281081926,9.76267018982277,10.3915827769211,10.973715523226,8.49203164533331,8.21210317516453,9.08232369865265,8.69770535267546,9.09462528631347
ARF1,6.79218918245313,6.90250799903927,7.88453927652346,6.62404364566695,6.56978694237852,7.39459350772569,7.71779345082369,9.23938149145707,6.96878842230837,6.69386980537742
ARF3,12.2494075145822,12.1480947534231,12.3425622000288,12.1020039228778,11.0835536069285,11.7228069278992,11.6155772645387,12.1840981160682,11.442840742533,11.2543118851666
ARF4,15.0245633940733,14.7549330858993,14.5388246454137,14.2448180316668,14.2650540279419,14.9625528562961,15.1306172584665,15.2118849146164,15.0495975270278,14.973541203539
ARF5,14.2291219316507,14.4883264963427,14.3695099243111,14.7579618398368,14.8258826133315,15.2895134455702,15.1783637817384,14.9582446468322,15.2771284008894,15.4078328193495
ARF6,11.5058914706436,10.0044398236086,10.9520728852007,9.70086323209287,10.0992739520583,9.80909477941287,10.9552507995852,11.6285132471954,9.49880824782112,8.88370750183312
ARFGAP2,13.2026574008511,13.2880881290961,13.2724181741738,13.4084904408507,13.1372371062603,10.0525334547531,10.059634570169,10.4357496573114,10.0544246619297,10.1791182913877
ARFGAP3,12.495827354549,11.9601417358378,12.5302688127821,12.0517671248257,12.0440146828814,10.4152859104269,10.7261367403137,10.8434899465701,10.5595356027276,10.5355534873099
ARFGEF1,10.781175934055,10.3761228305192,10.7085504351675,10.460669062609,10.5948906188187,7.99340351681634,8.50518057484665,8.62795058142739,8.25910952970378,8.31350029404636
ARFGEF2,13.675409065954,13.4052468335569,13.2512353081973,12.919979168472,13.1736042130318,12.6130610479746,12.8329354608319,13.0013254722136,12.9417271194038,12.9581480038424
ARFIP2,10.6430677047061,10.9916724880115,11.2557175507682,11.4974831796479,9.32852484515932,9.65583077982478,9.79723523898443,10.7745565037963,9.56639754702215,9.34745164403715
ARFRP1,9.784776250528104,10.176525902510445,9.972506590847205,10.482523199826716,10.655527919034924,7.69538433818708,7.91841553582655,7.821709490529329,8.191315543029754,8.036578703953465
ARL1,13.2890028104083,13.1910348922327,13.1629093245042,13.0814894443043,12.8238483242169,13.950494826943,13.8894218337942,13.7921610199147,13.8600247173686,13.8856884942155
ARL10,6.63625548850086,6.65903661739075,6.51903629359509,6.7026396542166,6.81495404151212,6.78691117298805,6.69637168143492,6.72439837884651,6.86859068738147,6.75019670127729
ARL11,6.38825328335281,6.33802002026977,6.43002965107922,6.48973899396164,6.349979233156,6.46417885577294,6.41910350050907,6.33152920159145,6.36748943059748,6.37343714386513
ARL13B,8.21809441217864,7.23491060808909,7.54431501409716,6.78004233612041,7.19990699123095,6.9590464970361,8.47288301516402,9.65700854176082,7.46108668638844,6.99103982118877
ARL14,12.1537039679273,11.9863682100635,12.1483043260518,11.7198454038674,11.9610217917693,11.4411830218325,11.7691554125157,11.8903397492006,11.7516323781977,11.6065462535804
ARL14EP,9.95458403102397,9.53419715553198,9.6692097828633,9.17272816885207,10.113185128063,9.10204998351382,10.1849609269677,10.0273307263524,10.2893433579011,9.88513838997214
ARL14EPL,7.07594129463045,6.9228755750294,7.04102681053585,6.81942591956316,6.6012888132464,7.00894713755403,7.39374665808041,7.47249376074608,7.24088207126011,7.17574011516708
ARL15,6.94174373724549,6.82572037687637,6.71170810839128,6.767894939005,6.76026919826314,6.34802412473976,6.39484138623884,6.70442763889297,6.38846855967569,6.38394408637039
ARL16,9.25163847413915,9.91967616715865,9.65607538313605,9.99828348651851,7.94656658062793,11.4726520521178,10.4988114535821,11.5348690577804,10.7762335164559,10.1674419862956
ARL17A,11.0794072002659,11.0726639213026,11.3635043599979,11.1437771326285,11.8414679695703,12.3940385422483,12.6514158150499,11.7819661067844,12.878572777,12.7509238528296
ARL17B,8.51719584238838,8.54301913770213,8.709943875990291,8.70612793267229,8.38878756967004,9.179158154006565,9.125940007304996,9.22129062744203,9.07409156575553,8.87856968174065
