log2fc,sem,stat
ACTR1B,0.36717389487249363,0.13993837732149933,2.623825585950132
ACTR2,-0.2610923817499149,0.24002581483856122,-1.0877679216526057
ACTR3,0.23374617313869095,0.05276113117654503,4.430272208466274
ACTR3B,0.44713428171003144,0.20632903744703235,2.167093334232305
ACTR5,0.3798568157739659,0.2829893303685133,1.3423008396793976
ACY1,-0.2550495308732259,0.3895136421437012,-0.6547897256423482
ADAM10,-0.9278907683869377,0.3289335705621341,-2.8209062601947563
ADAM9,-1.3585182597282426,0.4791287029168454,-2.835393186544323
ADAR,0.1368472293066425,0.11838644197916337,1.1559366682438883
ADH5,-0.3719437870206477,0.25315849536488183,-1.4692131365552576
ADK,-0.5020296604498817,0.5938448287763705,-0.8453886202635194
ADPGK,0.3546951905861597,0.45368954806309814,0.781801547116156
ADRM1,-0.27569432399058513,0.3171913842253416,-0.8691734318821353
ADSL,0.03257165628672354,0.2286027299734149,0.14248148432221883
ADSS2,-0.4025319093980393,0.23060647370561765,-1.7455360334415169
AFDN,0.03167220805440607,0.19627317390811208,0.16136799249618208
AFG3L2,0.20487886181725656,0.3003523886488936,0.6821282918337506
AGK,0.07200054351645235,0.2627198979844678,0.2740582044558691
AGL,0.05003548833954241,0.13885460204066258,0.3603444725936406
AGPAT2,0.3076164400461394,0.35653403522601157,0.862796843087189
AGPS,0.46096220278973377,0.2768886759484096,1.664792542384872
AGR2,0.0346182720828736,0.24828274940068312,0.13943083909952206
AHCY,0.3070487783998068,0.27263488006668624,1.126227056217836
AHCYL1,0.17968601103585868,0.5927960758670583,0.3031160602287041
AHCYL2,-0.2347123293030755,0.5995314821202736,-0.3914929178914899
AHNAK,-0.33433483017475396,0.32141043057790497,-1.0402115126556737
AHSA1,0.18778276663970317,0.068283285608248,2.75005464319691
AICDA,1.1844864448078276,0.150018978980054,7.895577298691739
AIFM1,0.06506845948456075,0.1854866327987158,0.3507986451787659
AIMP1,0.12898442151904277,0.18332994592117174,0.7035643897178889
AIMP2,-0.2563756997874549,0.29518141948681453,-0.868536035341164
AIP,-0.22876618537119597,0.21649821907182595,-1.0566654374893494
AK2,-0.1262228810011905,0.23740929652952375,-0.5316678110180646
AK3,0.14197936120721266,0.33104279187830005,0.4288852217613244
AK4,0.4654665368865416,0.38166644845874464,1.2195636759956257
AKAP1,0.6678754140911956,0.1824819328342896,3.6599536387949594
AKAP12,-0.9901514948432606,0.3198661340984186,-3.095518372503305
AKAP8,0.061636205300168,1.0227906517869232,0.060262777326408924
AKR1A1,-0.5695033002708421,0.25038706657681103,-2.2744916822456402
AKR1B1,-0.19201447417279027,0.3544886822198406,-0.5416660215225435
AKR1B10,-1.1086725739564383,0.803115334550974,-1.3804649547331866
AKR1C1,-0.12976831816449774,0.16208958280297892,-0.8005962870681954
AKR1C2,-0.19995048200603094,0.21106307169313132,-0.9473494363653667
AKR1C3,-0.27491034335556463,0.15360239454609567,-1.7897529798799117
AKR1C4,-0.2999529866823707,0.17212136605388592,-1.7426830471962709
AKR7A2,-0.01952725275791778,0.405422682641792,-0.048165170805627884
ALB,-0.4059941091910346,0.39443783383064634,-1.029298090520774
ALCAM,-0.2775470993295528,0.12665171752716609,-2.191419940831205
ALDH16A1,0.1520194178133778,0.7996686336212255,0.1901030144510882
ALDH18A1,0.1223345009913821,0.14832822544596733,0.8247553735883252
ALDH1A2,-0.09276953455795933,0.15164912994438803,-0.6117379940918836
ALDH1A3,-0.250062395054119,0.19095357564296683,-1.3095454966586757
ALDH1B1,0.007092067738980745,0.3584868843890346,0.019783339496695064
ALDH2,0.11491241776610295,0.24834445488716678,0.4627138456476205
ALDH3A2,-0.23709401963814614,0.34976910635082364,-0.6778586654258061
ALDH3B1,-0.23709401963814614,0.34976910635082364,-0.6778586654258061
ALDH3B2,-0.23709401963814614,0.34976910635082364,-0.6778586654258061
ALDH4A1,-0.23709401963814614,0.34976910635082364,-0.6778586654258061
ALDH5A1,0.27661273861764,0.28144541890414987,0.9828290675139548
ALDH7A1,-0.06139372717715119,0.11230002157584869,-0.5466938146194851
ALDH9A1,-0.21923401598836278,0.2727880018141156,-0.803679100731689
ALDOA,0.026170582817030663,0.20392773628679087,0.12833263043839233
ALDOB,-0.11473562798889603,0.14467515746880844,-0.7930568730407825
ALDOC,-0.22814323104206835,0.21534854750393126,-1.0594138371790203
ALYREF,0.2716791885653791,0.21989662063406362,1.2354859650957908
ANAPC7,0.7722188346903955,0.39872065055850675,1.9367415096477003
ANKHD1,-0.515194411356763,0.40248494239458904,-1.2800340014998017
ANKLE2,-0.9246827601637477,0.1870853611618032,-4.942571425265197
ANKRD26,0.028803671204357784,0.18736072200053344,0.15373377566444144
ANKRD36,-0.25273042241922283,0.4212765893200139,-0.5999156583259401
ANLN,-0.3490924072002919,0.807576839236007,-0.43227144494453834
ANP32A,-0.09854722973949137,0.1708904299378978,-0.5766690959540788
ANP32B,-0.10634960839326979,0.18696033319285485,-0.5688351458144182
ANP32C,-0.7749990184359099,0.7408178157578081,-1.0461398227081466
ANP32E,0.14651308398638818,0.1064169604790984,1.3767832056729825
ANXA1,-0.17325791966891302,0.08509790832986584,-2.035983293470759
ANXA10,-0.7621698839193662,0.2423295355441825,-3.1451794854796162
ANXA11,0.15181474620201385,0.4492282752701733,0.3379456605012451
