Gene names  (primary ),log2fc,sem,stat
ALDH3B2,0.2683082787303164,0.7067020423314039,0.37966252063623546
ALDH4A1,0.2683082787303164,0.7067020423314039,0.37966252063623546
ALDH5A1,1.4813028320521155,0.8775964993694737,1.6879087748371677
ALDH6A1,,,
ALDH7A1,0.05821036082769382,0.08522223927300858,0.6830419069512773
ALDH9A1,0.11613345339572945,0.22745742429636898,0.5105722697554671
ALDOA,0.21652980214429007,0.35939992444773905,0.6024759256057552
ALDOB,-0.02905755146993272,0.30666237755308245,-0.09475421048316543
ALDOC,0.08866601728563239,0.25707506252727175,0.3449032217048524
ALG1,-0.4448092376578785,,
ALG12,,,
ALG5,1.0350961976998683,0.667327048846037,1.5511078106151839
ALMS1,0.8566128218707085,,
ALYREF,-0.04385691848959894,0.48579549103693354,-0.09027856227316164
AMFR,,,
AMIGO2,,,
AMOTL2,,,
ANAPC7,-0.6392445681947159,0.5034185407632663,-1.2698073599464865
ANKHD1,-1.0254781197454612,0.4256896888389508,-2.4089804066957927
ANKLE2,-1.0923944412494997,1.0930486061778666,-0.999401522562977
ANKRD17,,,
ANKRD26,-0.2995407277689104,0.23630285104792426,-1.267613684898626
ANKRD36,-0.1059340479569002,0.8183947346336766,-0.1294412628452669
ANLN,-0.48108982035988035,0.8095157709592361,-0.5942933264781398
ANP32A,-0.16192589899028675,0.18564592250657452,-0.8722297630024827
ANP32B,-0.27030697697492556,0.25540531903386643,-1.0583451354788864
ANP32C,-0.19707842891378036,0.8792604346445275,-0.2241411317381253
ANP32E,0.3129198104679354,0.32359089410515385,0.9670229174194537
ANXA1,-0.10505544639051934,0.1121470652514043,-0.9367650072252233
ANXA10,0.4774845494838402,0.37296707735040796,1.280232434658667
ANXA11,-0.7961519443722302,0.36687685581684715,-2.1700795014708874
ANXA2,0.2501373995315852,0.20108766893447239,1.2439221204214985
ANXA2P2,-0.09389160495901194,0.06056406079224389,-1.550285825138002
ANXA3,0.3367369809946652,0.1769249465830157,1.903275866394926
ANXA4,0.059755205399262934,0.10958086020957838,0.5453069567530168
ANXA5,0.061138083757796835,0.1990360768874262,0.3071708642668647
ANXA6,-0.1748194612419809,0.17870426198265366,-0.9782612865660145
ANXA7,-0.04526173100834541,0.15494848127251937,-0.2921082584135836
AP1B1,-0.1581513036570179,0.12771468443446915,-1.2383173035843493
AP1G1,-0.7317012524432513,0.2023580134690203,-3.615874854174085
AP1M2,0.2341515521569839,0.27690366580498943,0.8456065450642539
AP2A1,-0.36407475582136684,0.11848263462371535,-3.0728111083756575
AP2A2,-0.23874843265575407,0.14783296921994046,-1.6149877386319214
AP2B1,0.6219162199885311,0.5473093045058591,1.1363158178902717
AP2M1,-0.2864742329897254,0.13558989961465212,-2.112799211474366
AP3B1,-0.16284564155009917,0.6496890561622262,-0.25065166175346026
AP3D1,-0.26693371802467425,0.18328627251607119,-1.4563759432734853
AP3S1,-0.5847313088806345,0.25698683514972354,-2.275335654995569
APEH,0.03394109699871706,0.39800774336893374,0.08527747905461054
APEX1,-0.10459442276693665,0.1523083170897615,-0.6867282415397898
API5,-0.24347849933197097,0.0707393455138662,-3.441910545867925
APIP,1.943747884871751,,
APLP2,0.27106686156526294,,
APMAP,-0.45339563095246405,0.9489938629013679,-0.47776455536423945
APOBEC3C,-0.21174871404146955,0.2776930765417915,-0.7625278839445693
APOL1,-0.8028433853571038,,
APOL2,-0.024204236355380715,0.2304367171714483,-0.10503637029932346
APPL1,-0.7319190087927581,0.7113635545778236,-1.028895849502908
APPL2,,,
APRT,0.16713535074679342,0.1964946660667598,0.850584670272976
AQP10,,,
AQR,-0.2615644004435467,0.18836152110836207,-1.3886296888262646
ARAP1,,,
ARCN1,-0.19333435707277502,0.11520147859432499,-1.678228087276468
ARF1,-0.2975171208312375,0.2630986081886665,-1.1308198202929667
ARF3,-0.26299681283584064,0.24592213566650753,-1.069431233276568
ARF4,-0.3585730373910856,0.23483758575830926,-1.5268979888088388
ARF5,-0.023290221990432514,0.2541295690893581,-0.09164703687921932
ARF6,-0.2845130711925492,0.37018802326698447,-0.7685636846963972
ARFGAP1,-0.7472160410007262,0.5436557148215869,-1.3744287434667035
ARFGAP2,-2.745912597505887,,
ARFGEF1,,,
ARFGEF3,-0.8710284512046336,0.30462733336563624,-2.859324675764275
ARFIP1,-0.2030918433500375,0.5737919811918937,-0.35394681349183466
ARFIP2,-0.018574884091421495,,
ARHGAP1,0.07957533688627194,0.14123806546605017,0.5634128209253879
ARHGAP17,-1.1176088324693492,0.31017416140473614,-3.6031654842165204
ARHGAP18,-1.2223021681161548,0.551442218794468,-2.2165552916646156
ARHGAP20,,,
ARHGAP30,-1.0662610776545556,,
ARHGDIA,0.28109710907198604,0.15575685075725657,1.804717466392983
ARHGDIB,-0.036122391276304455,0.34331619107644135,-0.10521610170218157
ARHGEF1,0.7636270818569422,0.7204626761149727,1.0599120636959702
ARHGEF2,-0.8509309916058996,0.28608746989208084,-2.9743735086576546
ARHGEF6,0.4946604794153977,,
ARIH2,-0.731750246600626,,
ARL1,-0.3602627846130808,0.40825113466860546,-0.8824538476923554
ARL2BP,0.3358726527846052,,
ARL3,-0.2931641680891808,,
ARL6IP1,-0.8524068165752041,0.609391506432379,-1.3987835530651447
ARL6IP4,1.5038705252359357,2.028301355070485,0.7414433370447929
ARL6IP5,0.0057371143646598455,0.15543235848472334,0.036910682052242794
ARL8A,-0.7420774017249201,,
ARL8B,0.11272737077426953,0.17355583696619778,0.6495164481055433
ARMC1,-0.6776673318326552,0.29206405271975694,-2.3202695625226246
ARMC6,0.4375096044385032,0.629159815632576,0.6953870758554693
ARMC8,0.0339191906239229,0.3964282411157875,0.08556199358666754
ARPC1A,0.07696537861733432,0.1944211857873519,0.3958692994574942
ARPC1B,0.16285145701160886,0.20306419804469733,0.8019703058427017
ARPC2,-0.07300108273737038,0.16560262787865865,-0.44082079899637927
ARPC3,-0.015225373818172017,0.2119673701522423,-0.07182885652275926
ARPC4,-0.028449345767203482,0.21715334065494007,-0.13101039883337517
ARPC5,0.15779988725002525,0.15978939789091634,0.9875491699252208
ARPC5L,0.8481034873602411,0.601479786019272,1.4100282454597186
ARPP19,,,
ARSJ,0.028608468272739884,0.5731719180915043,0.04991254346165067
ASAH1,-0.35428680123004597,0.1662495158030601,-2.131054635068746
ASCC2,-3.98113061457142,,
ASCC3,0.3546168058301582,,
ASF1B,-0.38489100526941655,0.4060163454385793,-0.9479692371834363
ASH1L,-0.38489100526941655,0.4060163454385793,-0.9479692371834363
ASH2L,,,
ASL,-0.2141673309727743,0.4597207885913464,-0.4658639249902429
ASNS,-0.14551116093512917,0.4069098823731999,-0.35760045955746217
ASPH,-0.24758247961730007,0.21596770717955016,-1.1463865725604345
ATAD1,-1.3259627881368736,1.81530679656413,-0.7304345417791371
ATAD2,-1.12514629884652,1.0021006047096677,-1.1227877655781893
ATAD3A,-1.4355366244262946,0.5772271350959881,-2.486952773257232
ATAD3B,-1.4355366244262946,0.5772271350959881,-2.486952773257232
ATAD3C,-1.0904792691008751,0.7016320996572061,-1.5542037908950386
ATG12,-0.2832069416622396,,
ATG3,-0.42569343887686983,0.6615779685779596,-0.643451655126733
ATG5,,,
ATIC,0.10189199235720281,0.16384200234194873,0.6218917670729371
ATL2,-0.3710348828826149,0.26532644942030226,-1.3984089550561936
ATL3,-0.19457973906114034,0.3387991709933813,-0.5743217685291845
ATMIN,-0.6522127439707432,0.5465727649605481,-1.193277063517463
ATOX1,0.20842502529770357,0.41477800463607084,0.5024977770472114
ATP12A,-0.5678456621844532,0.3501513198574202,-1.6217150414160284
ATP13A3,0.10377451307655505,0.18758503674452068,0.5532131713569968
ATP1A1,-0.4791065701484669,0.15109096769724006,-3.1709808829109685
ATP1A2,-0.14927059762373318,0.14644109081269058,-1.0193218091680412
ATP1A3,-0.17458994720321286,0.1436529472465284,-1.2153593124935491
ATP1A4,-0.3806124412853684,0.169685151153919,-2.2430509605411513
ATP1B1,-0.4674419494779798,0.3074811268609023,-1.5202297267807279
ATP1B3,-0.3726512913274469,0.3480918650128705,-1.070554439166995
ATP1B4,-0.08934585464060163,1.6221312954854163,-0.055079298999570335
ATP2A1,-0.14260644865774097,0.29633749781947166,-0.48122984673582075
ATP2A2,-0.015119940427290146,0.07418223192702679,-0.20382158954402535
ATP2A3,-0.11653988668323123,0.3112957670971695,-0.37437029025471413
ATP2B1,-1.4127105496925907,,
ATP2B3,-1.4127105496925907,,
ATP2B4,-1.4127105496925907,,
ATP2C1,-1.272516892161601,0.30037457321228794,-4.236433458907513
ATP4A,1.009016756596889,0.4524724000686615,2.230007303083621
ATP5F1A,0.05152982749678259,0.05277460451263738,0.9764133331296359
ATP5F1B,-0.8396643579312268,0.46175299753877896,-1.8184275194893784
ATP5F1C,-0.151701127408586,0.10165044477680386,-1.4923803603779553
ATP5F1D,-0.18062542939435744,0.2851272648558468,-0.6334905554741569
ATP5F1E,-0.31805477139587524,0.27001988969910407,-1.1778938645975254
ATP5F1EP2,0.18218430275740616,,
ATP5IF1,,,
ATP5ME,0.36470802913032685,0.32721695728180566,1.1145755775005057
ATP5MF,0.10488374225083774,0.1681219271236704,0.6238552224879347
ATP5MG,0.19926361682579952,0.2400880994240281,0.8299604074663983
ATP5PB,0.04399353035292464,0.3409125563740151,0.12904637723187687
ATP5PD,0.11867022770979219,0.2089717601489161,0.5678768634825403
ATP5PF,-0.4751551404722747,0.35220641309329853,-1.3490814556701651
ATP5PO,0.07258050857553755,0.12347216502448163,0.5878289131898395
ATP6AP2,-2.071268749583666,,
ATP6V1A,-0.5602936984963236,0.1611695294488229,-3.476424485524337
ATP6V1B1,0.10608603119285576,0.16893968892720118,0.6279520926463286
ATP6V1B2,-0.2226290030814404,0.18162055402043187,-1.2257918949878062
ATP6V1C1,-1.158466161941572,0.4357950096005565,-2.6582823034238174
ATP6V1E1,0.073086073929435,0.5159270269858511,0.14165971175501013
ATP6V1F,0.36713267780625003,,
ATP6V1G1,-0.6105795537656284,0.21281013689978553,-2.869128147091774
ATP9B,1.403841320245803,,
ATPAF1,,,
ATR,-0.9296125551301593,0.6572708977119991,-1.4143522227535077
ATRX,,,
ATXN10,-0.3517995692925169,0.1152492530910608,-3.0525106224727794
ATXN2,-0.37882961685559025,0.4541103968325492,-0.834223615001886
ATXN2L,-0.8417347988648025,0.32539098815207285,-2.586841152685563
AURKA,,,
B2M,-0.15076986412424986,0.21369928810939726,-0.7055234739343985
B4GALT2,-0.4057181388176616,0.6870206606041193,-0.590547216528977
BAAT,0.5227521599459131,0.4501361465516845,1.1613201115940393
BAD,0.37741602428018695,,
BAG2,-0.46869258051381024,0.2825406434107539,-1.6588501210157969
BAG3,-0.30048959254851226,0.4035275450130862,-0.7446569540594002
BAG5,,,
BAG6,,,
BAIAP2,0.23546290093185007,,
BAIAP2L1,-0.39383865803181806,0.32329504983267643,-1.2182019435053273
BANF1,-0.09301136307254865,0.25296291393668546,-0.36768774372921964
BAX,,,
BAZ1A,-0.5451720567726852,0.5376806216186221,-1.013932871769697
BCAP31,-0.05353666677823199,0.17928558281573823,-0.2986111093676428
BCAR1,,,
BCAS2,-0.2932600213809131,0.3559743887667857,-0.8238233722287265
BCAT2,-0.07708764274727997,0.2726596277664053,-0.28272481473980077
BCCIP,-0.6762997216984559,0.16039929713058834,-4.216350905502096
BCL10,-2.7067956528219277,0.7895788166676898,-3.4281513076118117
BCL11B,-0.4497080200456054,0.28185890859638757,-1.5955075618687364
BCL2L1,-0.5707780363712942,0.22802268676451046,-2.5031633670765534
BCLAF1,0.43303029481904076,0.6873852076227831,0.6299674331320134
BCOR,0.12242158814306592,0.5951270677330137,0.2057066377595629
BDH1,-0.0793209976618634,1.0323474149849434,-0.07683556573154231
BECN1,,,
BHLHE22,,,
BICD2,-1.072991474740114,,
BID,-0.2067261454651259,0.17271851920435705,-1.1968962356638302
BIN1,0.41553574034337615,0.301567928284227,1.3779175481543076
BIRC6,-0.03868920462348768,,
BLMH,0.3409866217824451,0.2285215025218742,1.492142393689214
BLVRA,-0.07868919798358576,0.15388390279811337,-0.5113543168113
BLVRB,0.3499222673854909,0.6650534045134242,0.5261566439788486
BOD1L1,-0.13529301146175143,,
BOLA2; BOLA2B,0.39193259398270186,0.5362938463647005,0.7308168770524595
BOP1,-0.5502523043562029,0.3187023566776227,-1.7265398037605355
BPNT1,0.4363584974063315,0.34274478481398246,1.2731295025923033
BPNT2,-0.45868792027156857,0.525578996371529,-0.8727287875623638
BRAT1,-0.38114169972074663,,
BRCA1,-0.6649728854023174,,
BRI3BP,0.6993935022384008,,
BRIX1,-0.09200663816561061,0.2315329488845267,-0.39738032365966813
BRK1,-0.4817421581220245,0.32349174342472065,-1.4891946020691254
BRMS1,,,
BROX,-1.0200484090890374,0.6253095422442502,-1.6312695396076324
BRWD3,0.9768119126240187,,
BSG,0.02187463393270761,0.11677138405652589,0.18732872021212568
BSPRY,,,
BTF3,-0.2841650987177786,0.21360183560187182,-1.3303495165061607
BTF3L4,-0.0206026251093121,0.2786828746963295,-0.0739285653334889
BUB3,-0.23170591871838297,0.2951173447787101,-0.7851314835192917
BUD31,-0.16074593704295026,0.29354961365535054,-0.5475937612088911
BZW1,-0.035679659983827605,0.16959905204262313,-0.2103765295507707
BZW2,-0.4563193783174775,0.22641608687515952,-2.0154017526549746
C11orf68,0.6588057880332556,0.5132511678639202,1.2835933540592093
C12orf29,-0.2313564945153317,0.29103544518583496,-0.7949426722494353
C12orf57,,,
C16orf96,,,
C17orf75,-0.16849843369737272,0.1887781784013043,-0.8925736815786997
C18orf25,,,
C1QBP,-0.34679756323490807,0.15069456561029324,-2.3013276014992536
C1orf50,-0.034802407665843305,1.7385216586719152,-0.020018391771103632
C2orf69,0.24320300021125618,0.8397761812302093,0.2896045466007169
C3,1.5159965853355466,,
C6orf132,-0.15858704980152893,0.2007475580218012,-0.7899824603809446
C7orf50,0.30614750292170356,0.23887090793318072,1.281644154872732
C8orf33,-0.42585452759057674,0.34124206813119534,-1.2479543624933458
C8orf82,-0.17744989909937914,,
CA2,-1.3547427218669874,,
CAB39,-0.5454474678557979,0.2625456574228095,-2.0775337638793885
CACYBP,-0.15927942283898489,0.11505041176700885,-1.3844315756256935
CAD,-0.2557648510461874,0.10671334845863087,-2.396746562079239
CALB1,0.3057321304220082,0.39287139021361334,0.7781990189099148
CALB2,-0.15164896208049683,0.21919202970033347,-0.6918543629885742
CALD1,,,
CALR,-0.22944393752167258,0.41606044043767015,-0.5514678042457283
CALU,0.7071664021502038,1.2274265876725023,0.5761374319674485
CAMK2B,,,
CAMK2D,-0.3969412161740635,0.28342218505078715,-1.4005298001034556
CAMK2G,-0.18695239081309012,0.3031339122717852,-0.6167320225309252
CAND1,-0.009093910716401865,0.23420793694287947,-0.038828362672524465
CAND2,-0.2693547357906887,0.5522180338377684,-0.48776881464508676
CANX,-0.1281534148872474,0.09593169692281772,-1.3358818721861432
CAP1,-0.5528353623543616,0.5008425216348781,-1.1038107558235384
CAP2,1.2946825092399905,,
CAPG,-0.27302836652982876,0.12476277266280615,-2.1883800808734595
CAPN1,-0.40991079076147585,0.42111629003293205,-0.9733909622195335
CAPN2,-0.8173917926898753,1.877853215744435,-0.43527991742732547
CAPN5,-2.166631983680297,,
CAPNS1,-0.17928297737167043,0.14240077357122694,-1.25900283316927
CAPNS2,0.618722464565483,0.32834451384756713,1.8843697350543303
CAPRIN1,-0.649184745608423,0.2737447507643072,-2.3714965996457322
CAPS,-0.32769029715973375,0.22188951085294564,-1.4768174299906687
CAPZA1,-0.027796630040267445,0.11807252166230853,-0.23541997451165447
CAPZA2,-0.2991559458343609,0.17027140453060416,-1.7569359145128292
CAPZB,0.22279162699207333,0.2659380416250413,0.8377576432114885
CARHSP1,0.62521626365983,0.5661501436755979,1.1043294268208765
CARM1,0.5682011469678514,0.6487314976311819,0.8758648979471724
CARS1,0.0074812582491645685,0.18826110718321357,0.03973873500002256
CASK,-0.4368572479590931,0.41440317614430555,-1.0541841209416032
CASP10,-0.5383384095964949,,
CASP3,0.21064862608518808,0.3877282917647059,0.5432892841697011
CASP8,,,
CASQ1,,,
CAST,0.08732341704219237,0.2401598352911299,0.36360541693550036
CAT,-0.19770975391567447,0.2820622384700448,-0.7009437172025825
CAV1,-0.14812339797095575,0.5611896479659055,-0.26394534986139806
CBFB,-0.271700889711159,0.13805719225185964,-1.9680314026341441
CBLL1,-2.852523249057528,,
CBR1,0.42006946913268095,0.48102173683035376,0.8732858350657667
CBR3,0.3723213654258011,0.6104151008277758,0.6099478288150162
CBS,-0.22373827284310366,0.6386289337208086,-0.35034158496319556
CBWD1,0.17213907748476842,0.1907486321606606,0.9024393807436688
CBWD2,0.027586636758762495,0.24369660574818203,0.11320074267783801
CBWD5,0.027586636758762495,0.24369660574818203,0.11320074267783801
CBWD6,0.027586636758762495,0.24369660574818203,0.11320074267783801
CBX1,0.17362495539405742,0.11873156955906367,1.4623318468613922
CBX3,0.24487579369441548,0.14864209928885838,1.6474188326588737
CBX5,0.21793142555102207,0.15403267184888683,1.4148389619886803
CCAR1,0.7746907659029567,0.8459828901710638,0.915728645228639
CCDC115,,,
CCDC125,0.3939943214246888,,
CCDC170,,,
CCDC172,,,
CCDC18,-0.6759345187108732,,
CCDC43,,,
CCDC47,-0.26565297193136317,0.2661633243681722,-0.9980825591278568
CCDC50,-0.7335430750211209,,
CCDC58,0.8296654899272617,,
CCDC6,-0.03742894457541723,0.1617445503581726,-0.23140776299747542
CCDC85C,-0.6788383560528111,0.678099503620748,-1.001089592940443
CCDC86,-0.3473338744220591,0.17385521522832145,-1.997834082606672
CCDC88A,,,
CCNB1,-0.6708133548613411,0.290961994314,-2.305501639287685
CCNH,1.5234537592259763,,
CCNK,-0.8810271274476094,,
CCT2,-0.10556585247855566,0.032578468312784194,-3.2403565282757727
CCT3,-0.0999389429275368,0.09158521259111334,-1.0912126543148302
CCT4,-0.13891471956355517,0.14353168216131262,-0.967833146464705
CCT5,-0.05170088090273239,0.08033944764691854,-0.6435304500716891
CCT6A,0.0016912273624996033,0.15328277213095456,0.011033381892746117
CCT6B,0.2171784374034793,0.2247228327207515,0.9664279983216164
CCT7,-0.06590884205125391,0.2040645344937289,-0.3229803856646112
CCT8,0.33291449587970234,0.5219481803942879,0.6378305517383229
CD151,-0.5630044940262877,0.35705717165348505,-1.5767908859499657
CD276,-0.9468919424678575,0.4077138761633246,-2.32244227588797
CD2AP,-0.1668681953248523,0.23681787491979012,-0.7046266899463156
CD2BP2,-0.2680792390994995,,
CD44,-0.10825232121805684,0.1594915326395093,-0.6787339705533718
CD46,-0.4111476524680029,0.4230793052999452,-0.9717980702849948
CD59,0.10987855138687763,0.16290728398493817,0.6744851961133709
CD63,-0.13161032726272737,1.354581746031665,-0.09715938343941836
CD9,-0.8366750871053519,0.23393904301973437,-3.576466229430427
CD99,-0.29175658400929905,0.20006691451199052,-1.458295014550311
CDC27,,,
CDC37,-0.028592099179899577,0.120153012419593,-0.23796406435530323
