log2fc,sem,stat
AAAS,-0.5107873892219956,0.7751602866745222,-0.6589442183800462
AAGAB,-1.3154441242596953,0.7709076400773002,-1.7063576177916637
AARS1,0.16057734841177407,0.09654236145565173,1.6632838268156287
AARS2,-0.374157945830941,0.6370136370826748,-0.5873625367652544
AARSD1,-0.20974962931845553,0.3926880472657096,-0.5341380538036339
AASDHPPT,-0.3801156569311601,0.4093505367444761,-0.9285822853786438
ABCA1,0.027775875280969586,0.6238580007794343,0.0445227523671525
ABCB7,0.19926218937747464,0.21189818148713702,0.9403676236342339
ABCC1,-0.1294492795817881,0.4474775856322745,-0.2892866229240947
ABCC10,-0.4257169191440262,0.22794389258849698,-1.8676390681480786
ABCD3,0.15399384598087096,0.25163241656999114,0.6119793629134338
ABCE1,-0.01873282982550961,0.1952840730462041,-0.0959260503598644
ABCF1,-0.08988016565442081,0.5106825190477312,-0.17600008283428262
ABHD11,-0.11875871381923986,0.11745699691989314,-1.0110824977096469
ABHD14B,-0.09268162815223135,0.08737591451450279,-1.0607228395514867
ABI1,-0.16017681502340508,0.21615085855833663,-0.741041770973004
ABRACL,0.2320889323852775,0.33040788276238875,0.7024315837893709
ACAA1,0.3768567158916518,0.18287466986878384,2.0607376415883834
ACAA2,0.17996830355124516,0.23239056523847532,0.7744217299293742
ACACA,-0.09024331873810354,0.14931841231373932,-0.6043683249758204
ACACB,-0.06218071501585953,0.16039178585550815,-0.3876801713017658
ACAD9,-0.3097159695194236,0.25130191890492615,-1.2324457006498106
ACADM,0.09605704136918547,0.3045029119711215,0.3154552472007077
ACADS,-0.377155031295608,0.21073944442354356,-1.7896746018633458
ACADVL,-0.009896907500628771,0.34102240831544506,-0.029021282060368747
ACAP2,-0.2383381728949736,0.33039855135042384,-0.7213656716133415
ACAT1,-0.11515959340690074,0.15160305072210778,-0.7596126387851599
ACAT2,0.21478463840732331,0.12188700343312174,1.76216193980988
ACBD7,-0.7226487218702253,0.8317187060068707,-0.8688619321064731
ACIN1,-1.1561928856436374,0.6991669790509826,-1.653672041567239
ACLY,-0.030148568783069152,0.3317543265624411,-0.09087618870102285
ACO1,0.09588592357326675,0.24229396923849444,0.395742097397746
ACO2,-0.0760465844710545,0.14637357833462153,-0.519537647000786
ACOT1,0.11706100896405758,0.34693051824660526,0.33741917417841066
ACOT13,0.009445379585340419,0.12758282425564185,0.07403331632175193
ACOT2,-1.166255829984408,0.8371763447880476,-1.3930826369439226
ACOT7,0.6739973908473971,0.24837998703580802,2.7135736614328327
ACOT9,-0.2383270053268447,0.14202949625176584,-1.6780106359342355
ACP1,-0.09452754606379443,0.3670763999816616,-0.25751463746652425
ACP2,-0.5073525987190663,1.1502909695220214,-0.44106457597409965
ACP6,0.5853759123508588,0.5128756408493139,1.1413603332407942
ACSF2,-0.6608964731622429,0.5769910159472192,-1.1454190011559884
ACSL1,-0.1153503430695828,0.7704813701819991,-0.14971204695362764
ACSL3,0.0743053658889643,0.27238033153360125,0.2728000420243188
ACSL4,-0.16320777265428887,0.37820792586894914,-0.4315292237181755
ACSS2,-0.27976700962108936,0.2888325795509566,-0.968613063166346
ACTA1,0.16766122166473352,0.27264649655694695,0.6149399452478003
ACTA2,0.16766122166473352,0.27264649655694695,0.6149399452478003
ACTB,0.26938670741949977,0.29687472751482674,0.9074086894312884
ACTBL2,-0.15242728790054372,0.16260439764874757,-0.9374118418974862
ACTC1,0.16766122166473352,0.27264649655694695,0.6149399452478003
ACTG1,0.26938670741949977,0.29687472751482674,0.9074086894312884
ACTG2,0.16766122166473352,0.27264649655694695,0.6149399452478003
ACTL6A,0.1072127367206086,0.10976927604908608,0.9767098825783067
ACTL6B,-0.12912085122049533,0.23316369111229077,-0.5537776941363962
ACTN1,0.04442473770637889,0.2892665365397703,0.15357717570027696
ACTN2,-0.1336644969285672,0.27107705746644273,-0.4930867192444489
ACTN3,0.018799143998560197,0.09646976164998262,0.19487084529936313
ACTN4,0.0381747319577066,0.1122808209991234,0.33999334541742116
ACTR10,-1.6528704620926113,1.5814340031855225,-1.0451719507505166
ACTR1A,0.05948070463102084,0.233521177164526,0.25471225073995774
ACTR1B,0.1470267181560203,0.12420195937311626,1.1837713261377463
ACTR2,-0.17765565804382177,0.2923697692723867,-0.607640312765403
ACTR3,0.06980100552665647,0.06904616914644247,1.0109323426563035
ACTR3B,-0.17581560417191966,0.23555230453295137,-0.7463973002536464
ACTR5,-0.22831062238338973,0.5150741471173026,-0.44325777882886913
ACY1,-0.30254586126487837,0.6719514897018164,-0.4502495580434466
ADAM10,0.28365902611847815,0.23615451531543008,1.201158596267349
ADAM9,0.11802658547783906,0.5504514361281234,0.2144177991577937
ADAR,0.08306222060515722,0.3598734728921478,0.23080951184765577
ADH5,-0.056931380485451655,0.32766905690124953,-0.17374658755956077
ADK,-0.7515716963514087,0.42102258145996607,-1.7851101804212222
ADPGK,-0.2523583342943425,0.6646897486034775,-0.3796633464327544
ADRM1,0.13371681273147473,0.06542601112503384,2.0437867207880402
ADSL,-0.29530690449120556,0.4258142605436815,-0.6935110724430799
ADSS2,0.13191562917367605,0.3588275601472033,0.3676295909922854
AFDN,0.17518178023084374,0.5142395608775028,0.34066181126149075
AFG3L2,-0.9168422094595492,0.7749511942653323,-1.1830967114370758
AGPAT2,-0.7650530669081839,0.41179762739953374,-1.857837481336227
AGPS,-0.3014229416632688,0.28727774464642936,-1.0492387498873217
AGR2,-0.24335477941126982,0.39808432302345687,-0.611314652039011
AHCY,0.2012619699165903,0.2539149055423751,0.7926355071069361
AHCYL1,-0.01517159036669824,0.24709435956980844,-0.06139998660071398
AHCYL2,-0.3013132061955339,0.3769232262265199,-0.7994020671319773
AHNAK,0.05082594218417924,0.25727731395311526,0.19755314373906074
AHSA1,0.025460600089690644,0.20351241569333012,0.12510588114710824
AICDA,-1.438862922689438,0.8979185516508957,-1.6024425823967803
AIFM1,0.19657947765343664,0.15070376143948053,1.3044098951198297
AIMP1,0.046154571377879705,0.2014531196966972,0.2291082483476497
AIMP2,-0.4762879440451222,0.5038578454989417,-0.9452823813301574
AIP,0.16935633937949746,0.10399380768280621,1.6285233049265293
AK2,-0.1675528892713487,0.10642785825328081,-1.5743329990969128
AK3,0.19117751692925822,0.2274080758522662,0.8406804209251352
AK4,0.3780315628746287,0.24098545849397576,1.5686903485260661
AKAP12,-0.00029468210028582575,1.1070796088244332,-0.00026617968386098066
AKAP8,-0.23952558612545616,0.5227066359476792,-0.4582409513343766
AKR1A1,0.038236444011257475,0.19867826047185438,0.19245409095311772
AKR1B1,0.6515994943108652,0.28802186040957817,2.2623265240501733
AKR1C1,0.3968591502255485,0.18218161169279531,2.178371058077773
AKR1C2,0.2727511317131892,0.22200243815836035,1.2285952081239235
AKR1C3,0.28300533101866066,0.20509523840470986,1.3798727518978893
AKR1C4,0.3480560077467274,0.1883878039730754,1.8475506397243846
AKR7A2,0.30794954010644204,0.21609456139728644,1.425068442792883
ALB,-0.021525702755784692,0.5851544560908106,-0.036786360475812734
ALCAM,-0.02067396381358222,0.23690084242339005,-0.08726842674807224
ALDH18A1,-0.7408934833970804,0.4518517265500651,-1.639682754017295
ALDH1A2,0.27165537175529053,0.2511975123984271,1.0814413294205518
ALDH1A3,-0.0972701471625328,0.1012857456768733,-0.9603537646141119
ALDH1B1,0.14491631793093163,0.10350754691898918,1.4000555731878301
ALDH2,0.006475130214859348,0.25601790830773896,0.025291708137370236
ALDH5A1,0.5342281985685879,0.4793721082359663,1.1144332125089331
ALDH7A1,0.09209418150705062,0.12930434530913706,0.7122280483836373
ALDH9A1,0.30037374071803313,0.2949992112294377,1.0182187927425181
ALDOA,0.7087501053797745,0.32152280112019516,2.2043541015146286
ALDOB,0.3426752312019552,0.2366708107529213,1.4478981591004056
ALDOC,0.23150158525059794,0.2224264775108761,1.040800483113698
ALYREF,-0.15667048309863674,0.29354126381454543,-0.5337255861840896
ANKRD36,-0.4481759070803726,0.4094359171350392,-1.0946179568622365
ANLN,-0.6089022006914746,0.92953091195997,-0.6550639606030626
ANP32A,0.21692303208006436,0.11584845293258716,1.8724724119215734
ANP32B,0.12989661965435317,0.3330976744841459,0.38996555546513045
ANP32C,1.7340074683082847,0.869433620447209,1.99441041561789
ANP32E,0.14310214559152,0.19255030434968295,0.7431935570023193
ANXA1,-0.015450056308761617,0.11009712420337221,-0.14033115233983914
ANXA10,0.07661601616893066,0.27893749440269333,0.27467091268240373
ANXA11,-0.5331222850966917,0.4926354791603782,-1.0821841049802525
ANXA2,0.19993122251879925,0.16570458691281523,1.206552131378187
ANXA2P2,-0.2336012340780158,0.08373103545703606,-2.7899002180366073
ANXA3,0.22073170689482424,0.24730874356281649,0.8925349897253363
ANXA4,-0.14009856388290487,0.19873742796760377,-0.7049430261608416
ANXA5,-0.22004828858296577,0.17410371280238357,-1.2638919931175252
ANXA6,0.001688906534493384,0.41227193152655,0.004096583845132857
ANXA7,-0.13000813960962176,0.10580828178090199,-1.2287142123603387
AP1B1,0.1673250415278389,0.3015010980450594,0.5549732409360317
AP1G1,-0.4627293445248277,0.38258530893932413,-1.2094801700768232
AP1M2,-0.11936708857406586,0.24700653427004685,-0.48325478079686923
AP2A1,-0.33428941663327905,0.280384045457866,-1.1922554868890125
AP2A2,-0.22743715626642924,0.28799958564365385,-0.7897134843375803
AP2B1,-0.17588980424245548,0.5461986164185001,-0.3220253566290396
AP2M1,-0.28682452960696736,0.0802819543510594,-3.5727148389130168
AP3B1,-0.12274973418309187,0.804304836391583,-0.15261593444320665
AP3D1,-0.5021445496087509,0.2749684475485712,-1.8261897104395974
AP3S1,0.5457064063026635,0.6159120000748258,0.8860135964819111
APEH,-0.11563828981254431,0.44970359444988484,-0.2571433522874167
APEX1,0.34851694230685837,0.15303628384165843,2.277348440239553
API5,0.02456969718862112,0.12993250824216424,0.18909584307284263
APLP2,-0.26873855769995103,0.9928673289657606,-0.2706691517182741
APMAP,-0.8067186846755554,0.3581662261250426,-2.25235833485292
APOBEC3C,-0.4638771377609885,0.38272313104724515,-1.212043642336646
APOL2,-0.11626249972835723,0.5150338636155758,-0.2257375833740055
APPL1,-0.10750612699641593,0.8187115175029016,-0.13131136511223554
APRT,-0.12557910799282013,0.18976455235716955,-0.661762728775913
AQP10,-0.43830152988698146,0.7627157280574957,-0.5746590948153898
AQR,-0.6576419354803598,0.8071461031055712,-0.8147743425261177
ARCN1,-0.22168854114181258,0.1293975749006242,-1.7132356716272832
ARF1,-0.46032739132480316,0.4060637803851043,-1.1336332210871802
ARF3,-0.46276862542889674,0.39604210846635074,-1.1684833898621043
ARF4,-0.3563814835405843,0.38982309389371916,-0.9142133678661626
ARF5,-0.22824977019989134,0.312987439570845,-0.7292617573179858
ARF6,-0.5375622036327528,0.5873691519180166,-0.915203329758428
ARFGAP1,-0.7182661577915646,0.8220500309606966,-0.873749930952689
ARFIP1,-0.149794506277118,0.24192543139899414,-0.6191763528575475
ARHGAP1,0.3452854919753925,0.3146665414326414,1.0973060256211113
ARHGAP17,-0.9348071839160497,1.354371051853569,-0.6902149766392959
ARHGAP18,0.09489929530845487,0.6419255059091759,0.14783537098132052
ARHGAP30,0.057140503251932984,0.7471419105353413,0.07647878193714329
ARHGDIA,0.035808956532733305,0.06904791898808597,0.5186102210974967
ARHGDIB,-0.1828837354715347,0.2990524812934755,-0.6115439493446688
ARHGEF1,-0.5747980372446051,0.7008619465603242,-0.8201301840763178
ARHGEF6,-0.03149065138194729,0.2524152895662956,-0.1247573054550502
ARIH2,0.1340084383725504,0.6443806717081721,0.2079647082171333
ARL1,0.048337735342553145,0.6894765578246984,0.07010787356579448
ARL6IP1,-0.4485267644634945,0.8490621674127812,-0.5282613943690628
ARL6IP4,0.3380597680581019,0.6935863616768764,0.48740832683154034
ARL6IP5,0.4188961742775277,0.21703173603496287,1.9301148391037397
ARL8A,0.6217682341693873,1.1412520603200846,0.5448123651097736
ARL8B,-1.1171376607321228,0.4767767460236686,-2.3431043356226624
ARMC1,-0.16182337926015222,0.26771633457600047,-0.6044583701492936
ARMC6,-0.27884405543733237,0.19268202912184274,-1.447172093361156
ARPC1A,0.0864756254064396,0.12199824597564989,0.708826792671262
ARPC1B,-0.041255029946842825,0.13508329615990375,-0.3054043772962685
ARPC2,-0.13587846007098392,0.19246131084365878,-0.7060040247848122
ARPC3,-0.1659070648412353,0.1722477450405183,-0.9631886025689831
ARPC4,-0.47263350632458767,0.4860552495117071,-0.9723863836454746
ARPC5,-0.040492896448931504,0.23028536023157664,-0.17583791000961393
ARPC5L,-0.4189229451229366,0.26173109624853824,-1.600585299673868
ARSJ,0.23525962910342102,0.3316469194996024,0.7093677500710301
ASAH1,-0.32123939625445175,0.37962360387515753,-0.8462050119520336
ASCC2,0.045219753631112525,4.088848568502122,0.011059287932416138
ASF1B,0.22617762994185497,0.21265085085822397,1.0636102749132634
ASH1L,0.22617762994185497,0.21265085085822397,1.0636102749132634
ASNS,0.14010293985280597,0.3125952518710793,0.4481927956813218
ASPH,-0.06975845747596665,0.6869102801132282,-0.10155395762088155
ATAD1,0.01842629050232958,1.0933656047850508,0.01685281704645545
ATAD2,-0.22090878169674255,0.39532042831677267,-0.5588094261592953
ATAD3A,-0.31737694567880936,0.5018099063913556,-0.6324644883181937
ATAD3B,-0.31737694567880936,0.5018099063913556,-0.6324644883181937
ATAD3C,-0.9359853362042969,0.7998720640235238,-1.170168803616037
ATIC,-0.25606609077827613,0.2412018849973786,-1.0616255788426325
ATL2,-0.6148581140100902,0.4538055221322044,-1.3548934158429375
ATL3,-0.47303517282314544,0.4183964497777976,-1.1305907903242616
ATOX1,0.002520728784759285,0.18526290330147283,0.013606225206658766
ATP12A,-0.5082271733181649,0.3479867438957568,-1.460478544752871
ATP13A3,0.21109985162677347,0.23533213387464347,0.8970294372940245
ATP1A1,0.7277554858611168,0.3976401669254933,1.8301860485776276
ATP1A2,0.2385249939697438,0.1622914503160718,1.4697323457594522
ATP1A3,0.19934907271444047,0.11040300546584367,1.8056489664687145
ATP1A4,0.14479584369611231,0.1996532030483905,0.7252367679822184
ATP1B1,-0.04297629023845673,0.17940586311637696,-0.23954785809078533
ATP1B3,-0.32114880868079254,0.2683468543196611,-1.1967675547939627
ATP1B4,-0.216853574988356,1.0551724356082428,-0.20551482172044525
ATP2A1,0.21244788268470316,0.6933629670310509,0.306402119505164
ATP2A2,-0.2106303117531496,0.07523719485493414,-2.799550304331106
ATP2A3,-0.09367927561839906,0.16092408659544896,-0.5821333375276612
ATP2C1,-0.03849580029349653,0.21460875733659393,-0.17937665159264418
ATP4A,0.7526737490168252,0.27502210152856793,2.736775498527129
ATP5F1A,-0.20518954076254659,0.11216366112387259,-1.8293762766528903
ATP5F1B,-0.582303701186504,0.6264060047836008,-0.9295946985496533
ATP5F1C,-0.25364234894001925,0.14120272971907916,-1.7962991894323652
ATP5F1D,-0.1777450479012863,0.20025737343611955,-0.8875830380247423
ATP5F1E,0.06231973339566821,0.2889963385785056,0.21564194792986663
ATP5F1EP2,-0.5616197038619077,0.2930119388515828,-1.9167126979982236
ATP5ME,-0.07282527967063146,0.18966348238526803,-0.3839710141075007
ATP5MF,0.1067664549228553,0.23056532981801459,0.46306378763505407
ATP5MG,0.49900260735874724,0.19259525254328058,2.590939292476121
ATP5PB,-0.034650166506065005,0.22780999982899214,-0.15210116558568765
ATP5PD,-0.12399746339115225,0.2895444500321487,-0.42825018188877245
ATP5PF,-0.2737121906620139,0.44735776685059914,-0.6118418208963914
ATP5PO,-0.14592136238599807,0.14783406885624234,-0.9870618018901702
ATP6AP2,1.3468593242741775,3.0449615514417783,0.4423239182236782
ATP6V1A,0.3284905593944565,0.18002761967209688,1.8246675704137547
ATP6V1B1,-0.31223531993905596,0.47943990708836537,-0.6512501677952895
ATP6V1B2,-0.2906568509292029,0.16227780951271106,-1.7911065708983214
ATP6V1C1,0.20558212638098183,0.9159989790137509,0.22443488594532118
ATP6V1E1,-0.20172742152410805,0.8588413483643591,-0.23488322017598787
ATP6V1G1,-0.5603430423318088,0.4053565318821238,-1.3823461527314294
ATR,-1.191982083328874,0.43155945284091635,-2.7620344670523727
ATXN10,-0.07088673854100236,0.464722525683955,-0.15253561990926706
ATXN2,-0.684067661987168,0.40639362285229713,-1.683263770691084
ATXN2L,-0.5584265614355921,0.17216901756541003,-3.2434788171073583
B2M,-0.3737661861439321,0.3881933837316487,-0.9628350245204337
B4GALT2,-0.3611538465824147,0.2875601637344285,-1.2559244712210986
BAAT,-0.501520275307815,0.5624035740075527,-0.8917444669387536
BAD,0.12675365025319252,0.44751797058771403,0.28323700629659665
BAG2,-0.074657714346138,0.41428387760148366,-0.1802090749424583
BAG3,-0.5104713281074211,0.26500655831251557,-1.9262592267827392
BANF1,-0.34195692764119556,0.3386839668323772,-1.0096637607012504
BAZ1A,-0.26499674041281196,0.47564004114568426,-0.5571371572807636
BCAP31,-0.23812535470728236,0.15019486623634476,-1.585442703032015
BCAS2,0.15026660604720377,0.20942702706874725,0.7175129597665383
BCAT2,0.4411283639621608,0.24252420039305728,1.8189045185891848
BCCIP,-0.5080295747822241,0.4558141085539942,-1.114554300203379
BCL10,-0.6748458335390346,2.416432767925719,-0.279273581494397
BCL2L1,-0.6566418682873376,0.8026781284522003,-0.8180637356514702
BCLAF1,0.22224465522005943,0.5551731613920158,0.4003159206450351
BCOR,-0.8040475583601676,0.6738422654420826,-1.193228147885117
BICD2,-0.23459338624384785,0.7017116684555856,-0.33431592602723875
BID,-0.14021732789074193,0.26338078344675936,-0.5323749366061321
BLMH,-0.030384250571451332,0.3480934240047411,-0.08728763164177872
BLVRA,-0.25752183378113,0.32193983533678694,-0.7999067077602617
BLVRB,0.05996690829060114,0.5739141739977276,0.1044875889244697
BOLA2; BOLA2B,-0.06020150562803295,0.284039045301794,-0.21194799315026674
BOP1,-0.3294099157920307,0.6922293103750259,-0.4758681998217727
BPNT1,-0.2720176828163119,0.1958081161830046,-1.3892053512331477
BPNT2,-0.8962276902527293,0.926037672650197,-0.9678091040160867
BRAT1,0.041480525485418696,0.2659660055675073,0.1559617568301981
BRI3BP,-0.41969508085925966,0.23792312355877454,-1.7639944978092124
BRIX1,-0.6004417077019539,0.28618771425642536,-2.0980694760500995
BRK1,-0.2612522205714036,0.45318837578715976,-0.5764759965822709
BROX,-0.17823190629682983,1.3597874012328384,-0.131073362008824
BSG,-0.16658690745667215,0.3385440697158211,-0.49206860305220423
BTF3,-0.2394056434282703,0.24395194072974857,-0.9813639633778741
BTF3L4,-0.22284421648760855,0.2741065064011862,-0.8129840455572789
BUB3,-0.45009719678588667,0.16900037340211052,-2.663291137913342
BUD31,0.10405477649174344,0.42329379571241593,0.24582164337328918
BZW1,-0.08933833735419228,0.27749758003263314,-0.3219427619645774
BZW2,0.046536685079992424,0.2866511219844782,0.16234607685405233
C11orf68,0.29899152513189975,0.4608726515422793,0.6487508515233975
C12orf29,0.2523954171159737,0.4445651943713335,0.5677354419814397
C12orf57,1.8508887397733478,2.023319926399336,0.9147780910096388
C17orf75,0.053141778735462,0.473800918606469,0.11216056501486156
C1QBP,0.1342010940521554,0.6833553481493325,0.19638551804065002
C1orf50,0.10774287211045319,0.557496814515329,0.19326186142269103
C7orf50,-0.9540741421465775,0.175966981229632,-5.421892990830691
C8orf33,-0.0343749339977002,0.7943743987625661,-0.04327296304015792
C8orf82,0.04629071910491689,1.1470878543442804,0.04035499018632574
CAB39,-0.5617652522328989,0.7324109555767976,-0.7670082594415731
CACYBP,-0.03271046534838362,0.14457021824667282,-0.22626005373092414
CAD,-0.10163016525907764,0.12028315964284049,-0.8449243066182365
CALB1,0.07280966726896665,0.3214773222004837,0.2264846141264054
CALB2,0.1823055832076932,0.2696183821354515,0.6761615501279364
CALR,0.26143646196199555,0.3908090964031606,0.6689620696348798
CALU,0.06927227646630385,1.59907206666938,0.04332029675847399
CAMK2B,-0.24752622131364177,1.075192514664235,-0.23021572224295123
CAMK2D,-0.42123051180882953,1.1156937391582042,-0.37755030527163286
CAMK2G,-0.0918493232006874,0.9013522484712905,-0.10190169643051925
CAND1,-0.2701408904307385,0.20277182067077368,-1.3322407893616897
CAND2,-0.044995648970488134,0.326786533918084,-0.1376912580546151
CANX,-0.05969020143486503,0.10723740907164249,-0.5566173404561423
CAP1,-1.0193926887658833,1.0563513359731418,-0.9650129214129207
CAPG,0.12792809613690892,0.12858242372372652,0.9949112206173412
CAPN1,-0.43780500036626435,0.14624589866904253,-2.9936224150601722
CAPN2,0.28915633690238707,0.6770168683215927,0.4271035928827606
CAPNS1,-0.03531503245394063,0.16202919383339584,-0.21795475011899892
CAPRIN1,0.0005582658982419275,0.28851870890900266,0.0019349382934401031
CAPS,-0.13651311634554375,0.6546385774208833,-0.20853203745396767
