Approved symbol,log2fc,sem,stat
XRN2,-0.033950899849227945,0.036142781332535755,-0.9393549305699206
NT5DC1,0.055575557816192944,0.013165520994324536,4.2212957497201025
NT5DC2,0.058427417217834954,0.025778538858396673,2.266513922250631
NT5C1A,0.013416399343170848,0.00958967988389745,1.3990455891754061
NT5C1B,0.006191741420282781,0.005360659336155419,1.1550335568839563
NT5C2,-0.02308870177305833,0.01622377732816555,-1.4231397106871542
NT5C3B,0.03120806008290522,0.03246880967860255,0.9611704399336763
MTHFS,-0.05319366370367584,0.012379055767494892,-4.297069558677694
ATIC,-0.07296570495808519,0.012750444745722265,-5.7226007730095025
HTR1A,0.09456492430877717,0.020010762140919323,4.725703281206096
HTR1B,0.02756468331630746,0.06684808005265307,0.4123481675853078
HTR1D,0.1380190095739926,0.015784824675079773,8.743778433718656
HTR1E,-0.017265422606676406,0.016114717041661973,-1.0714071219519072
HTR1F,0.056597768166355866,0.015501512995978078,3.651112519212825
HTR2A,-0.009649525552788418,0.005705074838405842,-1.69139333419941
HTR2B,0.001240509555128444,0.01906139394950547,0.06507968716320602
HTR2C,0.006170948174998525,0.004267177505200936,1.4461428350419518
HTR3B,-0.010572931726036572,0.01196339169814432,-0.8837737652338653
HTR3C,0.03168125033794045,0.008263321326364459,3.8339608356823964
HTR3D,-0.012846866205914687,0.019538709095399502,-0.6575084435306707
HTR3E,0.033494099238545516,0.01008087651931535,3.3225383898284564
HTR5A,0.32607610218060756,0.008242857714556682,39.55862317079249
HTR6,0.32005585188273544,0.04326742363235678,7.39715529637839
HTR7P1,0.004547643207284846,0.02760154637169851,0.16476045023143385
MTR,-0.23520364600649346,0.0029285346389367533,-80.3144490351282
OPLAH,-0.16507439428056747,0.019097031833282162,-8.643981730861288
PFKFB2,0.27160918647333787,0.06451577683091683,4.209965373046226
PFKFB3,-0.13225102374230335,0.01503913098707181,-8.793794259521459
PFKFB4,-0.14021204621478356,0.01679973834484367,-8.346085119701804
PGLS,0.03418016312897265,0.019965943780837044,1.7119232380979736
PTS,0.12279968600094815,0.005484438502823778,22.390566680202934
DHCR7,-0.16371195842939867,0.008425469336178994,-19.430604028955273
AKAP10,-0.14194174686014804,0.028955260944129486,-4.902105601259516
AKAP11,-0.10759798451523972,0.00787099532328486,-13.67018783468608
AKAP14,0.08497698339420978,0.014936448015377518,5.689236377130857
AKAP17A,-0.05500291177387773,0.005176450868055068,-10.625602980859316
AKAP3,-0.007553812621443168,0.006873755550908851,-1.0989353004333124
AKAP4,-0.009828861760909469,0.014151333416907424,-0.6945537548543909
AKAP5,-0.013205497098498942,0.010705402405566167,-1.2335357979287986
AKAP6,-0.01637208620278674,0.006244774922142761,-2.621725587696443
AKAP8,-0.09769583622167044,0.016171388723747376,-6.041276843355201
AKAP8L,-0.07643156852963084,0.029265708595061064,-2.611642505814111
AKAP9,-0.20195203245480853,0.008315975996784637,-24.284826282915326
AKIP1,0.022633864999635822,0.017165579955953195,1.318561042371666
A1BG-AS1,0.03946616328300223,0.00863960847729626,4.568049974337848
TNIP2P1,-0.060561378827900914,0.01694364311357839,-3.574283194112363
A2M-AS1,-0.03832403864821199,0.02217725209660173,-1.7280787755523808
AAR2,-0.1338474881402134,0.007919134003052074,-16.901783463776205
ABI3,-0.019201758961389537,0.03176949858979153,-0.6044086250564755
ABO,0.12120376682983958,0.029226601761585216,4.147035903063731
ABRACL,0.032193132591552764,0.0080699287019363,3.9892710060534164
SDHAF3,0.12505520139083615,0.005147933626993093,24.292310362183294
ACTR3BP2,0.08081387281639696,0.025151270891954607,3.213112894515709
ACTR3BP5,0.14665489330873438,0.05750698295162617,2.550210179381134
ACVR2B-AS1,0.11123370053496062,0.02015766200325887,5.518184624634424
ADAM10,-0.08560647239420272,0.007471295457395025,-11.458049394830203
ADAM11,0.009924923552197651,0.012498863515723366,0.7940660796649439
ADAM18,0.009442757689440029,0.0038288588749095195,2.4662067728111743
ADAM19,-0.06201984457253529,0.004653070900364596,-13.328798529090898
ADAM2,0.020574503693798984,0.00722179873355777,2.84894448777626
ADAM20,-0.04095974216783338,0.008638648748492298,-4.741452437799612
ADAM21,-0.03962901741970759,0.00829170727814438,-4.779355576645038
ADAM23,0.004697009853566136,0.009935167404423252,0.4727660503712271
ADAM30,0.04482841020973716,0.005773628007572861,7.76433988316166
ADAM32,0.248622629829522,0.00993971652073506,25.013050353184106
ADAM33,0.13479446926961902,0.034027983169199014,3.9612829417298654
ADAM5,0.02228676072261271,0.006278165836350128,3.5498840431346954
ADAM6,-0.0029269624051626586,0.0037758396903268855,-0.775181852307205
ADAM7,0.03214740711112496,0.038113537212750966,0.8434642770540325
ADAM8,-0.19758627226853953,0.021296674355599413,-9.277799386390548
ADAM9,0.08136163463064294,0.010101049012029331,8.054770799918844
ADAMTS1,-0.05811632956402546,0.03919168134671275,-1.4828741091736817
ADAMTS10,0.0959241437176499,0.039121736620947575,2.4519398166564956
ADAMTS12,0.015934987772707743,0.011840798172826237,1.3457697310707795
ADAMTS13,-0.03349645502560605,0.022978910545133187,-1.4577042266566649
ADAMTS15,0.011051046544319654,0.011558431662995205,0.95610259821841
ADAMTS16,-0.009935188849110599,0.010332099351301756,-0.9615847187782656
ADAMTS17,-0.0466981722009141,0.009259508372603475,-5.0432669124294
ADAMTS19,0.03449666174444088,0.04108673291971105,0.8396058604088077
ADAMTS20,-0.0011703363555652935,0.002686212524968748,-0.4356827111357875
ADAMTS3,0.011041054383327698,0.0170104061137351,0.6490764717494056
ADAMTS4,-0.015060974035537189,0.003693675631876514,-4.077503153108681
ADAMTS5,0.011494924741902945,0.011596027497343847,0.9912812594257767
ADAMTS6,0.0968446640890952,0.007373617821034773,13.133941362247677
ADAMTS7,0.05013312083424948,0.009803387395983193,5.113856956707725
ADAMTS8,-0.032574732743923196,0.011617869231781474,-2.803847426239985
ADAMTSL1,0.03386511491575872,0.01179701292226999,2.870651675885625
ADAMTSL2,-0.001275201440876117,0.006556455844918855,-0.19449554317739776
ADAMTSL3,0.00561989106227756,0.010464238229126574,0.5370568730588465
ADAMTSL4,-0.07873152067019662,0.008842385817868687,-8.903877561087192
ADAMTSL5,0.00734596566795398,0.009686932703120293,0.7583376382482501
ADARB2-AS1,-0.03935114633720449,0.014456142014834236,-2.7221056833022343
ADD3-AS1,-0.03390394932630736,0.013723590005514085,-2.47048689976055
ADNP2,-0.2329872546319791,0.03857305976422963,-6.040154866014484
ADPGK,-0.03999193902308784,0.04700096683034383,-0.8508748164148199
ADPRM,-0.055259470631658925,0.013548761626884925,-4.078562465960511
ADPRH,-0.015644921378429544,0.026463828535317105,-0.5911813310591372
ARF1,0.05014729020616926,0.04295190888950885,1.167521805262953
ARF3,-0.04929308039094016,0.00640429715769005,-7.696875890861935
ARF4,0.0359922457996209,0.009431765855798843,3.8160665086371
ARF5,0.04683524421204632,0.01276399913127013,3.669323675939941
ARF6,-0.10390116707145447,0.032317441189466084,-3.2150183692550884
ARFGAP2,-0.2739928685454611,0.012275039197275484,-22.321140009579395
ARFGAP3,-0.17972656789542674,0.008146369818068062,-22.062166573484813
ARFGEF1,-0.225035208496418,0.015547951718761882,-14.473624086757715
ARFGEF2,-0.00574077249478,0.00951492043820527,-0.6033442457100398
ARFIP2,-0.17705925068748352,0.022629771432504615,-7.824173178928435
ARFRP1,-0.29190927918678744,0.019975197569252544,-14.613586582798963
ARL1,0.07325610262626503,0.0036597040405973043,20.01694722131378
ARL10,-0.0018036480260921195,0.010075435530991477,-0.17901439799244398
ARL11,0.007688657423972067,0.005051247771959659,1.5221303272140243
ARL13B,0.10148992598935935,0.0907377714684464,1.118497008984312
ARL14,-0.10574104899068049,0.009250987804619344,-11.430244123538921
ARL14EP,-0.03426742407640271,0.010059939323525547,-3.4063251252686033
ARL14EPL,0.013787171076809823,0.014997755157844133,0.9192823147002003
ARL15,-0.09988271750628774,0.02966494533595424,-3.36702853739052
ARL16,0.06230266173544541,0.03451719586242784,1.8049745982773244
ARL17A,0.04386149128120964,0.010431725365233294,4.204624809946646
ARL17B,0.02309662917814359,0.012232855512590509,1.8880815811460931
ARL2,0.18862883545065712,0.02361419103690926,7.987943993331299
ARL2BP,0.1103214700099735,0.006531372229947165,16.891009442722563
ARL3,0.15466727952124915,0.012934639048238945,11.95760306448653
ARL4A,-0.13042734237805087,0.01053871176515728,-12.376023301943334
ARL4C,-0.14575801427606772,0.008886005199098983,-16.403098018764066
ARL4D,-0.10345423538121468,0.016174396189743815,-6.396172949368893
ARL5A,0.07156677439627179,0.045019971809411787,1.5896672414466102
ARL5B,-0.1350626085386275,0.011541160793173527,-11.702688400157772
ARL5C,-0.0025135418898551976,0.012420695374379597,-0.20236724386944774
ARL6,0.03811242508546675,0.03202846900008866,1.189954633340771
ARL6IP1,0.0818915789000143,0.13089438502734335,0.625630953404972
ARL8A,-0.2625765742243735,0.020411760046624386,-12.863984958896152
ARL8B,0.08572887083250702,0.017410187565931597,4.9240635982728875
ARL9,0.25417994416068135,0.011727777851793377,21.673325277201844
ARL6IP5,0.005382905249839531,0.010759938266752577,0.5002728748428154
ARL6IP6,0.11089469048567357,0.03276921170516788,3.3841122418024137
ADPRHL1,0.03753683362706939,0.009883969852900791,3.797748696699324
ADPRS,-0.20185230692193912,0.016964401845415228,-11.898580849550637
ART1,0.008283125486650889,0.019593278164506952,0.42275342681837164
ART4,0.07508014601096491,0.04358698085808849,1.7225360539518122
ART5,-0.006740913064158693,0.01971113645510409,-0.3419850032245691
AEBP1,-0.002330172507620354,0.0046701607058103655,-0.49894910569592976
AEBP2,-0.24037898436116478,0.013105823116724752,-18.341387810614474
AFF1,-0.11981601513043261,0.023515918282461325,-5.095102546762716
AFF2,0.008239086946169927,0.01319331004456641,0.6244897541510555
AFF3,0.0037583238791008,0.01207455295126221,0.31125987804856364
AFF4,0.09208065053525383,0.020882165590393832,4.409535502276285
AFAP1-AS1,-0.032271819088915965,0.011556830601355364,-2.7924454551692732
AFG3L1P,-0.05575680112583559,0.03136526717020187,-1.7776606468318736
AFG3L2,-0.24528799602042772,0.026414158548674783,-9.286231683981999
AGAP2-AS1,-0.09594031402080017,0.016282047450859757,-5.892398625563159
AGPAT4-IT1,-0.1889859949834256,0.03085026656229987,-6.125911249479227
AHSA1,0.10019491672834002,0.021363603201211338,4.689982105764765
AHNAK,0.10729149380485037,0.013080475169559912,8.202415616714951
AHNAK2,-0.059808278196333386,0.011698295373036818,-5.112563522219174
AKNAD1,0.014655973249284582,0.013078937123875096,1.1205783092672468
AKT1S1,-0.008776178078833574,0.01615755554704694,-0.5431624884890194
ALG1,-0.19203393195381313,0.007929938577978989,-24.216320223094918
ALG1L,-0.31086253880099335,0.01460571549836447,-21.28362275958363
ALG1L2,-0.21179075248335977,0.009706036189680266,-21.820519555505236
ALG10,-0.01846935091756574,0.022129628318151597,-0.8345983336022164
ALG10B,-0.16019160522193454,0.015095858275912692,-10.611626201972236
ALG11,0.06433853072271134,0.021389491606051747,3.0079504416321883
ALG12,-0.008195750259885948,0.029360499208095258,-0.2791420609642162
ALG13,0.13332013955921918,0.007889242197378186,16.898979169827637
ALG14,0.15518830898586566,0.008210392718779857,18.901447750592876
ALG2,0.10662705162676467,0.004387581311926783,24.30201152897608
ALG3,-0.08180063296294682,0.015175164175374128,-5.390428203451717
ALG5,0.031444280656752976,0.0036957083819759173,8.508323007872509
ALG6,-0.12852677415731817,0.011685757853539085,-10.998582699400473
ALS2CL,0.08534050789865555,0.05519142055493919,1.5462640214832857
ALX1,-0.12100827460247965,0.020777534950541826,-5.823995718959147
ALX3,-0.011787851035196084,0.023541126224231032,-0.500734371113595
ALX4,-0.00334928711006377,0.012283058798140315,-0.27267532990812193
AMMECR1L,-0.04982766749598344,0.005000566211377215,-9.964405107288902
ANKH,0.0648312531827262,0.014688549575810119,4.413727362808765
ANKHD1-EIF4EBP3,-0.29622538374199925,0.03743382867109061,-7.91330714110919
ANKRD62P1-PARP4P3,-0.008180680928691952,0.005578011403598084,-1.4665945149224726
AAK1,-0.0644826412212045,0.006620980000504115,-9.739138498574963
APIP,0.1867277142474908,0.03355905192132365,5.564153441678212
AMER1,-0.24154832206999544,0.014019593017832193,-17.229339094420112
AMER2,0.02831112789168211,0.008371866410576438,3.3816984771658305
AMER3,0.04433430888623224,0.05523755770862268,0.8026116780921974
APH1A,0.13048614379109136,0.06164227662273707,2.1168287568237036
APH1B,-0.04092204075460337,0.025535192535109094,-1.602574200227331
AQP4-AS1,0.01832602731520927,0.016079941385641873,1.1396824699605543
ARHGAP5-AS1,-0.07126082204138307,0.006969778094167375,-10.224259808359944
ACTR1A,-0.2644933774750391,0.05835036372732906,-4.532848821834517
ACTR1B,-0.05101782868810378,0.035086082350187196,-1.4540759546450641
ACTR2,0.10735394475050652,0.040762129357896505,2.633668712640738
ACTR3,-0.0255071163509899,0.01043670150336929,-2.443982549731389
ACTR3B,-0.01853550068981491,0.009225008863912197,-2.009266436840502
ACTR3C,0.019955584110423974,0.016772490925611786,1.189780587685492
ACTR5,-0.1289947627455459,0.01566875111230093,-8.232612913499985
ACTR6,0.01256247917651443,0.006149569448064286,2.0428225557268487
ACTR8,-0.03674362389935659,0.010817239805851378,-3.396765215418524
ARRDC3-AS1,0.08776652851011901,0.027922673252849216,3.1431993532769416
ARV1,0.014022493720895035,0.011669229647267337,1.2016640467932498
ASH1L-AS1,-0.1913819930528584,0.016690340749717817,-11.466631863468342
AHCTF1,-0.07645396880449029,0.004242830374049598,-18.019567615077264
AHDC1,0.041108817524128316,0.013079979176912707,3.142880960903128
ARID1B,0.00496008001506798,0.014058268740383363,0.3528229618217357
ARID2,-0.13944563798955656,0.014675873710681894,-9.501692419720161
ARID3A,-0.09289052367436623,0.011788525411163455,-7.879740716883988
ARID3B,-0.28259883616701487,0.018642673803088077,-15.158707337367218
ARID3C,0.000831277093140681,0.008244709738806295,0.10082551350813679
ARID4B,-0.03845830101963488,0.051003112290936875,-0.7540383182943293
ARID5A,-0.09908108289752482,0.022248808050769706,-4.453320945168434
ARID5B,-0.16845505537418148,0.005758900814092068,-29.251251378035693
AKNA,0.04616017735773026,0.07548819713876191,0.6114886711743681
PGGHG,-0.03552622035593478,0.0051737177276860785,-6.866671555315739
ATMIN,0.08746189482500366,0.006036363190892935,14.48917039268901
ACLY,-0.10465679402934791,0.00984564537390595,-10.629754582337615
ATPAF2,-0.0848333038523954,0.023749752651481413,-3.571965784119602
ATP5PO,0.02516002317434518,0.011066670531421833,2.2734952760098706
ATP5F1B,-0.07047667679168557,0.01235058743269576,-5.706342080953362
ATP5F1C,0.04095334801835504,0.026781993382131494,1.5291374108724276
ATP5PB,0.01693036710211482,0.003938567939801968,4.298609890925503
ATP5MC1,0.14730081255173788,0.012693884973182789,11.604076518963804
ATP5ME,0.16500640386252208,0.024166955955881416,6.8277694618947296
ATP5MF,0.07213691816547563,0.017834927641149034,4.044699233824765
ATP5MG,0.010524440856816586,0.014329697171555824,0.7344496349655875
ATP5MGL,0.10986366598144315,0.012317667085985272,8.919194293409928
ATP5PD,0.019143444668216603,0.0138805483568112,1.3791562246763036
DMAC2L,0.10626637445321485,0.017430353645816615,6.096627562041427
ABCA1,-0.13420112622878122,0.014333847045636531,-9.362533714885311
ABCA10,0.06847258206203932,0.02062083408727744,3.3205534641435897
ABCA12,-0.11616083543352218,0.007525423892279768,-15.435786355196553
ABCA13,-0.001989041155562088,0.0138589472064575,-0.14352036456530443
ABCA17P,-0.001267480363432938,0.004699038850621709,-0.2697318331950465
ABCA2,0.009367535712581088,0.01075327831716922,0.8711330104443046
ABCA3,0.02731601215940671,0.02333443617971556,1.1706309057148896
ABCA4,0.14907532900026998,0.01409349987581962,10.577594658090588
ABCA5,-0.20326367706991055,0.012668359834227785,-16.04498764873462
ABCA6,-0.0017302692651535168,0.00545451932133274,-0.3172175517623335
ABCA7,-0.09042820405338592,0.015339996642347947,-5.894929846578176
ABCA8,0.0029277227812034567,0.015246381677748076,0.1920273834857772
ABCB1,-0.00468920063584477,0.0051948980523824975,-0.9026549873667293
ABCB10,0.02647677222539402,0.017416848190701002,1.5201816043576808
ABCB11,0.0047267567133530974,0.010635538909886418,0.4444303907307671
ABCB5,0.006167736823984082,0.0012683008113596988,4.862992098358652
ABCB6,-0.28966659499698677,0.02718650968367823,-10.65479159948553
ABCB7,-0.03046296215924471,0.006118972011532673,-4.978444435083204
ABCB8,-0.2815398802789759,0.019003774525734693,-14.81494530982347
ABCC10,0.029114703779983486,0.016205584047058574,1.7965846646093577
ABCC12,-0.008804678606034066,0.0027408874398858665,-3.212345927784872
ABCC13,-0.00434630951747117,0.010344288653751784,-0.4201651426166265
ABCC2,0.015206292540535848,0.013581015246667213,1.1196727390662107
ABCC4,-0.15691280850302425,0.015594728069668894,-10.061913731488094
ABCC5,-0.14627943573403535,0.018989413189268667,-7.703209903121233
ABCC6,0.08292240366316195,0.013663041852596189,6.069102660869432
ABCC8,0.04547051573854377,0.023787204564084216,1.9115535672148174
ABCC9,0.005938955674273938,0.0036130811263572157,1.6437371502537277
ABCC6P1,-0.10010931927117106,0.009893621328131963,-10.118571951658971
ABCD1,-0.038384376193620895,0.013533433624364894,-2.8362629365925027
ABCD2,0.007641950738245473,0.008426456616175056,0.9068996716337826
ABCD4,-0.10750993095576566,0.01696828876602938,-6.3359324230149365
ABCE1,-0.05253366169920337,0.01557780547055121,-3.3723403337212496
ABCF1,-0.18789404544806976,0.010482252009568387,-17.924969298253536
ABCF2,-0.24087028084054563,0.021206719208568744,-11.3582057871177
ABCF2-H2BE1,-0.24087028084054563,0.021206719208568744,-11.3582057871177
ABCF3,-0.2221254167910658,0.02544285141395201,-8.730366466286071
ABCG2,0.17555072030003194,0.03560193830255399,4.930931535473123
ABCG4,0.0010058848766254513,0.00607696984478552,0.16552408557507872
ABCG5,0.2832098682162192,0.016037455416474056,17.659277040003445
ABCG8,-0.013542656836016409,0.007336821061220223,-1.8458480482232265
AGTPBP1,0.08866813573562204,0.008138846226660735,10.89443555834344
AGBL1,0.029410447987466615,0.005895300229145156,4.988795624363181
AGBL2,0.22657596244015865,0.012335666310255336,18.367549570613242
AGBL3,0.12497468430340053,0.015081580199540987,8.286577576745186
AGBL4,0.014072066769784897,0.013446829479890713,1.04649700442987
DMAC2,0.03943644690881465,0.008608001990039612,4.581370561304107
ATP6V0E2-AS1,-0.2752321199438108,0.012846125480887118,-21.425302154592064
ATAD1,-0.16178682010744172,0.016951478730450897,-9.544112503696503
ATAD2,-0.21730359370900088,0.014435968572452171,-15.052927873760847
ATAD2B,-0.2877447406916218,0.015035338733354716,-19.13789544716294
ATAD3A,-0.1102928182656826,0.030825302210156186,-3.577996332809474
ATAD3B,-0.10350718181680474,0.02149962550794625,-4.8143713842154385
ATAD3C,-0.018116561645303175,0.004844485938108659,-3.739625189700949
ATAD5,-0.2538773222182744,0.006565692314878962,-38.66725853767861
ATP5IF1,0.14933955371671415,0.026975554423886286,5.53610692740673
ATP13A1,-0.1963184481768021,0.01718685384141108,-11.42259368633136
ATP13A2,0.07568767637169094,0.03580000705341452,2.1141804876955193
ATP13A3,0.028725858548200645,0.01471897188232907,1.9516212666108566
ATP13A4,-0.016807633401955346,0.009609699615069328,-1.7490279691571908
ATP13A5,0.0022537843433982907,0.0022079647239436903,1.0207519707890809
ATP2A2,-0.08035871439932851,0.05241235940673935,-1.533201620932862
ATP2B1,-0.08123033388883849,0.07014898065324804,-1.1579688419189789
ATP2B3,0.045507624313407824,0.010901277238421887,4.1745222434133495
ATP2B4,-0.15523813563520417,0.011883271986578594,-13.063585164972732
ATP2C2,-0.20934416551202872,0.022147559136661162,-9.452245469592105
ATP2A3,-0.01878676576922933,0.002460748541716487,-7.634573566027468
ATP7A,-0.007421550913436548,0.02796525929598778,-0.26538466298080526
ATP7B,-0.2665681544057854,0.008000462453305613,-33.319093235122345
ATP6V0E2,9.053475221243446e-05,0.02209131740378644,0.004098205215996618
ATP6V1G1,0.1252011044149839,0.013015922513964719,9.619072661246735
ATP6V1G2,0.119613040116473,0.022319361555158682,5.359160467958224
ATP6V1G3,0.06700652492875925,0.005584452379418115,11.9987637777549
ATP6V1F,0.058461286862546036,0.01251363838521159,4.671805678165881
ATP6V0C,-0.03734198028477653,0.01158246133911912,-3.224010785916122
ATP6V0B,0.051816298567185726,0.023006695864322427,2.2522268678980417
ATP6V1E1,-0.01609968585650412,0.012734543800404952,-1.2642530512943981
ATP6V1E2,0.15302099931194046,0.01836458931681428,8.332394298185434
ATP6V1D,0.07254044998706988,0.012132734607335447,5.978903547697478
ATP6V0D1,0.04171298249903943,0.017937497875891564,2.325462714345611
ATP6V0D2,-0.02901373294799292,0.00691575134649002,-4.19531175925207
ATP6V1C1,-0.039246487151366694,0.012620354928987292,-3.109776814693435
ATP6V1H,-0.03592246586270775,0.008251565553621082,-4.353412165154974
ATP6V1B1,-0.03348871254295238,0.011777486120407233,-2.8434516670688663
ATP6V1B2,-0.11492910491491282,0.035838651898222544,-3.206847881479963
ATP6V1A,0.005274691975659884,0.008522632922942374,0.6189040433104606
ATP6V0E1,0.067216565682648,0.018315185939443382,3.669990897438346
ATP6V0A4,-0.011664117009093644,0.02194451352396665,-0.5315277094821311
ATP6AP1,-0.17795217464286983,0.02072824015738732,-8.585011235478648
ATP6AP1L,0.24847429859001702,0.015392835236800042,16.14220478342958
ATP6AP2,-0.002991625173397683,0.03475480746948748,-0.08607802463081231
ATP4A,0.018333918219511247,0.01812266671809494,1.0116567558573142
ATP4B,-0.006621785109496958,0.0051943334707366335,-1.2748093950460002
ATP12A,-0.0067461524572305365,0.017487729707751202,-0.38576490888010434
ATP1A2,0.014357799061993415,0.009086516591105584,1.5801213719290044
ATP1A3,0.11590618177575518,0.037351563268393985,3.103114612443337
ATP1A4,-0.2150509986327056,0.021485411418329655,-10.009163634131813
ATP1B1,-0.060619089727395714,0.00546520669353403,-11.091820150025633
ATP1B2,0.17241072200518381,0.02802030995739823,6.153062627334072
ATP1B3,-0.03327630250464786,0.003803068225375458,-8.74985683470421
ATP8A1,-0.11484056471491222,0.01496443213142423,-7.674234725803948
ATP8A2,-0.005369418283753813,0.005330832955357948,-1.0072381424664758
ATP8B1,-0.03862876624909806,0.006765721978533265,-5.7094817628720165
ATP8B3,0.1125360292733002,0.012285493870494242,9.160073698264187
ATP8B4,-0.01948448652961643,0.0031478338389864594,-6.18980782539972
ATP9A,-0.030378289500018862,0.012433329803597808,-2.443294755297841
ATP9B,-0.053005932335471684,0.0033053810342089486,-16.03625475758718
ATP10A,-0.04293278945792478,0.025523691247348337,-1.682076038370237
ATP10B,-0.0015486518147702633,0.006983955361425625,-0.22174423154591
ATP10D,-0.054227418795111504,0.01534415890241654,-3.5340756792196197
ATP11A,-0.06247619281513872,0.008315431324230233,-7.513283482131602
ATP11B,-0.02509854811863743,0.04623651109062157,-0.5428296280713171
ATP11C,-0.06310029355248048,0.0070170583351470426,-8.992413991547387
ATXN8OS,-0.04620099804009037,0.0048157122434886925,-9.593803720842867
AVL9,-0.2854167011902491,0.009614046095930641,-29.68746959836796
AHI1,-0.061689972729410236,0.007553046461199023,-8.167561664861934
PRXL2C,-0.0886724260761298,0.014866889045683276,-5.964423747540954
ALMS1,-0.023831324495112938,0.008516338720260351,-2.798306323633919
ALMS1P1,-0.06831244065894415,0.014339777159893628,-4.763842554681017
ALYREF,0.12865226838397703,0.01817804948323129,7.077341741348813
AGFG2,-0.13348405714166178,0.011302224052406936,-11.810423906189937
AGAP3,-0.053507035673693526,0.017118816553116693,-3.1256270261247647
AGAP7P,0.11900120885202181,0.015109137433654364,7.876108704058537
ARAP1,0.04606226950376291,0.012565902223485331,3.6656555720825024
ARAP2,-0.11744652836919567,0.013413178685730403,-8.75605485626916
ARAP3,-0.2837731106162975,0.019700430550670417,-14.404411613564484
ASAP2,-0.06721401949982742,0.013153995034842606,-5.109779905024243
ASAP3,-0.09617072699603701,0.01576165599635346,-6.101562362374017
ACAP1,-0.023628311536206592,0.010512182022330315,-2.24770761065729
ACAP2,-0.05673593974068858,0.1152055171603855,-0.49247589125182767
ACAP3,0.02372702096028423,0.015144039924484872,1.5667563661082535
ADAP1,0.06814669333854795,0.02890426629479021,2.357669025171931
ADAP2,0.3074580224635559,0.02036496689848063,15.097398586319061
BTLA,0.009166788763642852,0.007082754528727976,1.2942406413298582
BDP1,-0.18326626823317582,0.044747179795445305,-4.095593712742317
BSPRY,-0.024365341880530966,0.02697806919674218,-0.9031536579894783
BCL10,0.3949884507731509,0.09661826576954759,4.088134346307471
BCL11A,-0.1209031454838505,0.010278017851752865,-11.763274517297232
BCL11B,-0.015766602152368137,0.005452930290428345,-2.891399910254422
BCL2,0.12625343034871017,0.014888461596720656,8.479951372310948
BCL3,-0.004491698674266242,0.016828402172934,-0.26691177380407966
BCL6B,0.0022827440960941914,0.005449866895012257,0.41886235757122237
BCL7B,0.13742303220240615,0.01592680386415951,8.628412415604155
BCL7C,0.04974774636302337,0.033783334132116156,1.4725528915670474
BCL9,-0.11963368549823228,0.046068591010562696,-2.5968600921786913
BCL9L,-0.05608047444295483,0.015346118195752179,-3.6543752451012637
