Gene names  (primary ),log2fc,sem,stat
ACOT1,0.03710999563865869,,
ACOT13,0.3724294479971668,0.18955278818622318,1.9647795823044256
ACOT2,0.3556074145895387,0.3709274345363326,0.9586980672757618
ACOT7,-0.17633833294084766,0.10809342862635019,-1.6313510930474941
ACOT9,0.5361842215192922,0.19368748504176422,2.7682956459663695
ACOX1,,,
ACP1,-0.1347529479533911,0.21423173107485247,-0.6290055505657492
ACP2,0.5959880179201242,,
ACP6,1.1589112463992493,0.5336339147391812,2.1717346187895092
ACSF2,0.5099385591344792,0.44368769339985026,1.1493186913230964
ACSL1,0.2402984050481436,0.44265008671375955,0.5428631152703987
ACSL3,-0.0820454681321543,0.30767902877480524,-0.2666592795058664
ACSL4,0.03899808687124917,0.2443676652279801,0.15958775411168388
ACSM6,-1.1597445709108243,,
ACSS2,0.03639531753736591,,
ACTA1,-0.29677099096695514,0.2683373707454692,-1.1059622077331024
ACTA2,-0.29677099096695514,0.2683373707454692,-1.1059622077331024
ACTB,-0.010327633448881102,0.2838740263002617,-0.036381044026751734
ACTBL2,0.22919748466883405,0.14824266396405208,1.546096640063167
ACTC1,-0.29677099096695514,0.2683373707454692,-1.1059622077331024
ACTG1,-0.010327633448881102,0.2838740263002617,-0.036381044026751734
ACTG2,-0.29677099096695514,0.2683373707454692,-1.1059622077331024
ACTL6A,-0.04799212676049436,0.15416878657069663,-0.3112960011427915
ACTL6B,-0.31697174030239594,0.3141514415099666,-1.0089775134529817
ACTN1,-0.2168693814602669,0.4716676248872137,-0.4597928075138192
ACTN2,-0.45498619356833103,0.4595690242677133,-0.9900279817451043
ACTN3,-0.0648742386508161,0.10080037858892832,-0.6435912201816049
ACTN4,-0.019017899691647244,0.12431787781196126,-0.15297799501060527
ACTR10,-0.1945100826574091,,
ACTR1A,0.35597901865555315,0.2039058376324509,1.745801016728225
ACTR1B,0.16305711563972025,0.31846324590649916,0.512012352243605
ACTR2,-0.31150847092315104,0.3733592436733553,-0.8343397845418921
ACTR3,0.036850023023966116,0.10804708366019587,0.3410552305128206
ACTR3B,0.633170290466154,0.33393097468928823,1.8961112878351525
ACTR5,1.057620625282226,0.47421147881434583,2.230272088576509
ACY1,0.756913982756771,0.4188716037489106,1.8070310233073172
ADA,0.40172419258669834,0.47565769123927837,0.8445657454629741
ADAM10,-0.29305869324912237,0.20973835885542175,-1.397258445466981
ADAM9,-0.3900058564165434,0.25326029433536584,-1.539940784796293
ADAP1,-0.7373229745679843,,
ADAR,0.11409080401437066,0.12473554736700532,0.9146615092703688
ADAT3,,,
ADCY7,,,
ADD1,,,
ADH5,0.32648088872301173,0.29067484588549963,1.1231824608986514
ADK,0.17967770647572934,0.279208448018352,0.6435253222134574
ADPGK,0.052290605786080135,0.5428862306221719,0.09631963906351569
ADRM1,-0.02018669491384273,0.35225762707050784,-0.057306622660585185
ADSL,0.20358260284841023,0.3082955469621937,0.6603488271381863
ADSS2,0.11720232800326968,0.22082388744407347,0.5307502252579115
AFDN,-0.3176588351193139,0.46091904872567424,-0.6891857387920093
AFG3L2,0.5812073928621828,0.4731104583010479,1.228481388784585
AFTPH,,,
AGK,0.5557282929518053,0.5605478932704878,0.9914019829945968
AGL,-0.07092144059046745,,
AGPAT2,0.13793522791627666,0.24333144325977793,0.566861504080336
AGPS,-0.06865586223758413,0.15653132185807855,-0.4386078225278899
AGR2,-0.22850682128513355,0.44522691049430924,-0.5132367696090874
AGR3,-0.5056302409622901,,
AGRN,-0.33887465004697503,0.24157541567067695,-1.40276960346387
AHCY,0.14002092864769367,0.19488892296795748,0.7184653007226844
AHCYL1,-0.25191778508502694,0.30621678239491534,-0.8226779182864602
AHCYL2,-0.08520440755886582,0.48833363413111336,-0.17447990800483995
AHNAK,-0.06798028898868225,0.23357636983219607,-0.2910409517774425
AHR,,,
AHSA1,-0.06935349404958302,0.25887472448881643,-0.2679036904299212
AICDA,1.0031113828097915,,
AIFM1,0.08239070153426198,0.12198774900444208,0.6754014415928093
AIMP1,-0.14780728568845092,0.11480066933176565,-1.2875124034451273
AIMP2,-0.268775202106319,0.27074855766172784,-0.9927114826669756
AIP,-0.23427426344118274,0.10852417555068149,-2.158728801692441
AIRE,,,
AK1,,,
AK2,0.3071052991938785,0.14025562980585946,2.189611209325222
AK3,0.40967558153547756,0.2849990912744794,1.4374627641914957
AK4,0.12088883043633558,0.22987997742749422,0.525878033350968
AK6,,,
AKAP1,-1.4912410374596163,,
AKAP12,0.40473739111694584,0.6583997044108219,0.6147289988216668
AKAP13,,,
AKAP8,1.1062836461676042,1.0308866204128344,1.0731380389092409
AKR1A1,0.04966291389656874,0.23671732549899688,0.20979839051442473
AKR1B1,0.12154393617706205,0.08908969323938146,1.364287290230947
AKR1B10,-0.4124557687378392,,
AKR1B15,0.6269050864558388,,
AKR1C1,-0.24557635829402003,0.13274920488882747,-1.849927150220456
AKR1C2,-0.22050202940158314,0.16852441895578565,-1.3084277683190495
AKR1C3,-0.09431029948538949,0.14367565823851894,-0.6564111182203392
AKR1C4,-0.29956887799941967,0.1446804782552271,-2.0705549332713566
AKR7A2,0.867900388210554,0.2928816689551797,2.9633141306066877
AKR7L,-0.3123996634140376,,
ALB,0.7321541597110937,0.45953929984078923,1.593235137810311
ALCAM,0.31663405371295283,0.16805139018199647,1.8841501600792718
ALDH16A1,-0.2736108602501819,,
ALDH18A1,0.48103941121682325,0.28728213368304667,1.6744494516583672
ALDH1A1,-0.144742286505803,,
ALDH1A2,0.019329317232319454,0.17423184823443627,0.11094020655919948
ALDH1A3,-0.08027748137746116,0.32431267103567796,-0.24753112828153961
ALDH1B1,-0.07919129895628174,0.18068665910218726,-0.4382797233053888
ALDH2,-0.002747133946034097,0.29659561387505284,-0.009262220402191736
ALDH3A1,1.6948816423535327,0.3593411012207619,4.71663730253968
ALDH3A2,-0.13561541111737085,0.7578494531280692,-0.1789476927872813
ALDH3B1,-0.13561541111737085,0.7578494531280692,-0.1789476927872813
ALDH3B2,-0.13561541111737085,0.7578494531280692,-0.1789476927872813
ALDH4A1,-0.13561541111737085,0.7578494531280692,-0.1789476927872813
ALDH5A1,0.2991211711716062,0.16386471208222594,1.8254154135486456
ALDH6A1,-1.4129297859720893,,
ALDH7A1,-0.11158079185382874,0.10491274198017461,-1.0635580554639796
ALDH9A1,0.18775922828766056,0.14747118909603124,1.2731926109675178
ALDOA,0.12403013165380372,0.20751252161143352,0.5976995059895697
ALDOB,0.6142414968764065,0.2252290208901611,2.727186285536257
ALDOC,0.03136834332516969,0.3263210059644199,0.09612725736874539
ALG1,,,
ALG12,,,
ALG5,0.3212328249154197,,
ALMS1,,,
ALYREF,0.602330066245198,0.3577042089952895,1.6838774917885575
AMFR,0.27533387303969903,,
AMIGO2,,,
AMOTL2,0.15568125227081708,,
ANAPC7,0.41482511646971787,0.6592604683444496,0.6292279552442094
ANKHD1,0.7330354572980831,0.5421515754658867,1.3520858196679855
ANKLE2,1.6511107880957816,0.825841895730983,1.999306158516362
ANKRD17,0.25916542599702197,,
ANKRD26,-0.010107625710613632,,
ANKRD36,0.2552207845661556,0.851488976183114,0.29973469029535615
ANLN,1.3755756193014506,0.5708869562291025,2.4095411609814725
ANP32A,0.3081670767070115,0.11385912748998753,2.7065645372533784
ANP32B,0.39311408816596227,0.23847330837217182,1.648461586117853
ANP32C,-0.9161202413457517,0.9512445053232867,-0.9630754619017768
ANP32E,-0.09395447701395554,0.18484700747904675,-0.5082823806309427
ANXA1,-0.005871680207874874,0.09011293447859382,-0.06515912773065538
ANXA10,0.3033760694216383,0.4092964706637592,0.741213499666027
ANXA11,-0.11963020238115263,0.5375276243963744,-0.22255638027067606
ANXA2,-0.13396072663517344,0.2799547494230307,-0.4785084979313912
ANXA2P2,-0.12126391534598469,0.07376819721365124,-1.6438508724128624
ANXA3,-0.4832029388798027,0.22298597081211421,-2.166965648645873
ANXA4,-0.053532002213596996,0.13775471926814978,-0.38860376252804074
ANXA5,-0.30318400541685975,0.24451724339308492,-1.2399289359297347
ANXA6,-0.13904635912810548,0.28325565771783157,-0.4908864318841537
ANXA7,0.02659897863436811,0.0882571541449539,0.30138042510051755
AP1B1,-0.03876610233526989,0.10670926189295792,-0.3632871378508541
AP1G1,0.5863515476215007,0.27978927740483456,2.095689845801678
AP1M2,0.3680998315377444,0.21983309785744612,1.6744513684488218
AP2A1,0.4317481965637775,0.1467014871259869,2.9430389904159124
AP2A2,0.41058948913941506,0.18916330881121562,2.170555652254857
AP2B1,-0.20508156636288888,0.32885373433717274,-0.6236254752473613
AP2M1,-0.23067425733301405,0.11324330299830511,-2.0369792404983675
AP3B1,1.5399249738438385,0.8470078336478867,1.818076424643798
AP3D1,0.46602819991192845,0.2387571247916708,1.9518923270606672
AP3S1,0.16780820429825383,0.21885725837899833,0.7667472650491577
APEH,0.1556186542556972,0.43922420573283155,0.3543034564683257
APEX1,-0.05301998282087084,0.16231717467423862,-0.32664431799825827
API5,0.3818600796312204,0.1796320801850025,2.125789999414046
APIP,,,
APLP2,0.04130126582228755,,
APMAP,0.07938124673949076,0.2731553640553512,0.29060841259337394
APOBEC3C,0.38848476737674886,0.22569301362330685,1.7212972663174668
APOL1,,,
APOL2,0.9031197709783605,0.7373894389938893,1.2247527876322684
APPL1,0.7619664331775944,0.644158018807355,1.1828874452084897
APPL2,-0.5396226996569418,,
APRT,0.3887451907456807,0.11806086877434908,3.292752245358225
AQP10,0.14381241936592204,,
AQR,0.9466563507420425,0.4642677482514852,2.039031042555332
ARAP1,,,
ARCN1,0.20888386888782406,0.15639561077584418,1.3356120919992396
ARF1,0.8310670009230172,0.34924440842330834,2.379614335630842
ARF3,0.6713458404017203,0.30386134155882266,2.2093822035988033
ARF4,0.5051562085957428,0.3247375069548425,1.5555831949710357
ARF5,0.6401140180229099,0.28778367463721033,2.2242888476209046
ARF6,1.0167159229332974,0.697619419013976,1.457407714324146
ARFGAP1,0.5151622310759016,0.3239196720450308,1.5904011875026984
ARFGAP2,0.33028795401057565,,
ARFGEF1,0.5734854306894128,,
ARFGEF3,0.27596553635254395,,
ARFIP1,-0.0704783189435183,0.23439977046821428,-0.30067571654501896
ARFIP2,-1.5122419467952,,
ARHGAP1,0.18295058931655817,0.24322664622961315,0.7521815234990635
ARHGAP17,1.1345656845829168,0.7241879816089176,1.5666728990203196
ARHGAP18,0.7015484017082905,0.4499154500069893,1.559289421373265
ARHGAP20,,,
ARHGAP30,,,
ARHGDIA,0.03885843358601093,0.18285168446540373,0.21251340232177682
ARHGDIB,0.008282110847154911,0.22015611494131573,0.03761926326399142
ARHGEF1,-0.2507284930132698,0.13874416730114683,-1.8071281689922063
ARHGEF2,1.828639989466211,,
ARHGEF6,-0.19775944377719057,0.4350330931563363,-0.4545848278860074
ARIH2,0.6807236976199036,,
ARL1,1.3853367565428876,0.5436305686602529,2.5483054787683708
ARL2BP,,,
ARL3,,,
ARL6IP1,-0.08919464127051313,0.6204948503884711,-0.14374759309391746
ARL6IP4,-0.30209182213193486,0.36613875376339294,-0.82507469921404
ARL6IP5,0.14611728006552482,0.19443204622203591,0.7515082153621065
ARL8A,0.42959583524247336,,
ARL8B,5.812465733612271e-06,0.05897538861221667,9.8557480847328e-05
ARMC1,0.9944217964361108,0.7790857538998317,1.2763958158115227
ARMC6,0.09775020256089206,0.2978551772842216,0.3281803037709703
ARMC8,0.4990257704058081,0.8311508573868122,0.6004033635660015
ARPC1A,-0.05691137665985124,0.2526318754942656,-0.2252739348449442
ARPC1B,-0.3705465183410581,0.23122189889331202,-1.6025580626860598
ARPC2,0.06692887062399677,0.10374186395352307,0.6451481405229164
ARPC3,0.15085521298104254,0.21599079646959832,0.6984335233111476
ARPC4,-0.005595880284115395,0.15294199953359633,-0.036588251109442076
ARPC5,-0.2351230028263771,0.1984631444555237,-1.184718721813203
ARPC5L,-0.31788440085162506,0.40012297484238724,-0.7944667535695573
ARPP19,-0.3817705590033107,,
ARSJ,-0.39722198094099426,0.2544199352365788,-1.5612848127314685
ASAH1,0.31447156717969094,0.16246248551551573,1.9356565066810936
ASCC2,1.2844220051885813,,
ASCC3,0.13215652884369788,,
ASF1B,0.2003633549320547,0.4513905674558972,0.44388024335849924
ASH1L,0.2003633549320547,0.4513905674558972,0.44388024335849924
ASH2L,,,
ASL,0.09651438662514522,0.3788497336145526,0.25475637980345106
ASNS,-0.030330000203690588,0.3472600311204911,-0.08734089006968611
ASPH,0.6287650966330709,0.3479656786489371,1.806974466776169
ATAD1,-0.7246353518691215,,
ATAD2,0.9614928131442682,1.1513759836723128,0.8350815257389577
ATAD3A,-0.0691001603706134,0.5090865731961386,-0.13573361390537164
ATAD3B,-0.0691001603706134,0.5090865731961386,-0.13573361390537164
ATAD3C,0.8621766760874685,0.6050338103335126,1.4250057787881494
ATG12,,,
ATG3,0.06718886390115841,0.14615505180520624,0.45970948709119513
ATG5,,,
ATIC,0.4903803690783839,0.25874347684904425,1.8952376115919665
ATL2,0.19471420507552395,0.2728840061038027,0.7135420204929722
ATL3,0.36069839419608485,0.23379766473633054,1.5427801411227475
ATMIN,0.5616809514921144,0.41235935991238915,1.3621151987709228
ATOX1,0.21091565733429363,0.28984459308509797,0.727685326434118
ATP12A,0.35366189874428144,0.27621061870701835,1.2804065984132822
ATP13A3,-0.3332554097942442,0.2111839487642648,-1.578033802967868
ATP1A1,-0.22538821192573621,0.3399198304949771,-0.6630628510185337
ATP1A2,-0.268585690897055,0.08607794456652713,-3.120261435720888
ATP1A3,-0.25998938903434166,0.10822784593739881,-2.4022411864754734
ATP1A4,-0.08834360263800534,0.15077748625180273,-0.5859203839654746
ATP1B1,-0.14070028077242824,0.20926828364210248,-0.6723440280757427
ATP1B3,-0.3293111580758712,0.23935800888101275,-1.3758100663327921
ATP1B4,-0.709912876878299,1.0759700983846738,-0.6597886669379315
ATP2A1,-0.2770437408603854,0.25363070263310716,-1.0923115300482635
ATP2A2,-0.10627799219414413,0.0855788548419539,-1.241872100186631
ATP2A3,-0.19365084824268308,0.20067319130298594,-0.9650060727359431
ATP2B1,,,
ATP2B3,,,
ATP2B4,,,
ATP2C1,0.2615892430613904,0.6047719323243806,0.4325419700877953
ATP4A,-0.5711819423919451,0.3969813537176844,-1.4388130249516566
ATP5F1A,-0.11316272607617961,0.12133081732985719,-0.9326791706061675
ATP5F1B,1.6927662618081776,0.637750474892933,2.6542767562695473
ATP5F1C,0.032135798582892505,0.11860355137379792,0.2709514024720173
ATP5F1D,0.4197939439503351,0.23476330575763918,1.7881582583596543
ATP5F1E,0.18413552610145345,0.26066285592158933,0.7064126012524152
ATP5F1EP2,-0.5037555389713084,0.23520660206522573,-2.1417576485867973
ATP5IF1,0.16293617964150897,,
ATP5ME,0.23417394881366604,0.19051962802816103,1.2291329310125065
ATP5MF,0.018966113718562383,0.35219960596612687,0.05385046830627763
ATP5MG,-0.22291658033245199,0.21008862529700972,-1.0610597314219508
ATP5PB,0.3189196568183803,0.3515076751940697,0.9072907345260744
ATP5PD,0.23830571373886045,0.2190439911774989,1.0879354072112077
ATP5PF,0.8073115099635153,0.44376223558600564,1.8192433813062718
ATP5PO,0.04043959485659698,0.09262777986496061,0.4365817135588558
ATP6AP2,-0.18484517030610448,,
ATP6V1A,0.14072201182002786,0.3224703147137553,0.43638749180662245
ATP6V1B1,0.06787695432865348,0.31686447858046557,0.21421446364937555
ATP6V1B2,0.3255569589645617,0.40681581190927213,0.8002564045793954
ATP6V1C1,0.5680057182390499,0.4360880983697492,1.302502224579059
ATP6V1E1,-0.01605982213591517,0.4838772801707971,-0.03318986609630945
ATP6V1F,-0.40658479509555434,,
ATP6V1G1,0.6752687863720865,0.3218853672913143,2.0978548731634374
ATP9B,,,
ATPAF1,-0.7583529953754002,,
ATR,-0.8811216596097893,0.5279822168680449,-1.6688472290535539
ATRX,,,
ATXN10,-0.11192074979832967,0.24119363647063333,-0.4640286179853532
ATXN2,0.12176119554096232,0.6001323713607774,0.20289056440143935
ATXN2L,-0.06655599905248621,0.19175899457143286,-0.34708149780005854
AURKA,,,
B2M,0.3408548493340824,0.22144275927113016,1.5392458550281447
B4GALT2,-0.5174042561596686,1.1177672621636185,-0.46289086617025205
BAAT,0.028427379484782023,0.3957502204794918,0.07183162008182674
BAD,0.8154180162416367,1.0184456235690402,0.8006495362846042
BAG2,0.19031295492606048,0.3764342157055259,0.505567631702579
BAG3,-0.2665032230292894,0.4286809876960152,-0.6216819282367411
BAG5,,,
BAG6,-0.3764361967659262,0.30468046923239195,-1.2355114120518282
BAIAP2,-0.6947657692244604,,
BAIAP2L1,-0.05377453621557393,0.17716531716683392,-0.303527445865351
BANF1,0.4339133126856396,0.3042412334747992,1.4262146775104412
BAX,-0.7772881799057885,0.6224432632096528,-1.2487695278404523
BAZ1A,0.60022794844188,0.4373608490459871,1.372386096632001
BCAP31,-0.09217441399409054,0.2056771784161181,-0.4481509066971292
BCAR1,,,
BCAS2,-0.012864512493770519,0.15210063041844477,-0.08457895577670453
BCAT2,0.09731039582877443,0.26395796763713203,0.3686586796370127
BCCIP,0.28391686931076165,0.30249063601058435,0.9385972176038773
BCL10,0.450807364037928,1.3883654971974455,0.3247036640912841
BCL11B,0.2230323340951479,0.9341820411652827,0.23874611613914262
BCL2L1,0.6090537267101972,0.3999231732149617,1.5229268207042013
BCLAF1,0.31811819720909185,0.5472901357843267,0.5812606082387975
BCOR,0.1313835929874756,0.38207390623826076,0.3438695782211962
BDH1,-0.6273617910444571,0.3103366825443326,-2.0215521603857978
BECN1,1.5014428444587509,,
BHLHE22,-1.6422215447187227,0.9889615572298787,-1.6605514468314135
BICD2,1.7134994188292367,0.9350886395754295,1.8324459803160897
BID,0.1315740446717939,0.15055696156452103,0.8739153826202051
BIN1,0.4364155110356478,,
BIRC6,-0.47939985353108483,,
BLMH,0.39310054843059916,0.2915401420203037,1.3483582250681023
BLVRA,-0.023896661060053503,0.17270844267256102,-0.13836417427119835
BLVRB,-0.13497809698151286,0.46506892201296324,-0.2902324593036352
BOD1L1,0.7440620375714886,0.1575120105118177,4.723843186013194
BOLA2; BOLA2B,-0.6536969492943996,0.5533248568399168,-1.181398126640679
BOP1,0.018090459029274086,0.34756047126746115,0.052049817297412926
BPNT1,-0.2332283232369825,0.2169713423946997,-1.0749268574497235
BPNT2,0.6898688547366412,1.199541700158333,0.5751103564349469
BRAT1,0.27826465067472483,0.4284189298579973,0.6495153021528665
BRCA1,-0.5475923198053536,,
BRI3BP,0.7757562664961135,0.5496057259183551,1.4114777738166313
BRIX1,-0.12314241539340998,0.14805994176429077,-0.8317064962071299
BRK1,-0.10162188029617525,0.30535932006207095,-0.3327944281363948
BRMS1,-0.1541862709434163,,
BROX,1.5542664099139927,0.7583492477391046,2.0495390673199534
BRWD3,0.1833994542812647,0.34952192914939956,0.5247151580090773
BSG,-0.5507160097646562,0.6827049726364436,-0.806667640983956
BSPRY,1.9490791265075487,,
BTF3,0.01785522445108967,0.18081158178247164,0.09875044659788824
BTF3L4,1.0755693575049108,0.321662631322805,3.3437808833489324
BUB3,0.058957444843343865,0.15784802887600796,0.373507640628543
BUD31,-0.31545242577345434,0.16597653104742807,-1.9005845210930048
BZW1,0.6537398159276009,0.2908360890265419,2.247794687776661
BZW2,0.5600445684604978,0.4024053695522759,1.3917422848597034
C11orf68,-0.20371430365069187,0.5634291437411612,-0.3615615306975992
C12orf29,-0.5865077582048173,0.31464243246310747,-1.8640453342973269
C12orf57,0.712653131911015,,
C16orf96,,,
C17orf75,0.8378557121003745,0.46489788471349014,1.802236017091652
C18orf25,-0.4845786253965265,,
C1QBP,0.5580175449179343,0.5918754714568515,0.9427955234306656
C1orf50,-0.3402428862027982,0.3674637540732922,-0.9259223050742994
C2orf69,1.348480125746729,1.3362860089390514,1.0091253793919157
C3,0.029969420215735454,,
C6orf132,0.9631243435687971,,
C7orf50,-0.2990674502420312,0.4347649795129892,-0.6878830272324088
C8orf33,0.9231469059335389,0.5591774943509185,1.6509013958172771
C8orf82,,,
CA2,2.665420118796682,,
CAB39,0.17442749629847398,0.5622192198394887,0.31024819170762663
CACYBP,-0.07306715239372252,0.10479011451574126,-0.6972714242310194
CAD,0.1699804551170807,0.11172911722647767,1.5213621957875685
CALB1,1.0802261055263287,0.3039360091894084,3.554123476212218
CALB2,-0.023258191009894347,0.2524500588603906,-0.09212986962604172
CALD1,1.3337096080117519,,
CALR,0.7081237370222127,0.5468115703000997,1.295005035525459
CALU,-0.6323417004206,0.5758763563675505,-1.0980511587751498
CAMK2B,-1.3928732439345524,,
CAMK2D,0.6601160182102035,0.8092714213350044,0.8156917454483336
CAMK2G,0.7512868706129474,0.7331531349092544,1.0247338991545574
CAND1,-0.12547714543801547,0.10870635573964792,-1.1542760732273434
CAND2,-0.05127777552416646,0.3257455801222951,-0.15741664247574802
CANX,0.0142227726094859,0.11350667180341056,0.1253034062536802
CAP1,2.4112505787428375,0.8724370944098503,2.7638102439625167
CAP2,-0.8424908080283302,,
CAPG,0.10028457103873478,0.15898035222636445,0.6307985209137317
CAPN1,0.14857793869132152,0.14038893809116912,1.0583308108993206
CAPN2,1.2871232228388187,0.6821479906516941,1.8868680117479464
CAPN5,0.034783146699560064,,
CAPNS1,0.14032711248880858,0.21128732107257173,0.6641530205241698
CAPNS2,-0.10360858666457773,,
CAPRIN1,0.03557956499232162,0.18955283687383953,0.1877026246565873
CAPS,0.14545419246656976,0.29185027020467624,0.4983863553203563
CAPZA1,-0.06923460880720711,0.06456107531826678,-1.0723893377844345
CAPZA2,-0.11399214192420715,0.14788940561579955,-0.7707931575595498
CAPZB,0.23333107870823255,0.19395644975871712,1.2030075772086861
CARHSP1,-0.07881366042904858,0.8052619862025505,-0.09787331549166695
CARM1,-0.13884770601704233,,
CARS1,0.05162862862807316,0.20989575650821143,0.24597271277398775
CASK,-0.7736847114049219,0.20611254067914442,-3.753700327285362
CASP10,0.14102899412566927,0.3644029632235312,0.3870138510349039
CASP3,0.7908010357961217,0.6253805909663781,1.2645116385433794
CASP8,,,
CASQ1,-0.3159651099323213,,
CAST,-0.18414088164552211,0.21501105362410042,-0.856425186248573
CAT,0.4174328290398748,0.23247308041782225,1.7956179196732183
CAV1,-0.0820804141544258,0.43048035604858803,-0.19067168339073162
CBFB,0.3371808991083505,0.18987018866406355,1.7758496027247495
CBLL1,,,
CBR1,0.012287060579961206,0.2874683979340549,0.04274230026070502
CBR3,-0.5100197387578156,0.3137409194964803,-1.6256079684356801
CBS,-0.1338769399500208,0.25387690346578007,-0.5273301277997745
CBWD1,-0.015595618040880055,0.2025721518084927,-0.07698796651784502
CBWD2,-0.04683962992590196,0.2588420438851343,-0.18095835291227982
CBWD5,-0.04683962992590196,0.2588420438851343,-0.18095835291227982
CBWD6,-0.04683962992590196,0.2588420438851343,-0.18095835291227982
CBX1,0.13677638313935603,0.10049844770068017,1.3609800575897884
CBX3,-0.021764278405083104,0.13449446390741104,-0.16182285703645105
CBX5,0.13926879266018588,0.13194580685150017,1.0554999509527987
CCAR1,-0.8770676744032677,0.8671851787009415,-1.0113960615852895
CCDC115,1.14283291974019,,
CCDC125,1.240350677503887,0.8962051539760335,1.384003062246456
CCDC170,,,
CCDC172,,,
CCDC18,-0.8680263590012665,0.858958411241651,-1.0105569113020356
CCDC43,0.44773541185655574,,
CCDC47,0.7725332698421497,0.3282157651567282,2.3537360232323175
CCDC50,-0.18599175356845876,0.9236699038152638,-0.2013617124474996
CCDC58,0.038841350170326194,0.37348676135234826,0.10399659155169673
CCDC6,-0.09052404595466257,0.2032372254945107,-0.445410754522958
CCDC85C,1.2209031670685278,1.0202320590730118,1.1966916312920481
CCDC86,-0.124128516136782,0.20062762954589236,-0.618701005528196
CCDC88A,,,
CCNB1,-0.08409791845561188,0.5344360095151878,-0.1573582561023556
CCNH,3.230785523635845,0.9936417871505305,3.2514589919781636
CCNK,-1.316051101562266,,
CCT2,-0.02085127435459455,0.06021141846819016,-0.346300998798265
CCT3,-0.022352991642932807,0.06895615123413203,-0.3241624023799705
CCT4,-0.11353988879562849,0.08833272528792127,-1.285366079508407
CCT5,-0.034536080221901244,0.053973523090139384,-0.6398707782003351
CCT6A,-0.03254406580245828,0.1869387567468636,-0.17408945244311566
CCT6B,-0.07518567745609417,0.17102872200083447,-0.4396084855017938
CCT7,0.18470247961864672,0.21619344650829275,0.8543389385836998
CCT8,0.34598612204111134,0.527444584795684,0.6559667726518338
CD151,-0.1803227931716549,0.24112518763434254,-0.7478388920742189
CD276,0.27965287739958455,0.27506476752407955,1.0166801074408898
CD2AP,-0.0913331656421903,0.11466898525476456,-0.7964940601791481
CD2BP2,0.8730844525013914,0.2609788185525182,3.3454226566885
CD44,-0.00043112769174413756,0.40012664307250767,-0.0010774780915201695
CD46,-0.370702108210768,0.28405820311045676,-1.3050216615875005
CD59,0.30517342580299456,0.237196306672759,1.2865859088776548
CD63,-0.0077478444121723555,0.50439575160449,-0.015360645658743859
CD9,-0.4018452057304245,0.24964107861934529,-1.6096918341839135
CD99,0.14433146564795507,,
CDC27,0.622920448613062,,
CDC37,0.15980416985010137,0.1687860645130815,0.9467853303595214
CDC42,0.3979830589459006,0.31789336221107106,1.2519388771686668
CDC5L,0.1367812788905951,0.24375396258807092,0.5611448422758443
CDC73,-0.4690808221788636,0.39373276387841966,-1.1913685250834511
