Approved symbol,log2fc,sem,stat
HTR2C,-0.00012680431137424009,0.008603209187937801,-0.014739187273514991
HTR3B,0.010346676266884902,0.007619288339785086,1.3579583558819284
HTR3C,0.00028426164132788756,0.01728872381300461,0.016442025704295503
HTR3D,0.06024260521903324,0.010078539474972217,5.977315003689988
HTR3E,0.0146702908650993,0.02645545563957195,0.554527998495537
HTR5A,0.1914425059819571,0.023818105463043807,8.037688231710934
HTR6,0.08479076154566023,0.05364172628951216,1.5806866670925581
HTR7P1,0.029212464936417604,0.016455024329190836,1.7752915068375414
MTR,-0.12122409211325724,0.014563259627675284,-8.323966969790822
OPLAH,-0.060770171367784176,0.030641954913782597,-1.9832341486949339
PFKFB2,0.046338861620054406,0.029918775720759214,1.5488221193456815
PFKFB3,-0.07833934508763152,0.01887590746519731,-4.150229345639179
PFKFB4,-0.03747030126552131,0.02703743078378384,-1.385867672308375
PGLS,0.044426098369165334,0.007408289299011481,5.996809327504704
PTS,0.03618699137679604,0.00809912474733414,4.4680125946581
DHCR7,-0.06272112261020624,0.006337080250080104,-9.897479617590989
AKAP10,-0.051981139407185406,0.016802385976151153,-3.093676069634754
AKAP11,-0.03829757676813328,0.009307906552104513,-4.114520977810442
AKAP14,0.035622809957435386,0.006969568441753219,5.111193075316776
AKAP17A,-0.025993087358271882,0.011422633428449605,-2.2755774770406796
AKAP3,0.0002200425477734136,0.00677591268560283,0.03247423011234348
AKAP4,0.02012010092597105,0.0061210126312923815,3.2870543058694723
AKAP5,-0.030826549394631364,0.009130680312982718,-3.3761503346908066
AKAP6,-0.0032533764663269515,0.003897101109193986,-0.8348196198070488
AKAP8,-0.01978238443421443,0.02228034853525429,-0.8878848732062102
AKAP8L,-0.011047244838856773,0.026574187421589558,-0.41571336363352757
AKAP9,-0.10315746830155126,0.011605868007675593,-8.888388893732689
AKIP1,0.025012777934194652,0.016516808158541594,1.5143832690978738
A1BG-AS1,0.018060092811347683,0.00796032869081848,2.268762197241726
TNIP2P1,0.02179095941073461,0.020910293365188876,1.0421163888122131
A2M-AS1,0.030293121639076936,0.026742484143011152,1.132771416338063
AAR2,-0.02980240429279135,0.005554382542207279,-5.365565671130035
ABI3,0.004180955423528587,0.026073495190894615,0.16035270273195518
ABO,0.027830523152566844,0.017605308905484663,1.5808028874686018
ABRACL,0.026187842215233736,0.011882235597605303,2.2039490801303017
SDHAF3,0.05323409176374394,0.010256414624601693,5.190321736413935
ACTR3BP2,0.10361121293659137,0.011707485564598382,8.849997069387435
ACTR3BP5,0.01650901391725501,0.030219284455147526,0.5463072410519264
ACVR2B-AS1,0.059674106017239215,0.01572954477708229,3.7937592513283342
ADAM10,-0.035787730761760894,0.010694258256909037,-3.3464434748095027
ADAM11,-0.004865042322412805,0.01702493022993261,-0.28575989779149086
ADAM18,-0.0032396703713706287,0.0059904099003683965,-0.5408094646697543
ADAM19,-0.025155937004059048,0.010262949606991542,-2.451141043011825
ADAM2,0.007820783324429481,0.005264957055303017,1.4854410477198787
ADAM20,-0.0017493191755617588,0.006536973085880224,-0.26760385159612565
ADAM21,0.030091072464922597,0.018991579635407946,1.5844428448079553
ADAM23,-0.009032882759060001,0.008246113221745403,-1.0954109549745024
ADAM30,0.0078055883987104835,0.005603870950058819,1.3928922468545701
ADAM32,0.1676936997951941,0.019212437372347735,8.728392787713336
ADAM33,0.12322645768590501,0.019876648481179197,6.1995591360679185
ADAM5,0.005379382232498564,0.00886740661323143,0.6066466180170155
ADAM6,-0.0014728280555984519,0.008280183519324892,-0.1778738420665507
ADAM7,0.08935910878291331,0.02468541539174838,3.619915134698664
ADAM8,-0.06212450916658563,0.016585521957600567,-3.7457072092998636
ADAM9,-0.001882457931439152,0.014444112467363972,-0.13032700594740645
ADAMTS1,-0.08199626650757308,0.018615677106058392,-4.404688910342549
ADAMTS10,0.03450086537761088,0.04267825387867114,0.8083944923260558
ADAMTS12,0.0025784578451166773,0.008316348624829436,0.3100468680952586
ADAMTS13,0.05583418456737599,0.022346125381423103,2.498606967174379
ADAMTS15,0.04050350538172509,0.006076601105653665,6.665486951914724
ADAMTS16,0.0007852427204491086,0.01347199433958452,0.05828704352568231
ADAMTS17,-0.0437540073283591,0.016892833458820644,-2.5900928600887148
ADAMTS19,-0.034832117938732754,0.06770633722095297,-0.5144587547995924
ADAMTS20,-0.00617204450704989,0.005516228966487248,-1.1188883827243066
ADAMTS3,-0.06251527115183153,0.010637853271498524,-5.876681089343995
ADAMTS4,-0.017616278063527613,0.006392750459780119,-2.75566490110323
ADAMTS5,-0.011334907827290408,0.027469856412999944,-0.4126307635858712
ADAMTS6,0.0053600803539488595,0.008539877458607932,0.6276530758115345
ADAMTS7,0.011745666416532075,0.013508017322449046,0.8695329696543911
ADAMTS8,-0.041509072102972056,0.015382561442244794,-2.698449946637404
ADAMTSL1,-0.014405124759238053,0.023484701220713923,-0.6133833521600214
ADAMTSL2,-0.02622497497332743,0.007745080838272386,-3.386016946877621
ADAMTSL3,-0.029418675009345918,0.013789812667890448,-2.1333629192691825
ADAMTSL4,-0.025179541367026825,0.011814655763537978,-2.131212442493258
ADAMTSL5,-0.0065419430937110334,0.008851464768777293,-0.7390802838403786
ADARB2-AS1,-0.015273456468510194,0.008575191935846476,-1.7811212370259928
ADD3-AS1,0.0005938875925486364,0.021625346197585122,0.027462570408003695
ADNP2,-0.1412928575028718,0.015980372259358687,-8.8416499446767
ADPGK,-0.030024945706914608,0.025970693715500665,-1.1561087291632166
ADPRM,-0.04235213111744773,0.019818749698881075,-2.136972904998081
ADPRH,0.03312556451384863,0.04114586206574619,0.8050764487791728
ARF1,0.04035801023971386,0.04910228426965175,0.8219171641401133
ARF3,-0.00947820962713708,0.01752159256012385,-0.5409445285645932
ARF4,-0.015549046347963724,0.009836294198323155,-1.5807829691200628
ARF5,0.04086986166018036,0.011095426712932415,3.6834871445317177
ARF6,-0.012797944842434905,0.052125712385630366,-0.2455207661768657
ARFGAP2,-0.07608283697734697,0.003829523481587985,-19.867442344497068
ARFGAP3,-0.08126668125911385,0.019844613456605063,-4.095150627993972
ARFGEF1,-0.1067456829681328,0.014746710373458038,-7.238609850252414
ARFGEF2,-0.029945446651438168,0.010305465573751602,-2.905782998073403
ARFIP2,-0.021619455837175394,0.03326877332881897,-0.6498422897500585
ARFRP1,-0.10135434446940916,0.02553009090359435,-3.969995439974701
ARL1,0.03407519499372924,0.003762985751903133,9.055361152110578
ARL10,0.0233291780207443,0.010179722448944535,2.291730264528297
ARL11,-0.0007363772688053771,0.006087296716099584,-0.12096950471591411
ARL13B,-0.0625724370555445,0.05205605217958866,-1.202020407534464
ARL14,-0.042123392175008156,0.02360770669105942,-1.7843068251504874
ARL14EP,-0.05568468459937437,0.017529667405047047,-3.176596755243738
ARL14EPL,-0.008599625365478314,0.007448010006374612,-1.1546205440269355
ARL15,-0.05416839440401233,0.010179804773761781,-5.3211624002485935
ARL16,0.08097581747231164,0.04228619621688839,1.9149468317505294
ARL17A,0.004453565567453133,0.014751644050563955,0.30190299821414635
ARL17B,0.010563817172698275,0.0077450503092539235,1.3639442935672657
ARL2,0.1195849707867489,0.009584844436712129,12.476464440957574
ARL2BP,0.03114527165022718,0.013013776145305451,2.393253987349585
ARL3,0.10328326973685709,0.01928132733747058,5.356647285176286
ARL4A,-0.1283277317156548,0.010501994766102828,-12.219367327229758
ARL4C,-0.030501093236488863,0.011615863022726144,-2.6258137838586975
ARL4D,-0.14963985115727851,0.024687440900498313,-6.061375569885741
ARL5A,-0.02915997292508976,0.03221431504466134,-0.9051868054516419
ARL5B,-0.14932067602297838,0.02653740744164706,-5.626799692144709
ARL5C,0.04135329297716783,0.014157828262053982,2.9208782739654735
ARL6,-0.07334478119497767,0.021820345540687135,-3.361302462338
ARL6IP1,-0.08984482446455555,0.05813621930079349,-1.545419112992256
ARL8A,-0.031172241373128795,0.005105867006278659,-6.105180831149038
ARL8B,-0.0024312724807753483,0.013701470999000256,-0.17744609180669352
ARL9,0.029463615079525773,0.021670052046904992,1.3596467150033398
ARL6IP5,0.0037068226664374038,0.006338443973630104,0.5848158762401211
ARL6IP6,0.03508857769671758,0.02221059392463184,1.5798126702863127
ADPRHL1,0.03405346600477799,0.007796282771882672,4.367910580102605
ADPRS,0.013856760054489214,0.04302370730712747,0.3220726646258504
ART1,0.019354539631458945,0.01780979249238705,1.0867358302873102
ART4,0.07301080824891049,0.01662020560916361,4.3928944061110595
ART5,-0.005729690682817257,0.028908164317866823,-0.19820320030753372
AEBP1,-0.002617729641801958,0.004612057892236319,-0.5675838645062323
AEBP2,-0.0800727682830118,0.012254322286553414,-6.534246971036098
AFF1,-0.03026280466332576,0.018618789901639426,-1.6253905234013653
AFF2,0.010647656482470236,0.007295087224186107,1.4595653424360757
AFF3,-0.04712793277878857,0.013929221648678271,-3.3833859470001677
AFF4,-0.016505378623873135,0.04062055076708417,-0.4063307442214163
AFAP1-AS1,-0.003108424363850837,0.01183066010313552,-0.2627431045058086
AFG3L1P,0.011969280138426797,0.03446147426911531,0.34732350812843127
AFG3L2,-0.05048902526014132,0.07293964917050813,-0.6922027434230609
AGAP2-AS1,0.00834745516426949,0.027208812042940622,0.30679234180072384
AGPAT4-IT1,-0.04841589298695537,0.01670412276754065,-2.8984397241761677
AHSA1,0.11667897108005132,0.061705551139173025,1.8908990994487542
AHNAK,0.07840972694617676,0.01117084192425677,7.0191421092366415
AHNAK2,0.0650926036985231,0.019435041047772737,3.3492393218270426
AKNAD1,0.009112910299478472,0.01040548670953008,0.8757793415979498
AKT1S1,0.012009126963682615,0.01692612472369711,0.7095024501898806
ALG1,-0.110265325666004,0.0067697200272046265,-16.28801859203845
ALG1L,-0.13168634475337937,0.0312105465876915,-4.219289924429344
ALG1L2,-0.05547197902589085,0.011060726432272022,-5.01522023581015
ALG10,-0.024281327792215368,0.02746503371572693,-0.8840814849723444
ALG10B,-0.08606978994386916,0.028049790345253373,-3.0684646439232304
ALG11,-0.07393260026772408,0.024763856384332747,-2.9855043221175652
ALG12,0.004494430318856768,0.016683674609315243,0.2693909120205045
ALG13,0.023761570155004907,0.011599357232668611,2.048524731015478
ALG14,0.04544316342874888,0.007054821923430994,6.441433096676714
ALG2,0.015166779451907697,0.006903428629052645,2.196992287003484
ALG3,0.003175666458969051,0.009196685749364284,0.3453055313093162
ALG5,0.007974161929156232,0.004371336836322337,1.8241929706485394
ALG6,-0.05131697483774067,0.013357120025780779,-3.8419191216888824
ALS2CL,-0.06529665788950867,0.029685872584521537,-2.1995869484245816
ALX1,-0.028937232384581346,0.015388329152324444,-1.8804661700526668
ALX3,0.0497166797530153,0.03319282577731453,1.4978140182025093
ALX4,0.048321637141574225,0.005836860238524365,8.278703817960624
AMMECR1L,-0.03169741143902982,0.00701991767115394,-4.515353729756687
ANKH,0.014088610362731124,0.025823809616240232,0.5455666910536312
ANKHD1-EIF4EBP3,-0.029597029016367404,0.026759523263650102,-1.106037231110606
ANKRD62P1-PARP4P3,-0.014955667912581738,0.006052275116541686,-2.4710819691104056
AAK1,-0.037402520540234185,0.014510813952806756,-2.5775618557220628
APIP,0.0835274348316859,0.034261442572708516,2.4379427297734675
AMER1,-0.06079329497656216,0.014618283199542541,-4.158716461209658
AMER2,-0.018882558318263687,0.03356548346508915,-0.562558806516316
AMER3,0.02792875515454618,0.009859870502928919,2.832568150489382
APH1A,-0.0016239266657196438,0.016446478551858257,-0.09874008351387534
APH1B,-0.01624889541242025,0.019450530015891303,-0.835396022583689
AQP4-AS1,0.01492969792694776,0.006461417006806548,2.3105919198870164
ARHGAP5-AS1,0.021053071785118505,0.005053468843692488,4.166063438067101
ACTR1A,0.008062585820057144,0.06450667303306735,0.12498839950905713
ACTR1B,0.015626011955920394,0.04109227837304276,0.3802663803176055
ACTR2,-0.017714732457096982,0.01980311847363636,-0.8945425681657351
ACTR3,-0.02555087431134373,0.011028546136157561,-2.3167944347237297
ACTR3B,-0.014153453335030264,0.01352225511752496,-1.0466784727857459
ACTR3C,-0.02214730762493966,0.0226104952942875,-0.9795144837245179
ACTR5,-0.04772171884656462,0.03196743465744826,-1.4928229105004422
ACTR6,0.0009083271296912443,0.015250981968377337,0.05955859967408301
ACTR8,-0.07697639018744562,0.011582833342699014,-6.645730617885995
ARRDC3-AS1,-0.005478026112073486,0.011533797116752351,-0.47495426325098833
ARV1,0.003565784958297069,0.006000109483407168,0.5942866489616511
ASH1L-AS1,-0.12800523213452308,0.015602510067415016,-8.204143537253982
AHCTF1,-0.047195852021456375,0.00744518408831907,-6.339111492958662
AHDC1,0.020878042990536638,0.01737180402842913,1.2018350515795315
ARID1B,0.0243145705045289,0.02239177329637365,1.0858706982562496
ARID2,-0.052163076546585696,0.018260539051322525,-2.8566011331854835
ARID3A,-0.041769759532507056,0.010393373085930288,-4.0188838779444565
ARID3B,-0.13515961184120462,0.017996399203249615,-7.510369730895879
ARID3C,-0.008215265552434126,0.015795712553623907,-0.5200946474902363
ARID4B,-0.116889252634365,0.04238232055514449,-2.7579719822626996
ARID5A,-0.0002887062583560862,0.026263589694347278,-0.010992642731477965
ARID5B,-0.05322032011699074,0.016092250295394066,-3.3072018605268334
AKNA,-0.2366569621287642,0.0597006025510971,-3.96406320901388
PGGHG,-0.008823261896349077,0.012120376175262034,-0.7279693112460945
ATMIN,0.04001064158451806,0.0077483550444504504,5.163759450229968
ACLY,-0.0534795705702904,0.009601933965795088,-5.569666565173262
ATPAF2,-0.043233823559198026,0.020673490295685493,-2.091268718578247
ATP5PO,0.019104549048942765,0.009488803461402243,2.0133780962641543
ATP5F1B,-0.01023499597327815,0.04325505752828869,-0.2366196361335201
ATP5F1C,0.026251817139985256,0.03052914827670782,0.8598935319795362
ATP5PB,0.0015142181640177554,0.004645645749853676,0.3259435276711421
ATP5MC1,0.06726107526275715,0.013466222349594298,4.99479909930223
ATP5ME,0.10390530265019304,0.015726962227131953,6.606825981367015
ATP5MF,0.07953997876779884,0.01852242287491463,4.29425347347629
ATP5MG,0.018206777278813036,0.006510605262101439,2.7964799808699206
ATP5MGL,0.06159775021210612,0.009428871777919057,6.532886612835102
ATP5PD,0.018850664034569142,0.009498210953051832,1.9846541762175025
DMAC2L,0.05940273444738153,0.016112604635566838,3.6867245110859606
ABCA1,-0.076045097775995,0.008990692537351045,-8.458202464389956
ABCA10,-0.021323885761890704,0.017845438102529164,-1.1949208329532999
ABCA12,-0.04447200206727775,0.011933848216129502,-3.7265432961658136
ABCA13,0.048550066322631036,0.02218967798679414,2.1879572272984262
ABCA17P,0.0035006094806697696,0.005244268617624099,0.667511475080716
ABCA2,0.02596221962915335,0.008527559964865145,3.0445074248814055
ABCA3,0.08622790814552106,0.024315709503896034,3.546181045291112
ABCA4,0.025658760436936934,0.01655982618830313,1.5494583182920572
ABCA5,-0.09884788442345505,0.020205964272163358,-4.892015203631352
ABCA6,0.004873225153401162,0.006654277758993024,0.7323447156703322
ABCA7,0.008819819061182788,0.019017008415014795,0.46378583154115544
ABCA8,0.010228060667246908,0.013239341064874002,0.7725505836830141
ABCB1,-0.012123257180781444,0.006130393966772574,-1.9775657562125475
ABCB10,-0.07432207106689948,0.02352360062146623,-3.1594683255707716
ABCB11,0.014408728170193896,0.010924039012855189,1.3189927419004999
ABCB5,0.00011257488156957152,0.0030134897717281426,0.03735698147235234
ABCB6,-0.0778162809018661,0.029583463183584305,-2.630397949657426
ABCB7,-0.014589379933047653,0.009021280653686478,-1.6172182745568184
ABCB8,-0.11131504165140349,0.020750724183266376,-5.364393101093273
ABCC10,0.043046554426930506,0.016402051339711697,2.624461631985548
ABCC12,-0.006410596324919471,0.011377152344528562,-0.5634622909837733
ABCC13,0.017767114926823258,0.027510311217877694,0.6458347485097595
ABCC2,0.029278010083117145,0.011015086157675054,2.6579919270733
ABCC4,-0.13143942283034304,0.022372148361861723,-5.875136384059147
ABCC5,-0.01410264945581119,0.022949598606346305,-0.6145052773128394
ABCC6,0.05892151047207239,0.019783855491517698,2.9782622753858523
ABCC8,0.06189306546514661,0.014164117830560596,4.3697084566471
ABCC9,0.013799757536809398,0.017946324577939585,0.7689461692770603
ABCC6P1,-0.02462277208359165,0.023181984715108805,-1.0621511654929103
ABCD1,-0.011380070136130627,0.017641360242516266,-0.6450789496778303
ABCD2,-0.006837776414028607,0.0038132862939242456,-1.7931453048577333
ABCD4,-0.050619981005878056,0.01851476559939027,-2.7340330469830567
ABCE1,-0.05522421745688133,0.018195102483120965,-3.035114394552662
ABCF1,-0.07294635481703438,0.04256406346595864,-1.7138014765759972
ABCF2,-0.06251133465196324,0.061476605726257544,-1.0168312631037753
ABCF2-H2BE1,-0.06251133465196324,0.061476605726257544,-1.0168312631037753
ABCF3,-0.07423550427194803,0.03412401586500145,-2.1754621309998288
ABCG2,0.14000872142389653,0.02983075270684916,4.6934357573803505
ABCG4,-0.012138137945122196,0.00903842717334256,-1.3429480276083599
ABCG5,0.1041084241504735,0.009687201319476653,10.747007388104732
ABCG8,-0.005771281099439918,0.006688963141983585,-0.862806533230271
AGTPBP1,0.01574466377888939,0.016692947492947485,0.9431925539537742
AGBL1,-0.03325098517227376,0.02088243955254552,-1.592294094212788
AGBL2,0.12477087743356519,0.02338623884254522,5.335226338601178
AGBL3,0.0620918949715108,0.005638512361821529,11.012105851170276
AGBL4,0.0378204449697126,0.01871663555614532,2.020686081975606
DMAC2,0.023279001714445524,0.00758189250668857,3.070341830078615
ATP6V0E2-AS1,-0.12938341686312027,0.02612426341018559,-4.952614924739848
ATAD1,-0.0656013507554416,0.0156713834837882,-4.18605994954467
ATAD2,-0.06779813329618767,0.012476820989498505,-5.433926907603469
ATAD2B,-0.19265978166400455,0.026103625200751122,-7.3805756933125455
ATAD3A,-0.016464949282700037,0.01242878152279317,-1.3247436405978277
ATAD3B,-0.035224783017016925,0.011252965885509145,-3.1302665781984786
ATAD3C,0.012721897157881745,0.014347482334768012,0.8866989246645027
ATAD5,-0.1827083484094505,0.011236472123404758,-16.26029472621413
ATP5IF1,0.1116742649525384,0.008980108051378013,12.43573733340567
ATP13A1,-0.0385164009106167,0.03189279102261517,-1.2076836073489061
ATP13A2,0.10319608967244331,0.017963235744045018,5.744849710980039
ATP13A3,0.018968051216360582,0.011564724797025786,1.6401645131442109
ATP13A4,0.002096472753283951,0.0076763988314642855,0.27310628320806585
ATP13A5,-0.003978757315791448,0.007590382711001415,-0.5241840190778104
ATP2A2,-0.0677500273168854,0.006621454587874093,-10.231894883181168
ATP2B1,-0.02476283286296299,0.008074555818647735,-3.0667733828496937
ATP2B3,0.028886942370785373,0.015263557101202883,1.89254327672472
ATP2B4,-0.09704925801161135,0.017196647545620867,-5.6434986967169065
ATP2C2,-0.08271732880617311,0.018043555846258844,-4.584314173490573
ATP2A3,-0.0029919210716631284,0.007771079722748123,-0.38500712621760125
ATP7A,-0.03571545680518229,0.01577814364458753,-2.2636032228946004
ATP7B,-0.1067005299734265,0.01054485278821031,-10.118731111421793
ATP6V0E2,0.027025771562588563,0.03674799250034872,0.7354353183328886
ATP6V1G1,0.03440322517129113,0.015563527529982416,2.210503056265034
ATP6V1G2,-0.024143302584625825,0.040761398235658344,-0.5923080078127718
ATP6V1G3,0.007608873322609178,0.008662521761854485,0.878367008105531
ATP6V1F,0.06292848893990577,0.006735928864967577,9.342213999198561
ATP6V0C,-0.004606600808410466,0.0027068193286741283,-1.701850123357476
ATP6V0B,0.025928174580128083,0.024251654567808315,1.069130129147773
ATP6V1E1,0.018084641355364806,0.03989010705754067,0.45336156479294676
ATP6V1E2,0.07866797624643596,0.010903735428419816,7.2147730255260445
ATP6V1D,0.009398996318873198,0.01807998207559473,0.5198565064707911
ATP6V0D1,0.0633366554746968,0.016540765028541113,3.8291249144407358
ATP6V0D2,-0.016184123190210897,0.005631475481721584,-2.873869067305837
ATP6V1C1,0.008598834652623566,0.01713880807595748,0.5017171914472928
ATP6V1H,-0.07604073945728462,0.041506222251656164,-1.8320322913572429
ATP6V1B1,-0.03167903075409573,0.026475819342970972,-1.196526926843008
ATP6V1B2,-0.030990444908977732,0.03898360266363927,-0.7949610295480232
ATP6V1A,-0.0325918269209966,0.013236751456362363,-2.4622224741804795
ATP6V0E1,0.06507196846895269,0.024589674009560056,2.6463127751776536
ATP6V0A4,-0.0039860163326412845,0.01597368863652337,-0.24953637342895088
ATP6AP1,-0.058110516902919684,0.01995269420236958,-2.912414549811448
ATP6AP1L,0.15955650106909536,0.013309571337400886,11.988102172812262
ATP6AP2,-0.01373013205597573,0.02006606236909924,-0.6842464557032109
ATP4A,-0.00897100673026463,0.007243085615623812,-1.2385614648698309
ATP4B,-0.006489385051992258,0.014491637597413226,-0.44780205193308315
ATP12A,-0.03248415793100623,0.014181723117322307,-2.290564951964713
ATP1A2,0.02014857335242537,0.01217853305391505,1.6544335235800982
ATP1A3,0.060119907470700173,0.026423506278905703,2.2752433699041235
ATP1A4,-0.018028834737048527,0.0445196479185994,-0.4049635515988986
ATP1B1,-0.010570353689185907,0.00743856082389472,-1.4210213426273266
ATP1B2,0.09502234462075476,0.03075461234550066,3.0896941100496864
ATP1B3,-0.016927789619310296,0.008280749534767703,-2.044233984887114
ATP8A1,-0.05251062147195773,0.031030975034369353,-1.6922001778480342
ATP8A2,-0.00825491384024657,0.005929363474806602,-1.3922091090082516
ATP8B1,-0.02652458450052597,0.011461204787278387,-2.3142928682303547
ATP8B3,0.0651081248972778,0.01417120604305432,4.594395473431776
ATP8B4,-0.00668203116286481,0.0051863226437394395,-1.2883948072399398
ATP9A,-0.004692826099843561,0.017439505061607862,-0.26909170204460486
ATP9B,-0.04807505611303675,0.0077335835508347515,-6.2164009475073945
ATP10A,0.004124828268830871,0.02559686116326151,0.1611458624759479
ATP10B,-0.004904207698897434,0.002676427071403845,-1.8323711306376336
ATP10D,-0.06670953215528685,0.023148962032854232,-2.8817504672826866
ATP11A,-0.034085394342299846,0.010906017944410101,-3.125374863313
ATP11B,-0.013150452371284871,0.05074547276677604,-0.2591453316776409
ATP11C,-0.047574288763196027,0.00982873256882289,-4.840327929371429
ATXN8OS,-0.009114731451690172,0.013653084600721815,-0.6675950320565869
AVL9,-0.1474488723821228,0.024869042299467018,-5.9290128910707125
AHI1,-0.03262792718963414,0.012807339159377179,-2.547596091866192
PRXL2C,-0.021980475822211076,0.013231674154036546,-1.6612014145999476
ALMS1,-0.012744884546145308,0.016466176164958463,-0.7740038985655695
ALMS1P1,-0.006496794924890192,0.018826735264740168,-0.34508345889676245
ALYREF,0.03858983882377487,0.0077943039312359415,4.951030799443778
AGFG2,-0.03967991837826146,0.01602414974234104,-2.4762573375992702
AGAP3,-0.003265320477189526,0.015603446111896143,-0.20926918667665534
AGAP7P,0.011342781241586497,0.010266977232694286,1.1047829350849643
ARAP1,0.0694751453528184,0.015085795036957611,4.60533536234691
ARAP2,-0.048331000464409524,0.020758323251710436,-2.3282709243111515
ARAP3,-0.08214303443481263,0.009682711244407323,-8.483474551847033
ASAP2,-0.031082356873644912,0.01954900095973179,-1.589971627587017
ASAP3,0.012172385382065443,0.005083764071230399,2.3943647288729153
ACAP1,0.007714291830823949,0.007128992174547785,1.0821013183835193
ACAP2,-0.1024195962554133,0.07942010861455422,-1.289592749771741
ACAP3,0.03769369829518521,0.01821487518933396,2.0693909732226667
ADAP1,0.03459180879151935,0.016519043823821588,2.0940563606735885
ADAP2,0.019058668034522164,0.018955383573499296,1.0054488193616544
BTLA,-0.021066184495280194,0.010150474601089168,-2.0753891146153647
BDP1,-0.17720981489069665,0.052305403711106244,-3.3879829294400206
BSPRY,0.01979255484939557,0.01194057281283115,1.6575883887351541
BCL10,-0.020948769590143357,0.03317050950619857,-0.6315480196717709
BCL11A,-0.08851303001561206,0.015192267187620219,-5.826189660996683
BCL11B,-0.025598023626103306,0.020046356718099945,-1.276941440585597
BCL2,0.04121586661913845,0.014848322028970394,2.775792883446536
BCL3,-0.007217415946514816,0.02386322700723537,-0.3024492850160828
BCL6B,-0.00575772655423723,0.007468420125821899,-0.7709430451468601
BCL7B,0.03957103293778408,0.017052808734213828,2.320499429421906
