"","stat"
"AHR",-0.646054144270648
"AR",-0.750112358172459
"ARID1A",0.331849214237403
"ARID2",1.7259516904988
"ARNT",0.320660543030249
"ASCL1",0.728979473365108
"ATF3",0.185831719277506
"ATF7",-0.577569134949835
"BACH1",0.415882121548091
"BACH2",-0.523268054581305
"BCL11A",-0.638534967476169
"BCL3",0.576135273052616
"BCL6",-0.777678849003946
"BHLHE40",-0.242525662050147
"CEBPA",-1.38588171420387
"CEBPB",0.40123668050996
"CEBPG",-1.77314440940657
"CREB1",-0.66712230808749
"CREB3",0.631900961940164
"CREB3L1",0.796157782726255
"CREM",0.47460525587366
"CTCF",-1.28544258189691
"CTCFL",-1.56439238497593
"CUX1",-1.37582616391042
"E2F1",-0.729456301334365
"E2F2",-1.13436806113264
"E2F4",-0.160646266997106
"E2F6",2.1487283217558
"E2F7",-0.998949081568648
"EBF1",-0.700676760919483
"EGR1",0.209000802160183
"ELF1",-0.330382753416852
"ELF3",0.658993488613351
"ESR1",-1.34422564713494
"ESRRA",-0.613096153213273
"ETS1",0.139402496042977
"FOS",-1.15911051287159
"FOXJ2",-0.862485423354609
"FOXK2",1.72985283490394
"FOXO1",0.263273107495079
"FOXO3",0.163863884747702
"FOXP1",2.41127570951419
"FOXP2",-0.259521589815574
"GABPA",0.709998425258851
"GATA2",-0.509891627872496
"GATA3",-1.56858294959196
"GATA6",-1.15746536456045
"GFI1B",-1.36831466975215
"GRHL2",1.0816322170784
"HBP1",-0.909309411775901
"HIF1A",0.10257163316021
"HMBOX1",2.44509380381761
"HNF1A",-0.07868048315731
"HNF1B",-1.18135845146862
"HNF4A",-0.0430938396739863
"HNF4G",-1.85035615349162
"HOXB13",-1.89171853826159
"HSF1",-0.132528032103062
"IKZF1",-1.57387763711352
"IRF1",2.55482816161961
"IRF2",-0.594325154226028
"IRF3",-0.156027553272777
"IRF4",1.27509680132858
"JUN",-1.74408284816758
"JUNB",0.154306257701844
"KLF1",-0.320268727636396
"KLF13",0.647114459376423
"KLF5",0.720880425862683
"KLF6",-1.32317658339712
"KLF9",-1.14301757820389
"KMT2A",0.616125979642756
"LYL1",-1.99425538120427
"MAF",-0.41388486009842
"MAFB",-1.62098460333338
"MAFF",-0.323476661170772
"MAFG",-1.12648197170673
"MAFK",-1.44523767175005
"MAX",-1.15817311673376
"MAZ",1.44741313138367
"MBD1",-0.89720876664898
"MEF2A",-1.5442778233919
"MEF2B",-2.16957332766383
"MEF2C",-2.07076361842696
"MEIS1",-0.852260373517334
"MEIS2",-0.560352352416004
"MIER1",-0.0958582149729176
"MNT",-0.307825860949136
"MTA1",-0.657183962202761
"MTA2",0.135422836288264
"MXI1",1.44154917216729
"MYBL2",-1.58629062327741
"MYC",0.804146852385375
"MYCN",-1.38112801603424
"MYOD1",-0.332677134060789
"NANOG",0.384074774481239
"NCOR1",0.277871798826325
"NEUROD1",1.30873208376047
"NFATC1",-1.85000725584334
"NFE2",0.551722885707073
"NFE2L1",-0.276186371592366
"NFKB1",-0.112685019804464
"NFYB",-0.283750469805726
"NONO",0.192002533173393
"NR2C2",-0.180814975696269
"NR2F1",-0.32304028234046
"NR2F6",1.26592292991936
"NR4A1",0.224685486819349
"NR5A2",-1.47165785187985
"NRF1",-0.537667038138933
"ONECUT1",-0.159860994784333
"OTX2",-1.11968862276588
"PAX5",-0.474335176003505
"PBX2",-0.37822504830129
"PBX3",-1.53415569553238
"PDX1",-0.816095069364542
"PKNOX1",-0.506867633951964
"POU2F2",-1.60436721547365
"POU5F1",-1.92447694312945
"PPARA",0.317764532613998
"PRDM1",-0.143887230059826
"PRDM14",-1.64235525834431
"RARA",0.862690580860733
"RBPJ",-1.80698763034204
"RELA",0.635864763337221
"RFX1",0.697996959505464
"RUNX2",-0.304961081433598
"SNAI2",1.24123733686068
"SOX11",-0.361297341089929
"SOX2",0.585668436954971
"SP1",-0.144273648038734
"SP2",1.45596183254323
"SP3",0.525549920595061
"SP4",0.0494390778286502
"SPI1",0.353193575176419
"SREBF1",0.72159062498432
"SREBF2",0.0419091018149109
"SSRP1",2.07031480114026
"STAT1",1.06320545876051
"STAT2",1.08086593784689
"STAT3",-0.440513261372648
"TAF1",0.765200226552979
"TBP",-0.493546938747612
"TBX21",-0.980847913856347
"TCF12",-2.00677135845265
"TCF25",-0.908715326864213
"TCF4",-1.09181972011766
"TCF7",-1.05427918129757
"TEAD1",-2.82528512852037
"TEAD2",-0.657959451163391
"TEAD4",-2.36676682732694
"TFAP2A",-0.0294743112401613
"TFAP4",0.175315588988154
"TFDP1",-0.257788228999138
"THAP1",-1.49805896403766
"THAP11",0.0544127992912081
"TP53",-1.69024664616902
"TP73",0.640413200404231
"USF1",-0.79680947959978
"USF2",-1.81409274708451
"VDR",0.551929437625309
"WT1",-0.885430843654205
"YY1",0.3939794580058
"ZBED1",0.0048725456100635
"ZBTB33",-0.0655665934295119
"ZBTB7A",-0.481026174626678
"ZEB1",2.03802872943671
"ZEB2",2.45795405007935
"ZFX",0.224372760247463
"ZKSCAN1",-1.46242076050631
"ZNF143",0.154114336837179
"ZNF263",0.0604775507265696
"ZNF384",0.806587141131399
"ZNF639",0.366816398123684
"ZNF740",0.451965263645779
