"","stat"
"CHML",-0.29808465332367
"CHMP1A",-3.26390620535434
"CHMP1B",1.04552029499914
"CHMP3",0.807185229379079
"CHMP4B",0.166714028511804
"CHMP5",-1.70446319933481
"CHORDC1",1.04161070002105
"CHTOP",-4.21724613702971
"CIAO1",3.14943918427772
"CIAPIN1",-0.632866412110821
"CISD1",-0.667094356026864
"CKAP2",1.28217985296604
"CKAP2L",-2.48637508900462
"CKAP4",0.956315792097865
"CKAP5",-0.461533347290141
"CKS1B",-1.14804954213896
"CKS2",-0.926504850120825
"CLCA1",-0.762217856938427
"CLIC1",-1.4416302424812
"CLIC4",-1.03711489881847
"CLIC6",-1.11710474440209
"CLIP1",-1.11710474440209
"CLK3",-1.46148274863794
"CLMN",-0.917888405763837
"CLNS1A",0.282330313304061
"CLTB",0.718455871498116
"CLTC",-0.468466103223652
"CLTCL1",-0.0848146440329378
"CMPK1",-3.00953314823589
"CNBP",-0.175460052730305
"CNDP2",0.566860074628141
"CNN2",0.505341476516323
"CNN3",0.481615237509565
"CNNM1",-0.172976321357309
"CNP",0.158084926395951
"CNPY2",-1.63711816094872
"CNPY3",-0.664620337927402
"COASY",-0.279696478913133
"COG3",-1.46332210465369
"COLGALT1",-0.162643148823165
"COMMD2",-0.747947452998998
"COMMD3",0.143901167207714
"COMMD7",0.304325894954763
"COMT",-1.17420363972962
"COMTD1",-4.39673319768421
"COPA",-0.69157253403646
"COPB1",-0.510176434080888
"COPB2",0.641430957123919
"COPE",1.31427089382165
"COPG1",-1.4099812371147
"COPG2",0.15352005674574
"COPS2",0.0665195998614212
"COPS3",-0.656507626128338
"COPS4",-0.389180939855017
"COPS5",-4.15057302377572
"COPS6",0.0538245941328116
"COPS7A",1.40887862005993
"COPS7B",0.589573839685051
"COPS8",0.876553772680621
"COPZ1",-0.781090024198588
"CORO1A",-1.26896546604366
"CORO1B",-0.166969160819014
"CORO1C",0.653132448607614
"CORO7",-0.73008774650791
"COTL1",0.679164305901215
"COX4I1",0.668852564900428
"COX5A",1.61795388662452
"COX5B",1.71759109937231
"COX6C",0.0431256766810703
"COX7A2",-1.68326880731722
"COX7C",1.35048353902423
"CPD",0.546422846464554
"CPNE1",-1.48137382128676
"CPNE3",-0.196149233743956
"CPNE4",-0.572600550816392
"CPOX",-0.44160224153955
"CPSF1",-0.522709108374542
"CPSF2",0.614686127459014
"CPSF3",1.82327927236214
"CPSF6",0.692872539990878
"CPSF7",0.243248125302719
"CPT1A",0.827662651101541
"CPVL",0.14510859185058
"CR2",0.548876907366788
"CRABP2",-0.586357595737163
"CRIP2",0.457348167309734
"CRK",-0.372596450703734
"CRKL",-0.900824593141967
"CRMP1",0.599609670794117
"CRYZ",-1.29878079033616
"CS",0.456217000079521
"CSDE1",0.938744191723284
"CSE1L",0.726685789633182
"CSK",-1.92249208118531
"CSNK2A1",-1.75627317362708
"CSNK2A2",-0.0903223048430705
"CSNK2A3",0.335251879490013
"CSNK2B",0.743054121746695
"CSRP1",2.2851651632732
"CSRP2",2.18996869150959
"CSTB",-1.08691926794444
"CSTF1",0.279827215058491
"CSTF2",0.19854480639851
"CSTF2T",-0.408799910585032
"CSTF3",2.82084933014135
"CTBP1",0.688043641231645
"CTBP2",0.768421507315804
"CTCF",-1.2018140527142
"CTH",-0.00563337723090866
"CTNNA1",-1.04072107512629
"CTNNA2",-0.392808557333353
"CTNNB1",-0.183268841910949
"CTNNBL1",0.0542333492515786
"CTNND1",1.15660356399557
"CTPS1",0.471569687330948
"CTPS2",0.809409727946409
"CTSA",-1.90774226387697
"CTSB",-0.924021806383607
"CTSC",-0.706977938799705
"CTSD",-0.630659678755524
"CTSH",-1.19706282918213
"CTSZ",-0.272152791517481
"CTTN",0.423938456987064
"CUL1",1.45383835033278
"CUL2",2.19423280481317
"CUL3",0.879245242889182
"CUL4B",0.598548468818174
"CUTA",0.861339187601358
"CXADR",0.984968472958295
"CYB5A",-0.673276225144293
"CYB5B",-0.535304657612671
"CYB5R1",0.461764133255692
"CYB5R3",2.95752348710071
"CYC1",-0.177010598361087
"CYCS",-0.295923133324163
"CYFIP1",1.31262180025827
"CYFIP2",1.38126014456715
"DAP",-0.942441606297458
"DAP3",0.466406043058375
"DARS1",0.0747967703945642
"DARS2",-0.357423021603578
"DAZAP1",1.21178928699678
"DBI",0.0728243633321152
